                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.54194,                0.39906,                0.78842,                0.75802,                0.16554,                0.24277,                0.13712,                 1.6971,                 2.6801,                 1.6595,               0.010133,              0.0099853,              0.0099853
                      2,                0.73215,                0.57289,                0.85047,                 0.8361,                0.13213,                0.23706,                0.15279,                 2.3457,                 3.5846,                 2.2205,              0.0099983,              0.0099983,              0.0099983
                      3,                0.65328,                0.47662,                0.82912,                0.48045,                0.16667,                0.18046,                 0.1155,                 1.5068,                 2.8646,                   1.53,              0.0099932,              0.0099932,              0.0099932
                      4,                0.67403,                0.45824,                0.84186,                0.31169,                 0.2973,                0.30313,                0.15886,                  1.933,                 2.8867,                 1.8747,              0.0099847,              0.0099847,              0.0099847
                      5,                0.63189,                0.46337,                0.83382,                0.12411,                0.21509,                0.11609,                0.05764,                 2.3228,                 3.8152,                 2.2412,              0.0099729,              0.0099729,              0.0099729
                      6,                0.62044,                0.41608,                 0.8222,                0.61933,                0.17342,                0.26754,                0.14098,                 1.9399,                 3.0541,                 1.7836,              0.0099577,              0.0099577,              0.0099577
                      7,                0.57023,                0.37923,                0.81003,                 0.4505,                0.20495,                0.35578,                0.23001,                 2.0431,                 3.2475,                 2.0375,              0.0099391,              0.0099391,              0.0099391
                      8,                0.56757,                0.36999,                0.79298,                0.33786,                0.19595,                0.29398,                0.19715,                 2.0104,                 3.2814,                 1.8942,              0.0099171,              0.0099171,              0.0099171
                      9,                0.52503,                0.34652,                0.78239,                0.29215,                0.19707,                0.21766,                0.14494,                 1.7112,                 3.0946,                  1.792,              0.0098918,              0.0098918,              0.0098918
                     10,                0.51312,                  0.333,                0.77576,                0.49881,                0.23536,                0.38774,                0.26394,                 1.5597,                 2.5494,                 1.7021,              0.0098632,              0.0098632,              0.0098632
                     11,                0.51589,                0.33541,                0.78172,                0.59375,                0.19257,                0.39041,                0.25224,                 1.9247,                 3.3581,                  2.104,              0.0098313,              0.0098313,              0.0098313
                     12,                0.48351,                  0.334,                0.78159,                0.57729,                0.20608,                0.42709,                0.29918,                 1.8022,                 2.8501,                 1.8987,              0.0097962,              0.0097962,              0.0097962
                     13,                0.48991,                0.33406,                0.77361,                0.46296,                0.25338,                0.39477,                0.25121,                 1.8406,                 2.8666,                 1.8547,              0.0097577,              0.0097577,              0.0097577
                     14,                0.46182,                0.30897,                0.76278,                0.45662,                0.22523,                0.34801,                0.20521,                 1.9868,                 3.0534,                 2.0761,              0.0097161,              0.0097161,              0.0097161
                     15,                0.45292,                0.30048,                0.75953,                0.49046,                0.28941,                0.41366,                0.26866,                 1.4495,                  2.102,                 1.4092,              0.0096712,              0.0096712,              0.0096712
                     16,                0.43995,                0.29389,                 0.7539,                0.34385,                0.12275,                0.21692,                0.13462,                  1.609,                 3.3312,                 1.5541,              0.0096232,              0.0096232,              0.0096232
