,Unnamed: 0,name,epoch,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,fitness,lr0,lrf,momentum,weight_decay,warmup_epochs,warmup_momentum,box,cls,dfl,hsv_h,hsv_s,hsv_v,degrees,translate,scale,shear,perspective,flipud,fliplr,bgr,mosaic,mixup,copy_paste
19,135,ateroesclerosis_tuning20,30.0,0.09354,0.07453,0.78252,0.72619,0.34347,0.55534,0.34937,2.0379,2.7084,1.5753,3.9535e-06,3.9535e-06,3.9535e-06,0.36997,9e-05,0.01096,0.7,0.00059,3.46318,0.79829,9.04078,0.41313,1.58447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,242,ateroesclerosis_tuning21,30.0,0.08014,0.07578,0.76136,0.59584,0.29054,0.47116,0.30959,1.7742,2.8467,1.6083,3.6847e-06,3.6847e-06,3.6847e-06,0.32575,9e-05,0.00787,0.72826,0.00059,2.79738,0.7641,7.7871,0.43283,1.54338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,180,ateroesclerosis_tuning22,30.0,0.08373,0.09285,0.77219,0.48696,0.31532,0.45915,0.32787,1.7653,3.2544,1.5901,3.9805e-06,3.9805e-06,3.9805e-06,0.34099,9e-05,0.01127,0.70726,0.00059,2.68319,0.727,7.85873,0.49716,1.56534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,178,ateroesclerosis_tuning23,30.0,0.07482,0.08085,0.73315,0.78488,0.30405,0.56556,0.39641,1.5368,2.941,1.4472,3.8074e-06,3.8074e-06,3.8074e-06,0.41333,9e-05,0.00928,0.71395,0.00058,2.93629,0.76365,7.17845,0.44856,1.48777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,7,ateroesclerosis_tuning24,30.0,0.07036,0.07611,0.73326,0.66276,0.2545,0.48353,0.35397,1.3627,2.8371,1.4008,3.8047e-06,3.8047e-06,3.8047e-06,0.36692,9e-05,0.00925,0.72063,0.0005,3.23036,0.79025,6.68069,0.40326,1.48777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,241,ateroesclerosis_tuning25,30.0,0.07405,0.06922,1.1368,0.63084,0.30405,0.51232,0.35212,1.6414,2.5532,2.511,4.0736e-06,4.0736e-06,4.0736e-06,0.36814,9e-05,0.01234,0.71148,0.00077,4.15837,0.7955,7.28102,0.38942,2.31704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,185,ateroesclerosis_tuning26,30.0,0.05562,0.05762,0.73244,0.67778,0.34347,0.535,0.31314,1.1977,2.1861,1.5206,4.6534e-06,4.6534e-06,4.6534e-06,0.33532,0.00011,0.00928,0.70574,0.00036,3.76356,0.73618,5.37468,0.3272,1.48777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,34,ateroesclerosis_tuning27,30.0,0.08126,0.07429,0.87069,0.73529,0.33784,0.55831,0.35022,1.6762,2.5481,1.7762,4.1136e-06,4.1136e-06,4.1136e-06,0.37103,9e-05,0.0128,0.7,0.00059,2.675,0.90902,7.74684,0.41183,1.76696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,128,ateroesclerosis_tuning28,30.0,0.07927,0.08388,0.73327,0.66977,0.32432,0.51994,0.32455,1.5836,2.9849,1.4386,3.7786e-06,3.7786e-06,3.7786e-06,0.34409,9e-05,0.00895,0.71395,0.00057,3.02085,0.74283,7.44924,0.45099,1.48595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,6,ateroesclerosis_tuning29,30.0,0.07614,0.0803,0.72375,0.65659,0.26914,0.48664,0.31318,1.6022,3.1532,1.4785,3.803e-06,3.803e-06,3.803e-06,0.33053,9e-05,0.00923,0.71218,0.00059,2.9205,0.75291,7.27061,0.44275,1.46746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,10,ateroesclerosis_tuning30,30.0,0.1059,0.08666,0.77233,0.66667,0.37838,0.53983,0.32471,2.3214,3.0245,1.5464,3.81e-06,3.81e-06,3.81e-06,0.34622,9e-05,0.00931,0.7,0.00059,2.68319,0.63512,10.48452,0.50577,1.56436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
