                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  1.186,                 2.1841,                 1.8372,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.072835,             5.4341e-06,             5.4341e-06
                      2,                0.67101,                0.56623,                 1.2342,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.045509,              1.089e-05,              1.089e-05
                      3,                0.53309,                0.40761,                  1.091,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.018184,             1.6302e-05,             1.6302e-05
                      4,                0.42478,                0.32098,                0.99515,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             1.9824e-05,             1.9824e-05,             1.9824e-05
                      5,                0.35148,                0.27213,                0.94233,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             1.9687e-05,             1.9687e-05,             1.9687e-05
                      6,                0.31308,                0.24622,                0.90787,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             1.9513e-05,             1.9513e-05,             1.9513e-05
                      7,                0.28422,                0.22089,                0.88748,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             1.9301e-05,             1.9301e-05,             1.9301e-05
                      8,                0.25245,                0.20583,                0.86654,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             1.9052e-05,             1.9052e-05,             1.9052e-05
                      9,                0.24231,                0.19601,                0.86292,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             1.8768e-05,             1.8768e-05,             1.8768e-05
                     10,                0.21969,                0.18585,                0.85086,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              1.845e-05,              1.845e-05,              1.845e-05
                     11,                0.20908,                0.17504,                0.84156,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             1.8098e-05,             1.8098e-05,             1.8098e-05
                     12,                0.19158,                0.16865,                0.83703,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             1.7715e-05,             1.7715e-05,             1.7715e-05
                     13,                0.18183,                0.16301,                0.83337,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             1.7302e-05,             1.7302e-05,             1.7302e-05
                     14,                0.17085,                0.15538,                0.82689,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             1.6859e-05,             1.6859e-05,             1.6859e-05
                     15,                0.16334,                0.15016,                 0.8244,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              1.639e-05,              1.639e-05,              1.639e-05
                     16,                0.15288,                 0.1442,                0.82132,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             1.5896e-05,             1.5896e-05,             1.5896e-05
                     17,                0.14253,                0.13674,                0.81803,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             1.5379e-05,             1.5379e-05,             1.5379e-05
                     18,                0.13708,                 0.1341,                 0.8129,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              1.484e-05,              1.484e-05,              1.484e-05
                     19,                0.12877,                0.12865,                0.81184,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             1.4283e-05,             1.4283e-05,             1.4283e-05
                     20,                0.12416,                0.12611,                 0.8109,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             1.3709e-05,             1.3709e-05,             1.3709e-05
                     21,                0.11742,                0.12159,                0.81347,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              1.312e-05,              1.312e-05,              1.312e-05
                     22,                0.11205,                0.11694,                 0.8085,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              1.252e-05,              1.252e-05,              1.252e-05
                     23,                0.10593,                0.11391,                0.80688,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             1.1909e-05,             1.1909e-05,             1.1909e-05
                     24,                0.10271,                 0.1102,                0.80693,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             1.1291e-05,             1.1291e-05,             1.1291e-05
                     25,                0.09517,                0.10659,                0.80219,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             1.0669e-05,             1.0669e-05,             1.0669e-05
                     26,                0.09492,                0.10598,                0.80585,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             1.0044e-05,             1.0044e-05,             1.0044e-05
                     27,                0.08798,                 0.1043,                0.80547,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             9.4184e-06,             9.4184e-06,             9.4184e-06
                     28,                 0.0843,                0.10086,                0.80205,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             8.7957e-06,             8.7957e-06,             8.7957e-06
                     29,                0.07992,                0.09662,                0.79948,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              8.178e-06,              8.178e-06,              8.178e-06
                     30,                0.07651,                0.09304,                0.80424,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             7.5675e-06,             7.5675e-06,             7.5675e-06
                     31,                0.07295,                0.09202,                0.80122,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             6.9669e-06,             6.9669e-06,             6.9669e-06
                     32,                 0.0684,                0.08918,                0.80064,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             6.3784e-06,             6.3784e-06,             6.3784e-06
                     33,                0.06506,                  0.086,                0.80065,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             5.8044e-06,             5.8044e-06,             5.8044e-06
                     34,                0.06153,                0.08433,                0.80293,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             5.2471e-06,             5.2471e-06,             5.2471e-06
                     35,                0.05941,                0.08149,                0.79839,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             4.7087e-06,             4.7087e-06,             4.7087e-06
                     36,                0.05657,                0.08053,                0.80216,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             4.1914e-06,             4.1914e-06,             4.1914e-06
                     37,                0.05319,                0.07822,                0.79989,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             3.6972e-06,             3.6972e-06,             3.6972e-06
                     38,                0.05035,                0.07527,                0.79597,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              3.228e-06,              3.228e-06,              3.228e-06
                     39,                0.04907,                  0.075,                0.79712,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             2.7857e-06,             2.7857e-06,             2.7857e-06
                     40,                0.04707,                0.07344,                0.79819,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             2.3721e-06,             2.3721e-06,             2.3721e-06
                     41,                0.04542,                0.07202,                0.79661,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             1.9887e-06,             1.9887e-06,             1.9887e-06
                     42,                0.04382,                0.07126,                0.79515,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             1.6371e-06,             1.6371e-06,             1.6371e-06
                     43,                0.04308,                0.07029,                 0.7965,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             1.3187e-06,             1.3187e-06,             1.3187e-06
                     44,                0.04248,                0.07058,                0.79897,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             1.0348e-06,             1.0348e-06,             1.0348e-06
                     45,                 0.0418,                0.07031,                0.79852,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             7.8637e-07,             7.8637e-07,             7.8637e-07
                     46,                0.04072,                0.06912,                0.79392,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              5.745e-07,              5.745e-07,              5.745e-07
                     47,                 0.0406,                0.06945,                0.79634,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                  4e-07,                  4e-07,                  4e-07
                     48,                0.03945,                0.07006,                0.79774,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             2.6356e-07,             2.6356e-07,             2.6356e-07
                     49,                0.03931,                0.06851,                0.79488,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             1.6571e-07,             1.6571e-07,             1.6571e-07
                     50,                0.03985,                0.06898,                0.79713,                0.53125,                0.44032,                0.52689,                0.31539,                 1.1051,                 2.3527,                 2.0936,             1.0685e-07,             1.0685e-07,             1.0685e-07
