                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.0617,                 3.1225,                   1.65,                0.37669,                0.16902,                 0.1683,                 0.0719,                 2.1247,                 3.7393,                 1.5171,                0.07489,             2.5112e-06,             2.5112e-06
                      2,                 1.4723,                 1.2636,                 1.2371,                0.48946,                0.27096,                0.30564,                0.13003,                  2.087,                 3.5367,                 1.5184,               0.049691,             5.0295e-06,             5.0295e-06
                      3,                 1.2568,                0.89885,                   1.13,                0.55015,                0.38305,                0.41454,                0.21061,                 2.1053,                 3.4639,                 1.6325,               0.024492,             7.5401e-06,             7.5401e-06
                      4,                  1.075,                0.68433,                  1.037,                0.62086,                0.38967,                0.43419,                0.21953,                  2.071,                 3.4045,                 1.6379,             9.9658e-06,             9.9658e-06,             9.9658e-06
                      5,                0.92785,                0.57038,                0.96536,                0.56653,                0.40547,                0.44025,                0.23257,                 2.0827,                 3.8138,                 1.6532,             9.9392e-06,             9.9392e-06,             9.9392e-06
                      6,                0.82517,                0.49912,                0.92175,                0.55246,                0.40468,                0.43243,                0.23597,                 2.0945,                 3.6873,                 1.6757,             9.9052e-06,             9.9052e-06,             9.9052e-06
                      7,                0.74911,                0.45069,                0.88758,                0.57482,                0.38129,                0.43557,                0.23892,                 2.1231,                 4.0927,                 1.7116,             9.8636e-06,             9.8636e-06,             9.8636e-06
                      8,                0.68914,                0.41204,                0.86296,                0.57088,                0.40626,                0.44131,                0.22794,                 2.1104,                 4.0909,                 1.7396,             9.8147e-06,             9.8147e-06,             9.8147e-06
                      9,                0.63285,                0.38443,                0.83924,                0.55722,                0.38821,                0.42254,                0.21902,                 2.1029,                 3.8017,                 1.7653,             9.7585e-06,             9.7585e-06,             9.7585e-06
                     10,                0.58417,                0.36332,                 0.8219,                0.54127,                0.39806,                0.44061,                0.23747,                 2.1835,                 3.7871,                 1.8683,              9.695e-06,              9.695e-06,              9.695e-06
                     11,                0.54825,                0.34378,                0.80819,                 0.5654,                0.38352,                0.43858,                0.23324,                 2.1498,                 3.9102,                 1.8166,             9.6243e-06,             9.6243e-06,             9.6243e-06
                     12,                0.51157,                0.32383,                0.79637,                0.55659,                0.41615,                0.45544,                0.24073,                 2.1256,                 3.9755,                 1.8636,             9.5467e-06,             9.5467e-06,             9.5467e-06
                     13,                 0.4884,                0.31382,                0.78898,                0.55326,                0.41615,                 0.4487,                0.23034,                 2.1184,                 3.9608,                 1.8523,             9.4621e-06,             9.4621e-06,             9.4621e-06
                     14,                0.45927,                0.30135,                 0.7771,                0.54204,                0.40997,                0.44713,                0.23168,                 2.1319,                 3.9528,                 1.8368,             9.3708e-06,             9.3708e-06,             9.3708e-06
                     15,                0.43192,                0.28886,                0.77136,                0.57062,                0.40114,                0.45606,                0.23972,                 2.1433,                  4.819,                 1.8844,             9.2728e-06,             9.2728e-06,             9.2728e-06
                     16,                0.41573,                0.28044,                0.76556,                0.54331,                 0.3985,                0.44121,                0.23359,                 2.1325,                 4.6037,                  1.867,             9.1683e-06,             9.1683e-06,             9.1683e-06
                     17,                0.39772,                0.26874,                0.76087,                0.56473,                 0.3932,                 0.4488,                0.25196,                 2.1168,                 4.0825,                  1.898,             9.0575e-06,             9.0575e-06,             9.0575e-06
                     18,                0.38125,                0.26049,                0.75612,                0.58481,                0.36805,                0.43422,                0.23319,                 2.1646,                 3.8766,                 1.9287,             8.9405e-06,             8.9405e-06,             8.9405e-06
                     19,                0.36745,                0.25306,                0.75164,                0.60489,                0.38703,                0.47665,                0.26144,                 2.1409,                 3.9124,                 1.9197,             8.8176e-06,             8.8176e-06,             8.8176e-06
                     20,                0.34859,                0.24688,                0.74978,                0.59644,                0.38129,                0.44791,                0.24122,                 2.1518,                 3.8552,                 1.9212,             8.6889e-06,             8.6889e-06,             8.6889e-06
                     21,                0.33997,                0.24088,                 0.7478,                0.60438,                0.37643,                 0.4484,                0.23863,                 2.1568,                 3.8089,                 1.9139,             8.5546e-06,             8.5546e-06,             8.5546e-06
                     22,                0.32755,                0.23608,                  0.744,                 0.6125,                0.38967,                0.45357,                0.23877,                 2.1314,                  3.819,                 1.9197,             8.4149e-06,             8.4149e-06,             8.4149e-06
