                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.3227,                 3.2037,                 1.5723,                0.51203,                0.31257,                0.30148,                0.11397,                 2.4279,                 3.5622,                 1.5299,               0.076785,             2.3217e-06,             2.3217e-06
                      2,                 1.6511,                 1.3002,                 1.1824,                0.49241,                0.35481,                0.36459,                0.16382,                 2.4775,                 3.1677,                 1.5662,               0.053487,             4.6506e-06,             4.6506e-06
                      3,                 1.4268,                0.92877,                 1.0843,                 0.5683,                0.41262,                0.43972,                0.21728,                 2.4649,                 3.0752,                 1.6283,               0.030189,             6.9749e-06,             6.9749e-06
                      4,                   1.21,                0.71116,                 1.0009,                0.55114,                0.42851,                0.42371,                0.20554,                 2.4651,                 3.2546,                 1.6757,              0.0068915,             9.2913e-06,             9.2913e-06
                      5,                 1.0534,                0.57844,                0.93361,                0.54148,                0.43689,                0.43444,                0.22096,                 2.4508,                 3.3975,                 1.6875,             9.9609e-06,             9.9609e-06,             9.9609e-06
                      6,                0.92588,                 0.5006,                0.88744,                0.54134,                0.43645,                0.42928,                 0.2151,                 2.5102,                 3.1317,                 1.7321,              9.939e-06,              9.939e-06,              9.939e-06
                      7,                0.84087,                0.45013,                 0.8546,                 0.5224,                0.41703,                0.42208,                0.21398,                 2.5749,                  3.485,                  1.816,             9.9122e-06,             9.9122e-06,             9.9122e-06
                      8,                0.77245,                0.40819,                0.83084,                0.54845,                0.40953,                0.43503,                0.22224,                 2.5379,                  3.172,                  1.867,             9.8806e-06,             9.8806e-06,             9.8806e-06
                      9,                0.70784,                0.37839,                0.80817,                0.50486,                0.42763,                0.43399,                0.21639,                 2.5187,                  3.561,                 1.8372,             9.8442e-06,             9.8442e-06,             9.8442e-06
                     10,                0.66382,                0.36038,                0.79489,                0.54812,                0.42718,                0.44644,                 0.2225,                 2.4893,                 3.4157,                 1.7933,             9.8031e-06,             9.8031e-06,             9.8031e-06
                     11,                0.62265,                0.34432,                0.78261,                0.56239,                0.41968,                0.42949,                0.21382,                 2.5516,                 3.5332,                 1.9371,             9.7573e-06,             9.7573e-06,             9.7573e-06
                     12,                0.57777,                0.32444,                0.76853,                0.56915,                0.40807,                0.44848,                0.23244,                 2.5664,                 3.4798,                 1.9623,             9.7069e-06,             9.7069e-06,             9.7069e-06
                     13,                0.54906,                0.31549,                 0.7613,                0.57431,                0.40159,                0.44015,                0.23077,                 2.5413,                 3.4352,                 1.9204,             9.6518e-06,             9.6518e-06,             9.6518e-06
                     14,                0.51472,                0.29671,                0.75122,                0.54667,                0.41924,                0.44813,                0.22922,                 2.5571,                 3.5098,                 1.9143,             9.5922e-06,             9.5922e-06,             9.5922e-06
                     15,                0.49312,                0.28706,                0.74795,                0.57624,                0.40556,                0.45949,                0.23992,                 2.5176,                 3.8596,                  1.889,             9.5281e-06,             9.5281e-06,             9.5281e-06
                     16,                0.46694,                 0.2751,                0.74136,                0.53544,                0.42586,                0.45465,                0.23168,                 2.5051,                 3.5934,                 1.9468,             9.4596e-06,             9.4596e-06,             9.4596e-06
                     17,                0.45047,                 0.2688,                0.73789,                0.60452,                0.39673,                0.46647,                0.23727,                  2.507,                 3.8888,                 1.9344,             9.3867e-06,             9.3867e-06,             9.3867e-06
                     18,                0.43084,                0.25923,                0.73382,                0.55466,                0.41218,                0.45769,                 0.2393,                 2.5115,                 3.8713,                 1.9125,             9.3095e-06,             9.3095e-06,             9.3095e-06
                     19,                0.41068,                0.25155,                0.72871,                0.57851,                0.43116,                0.49545,                0.26195,                 2.4878,                 3.6034,                 1.9075,             9.2281e-06,             9.2281e-06,             9.2281e-06
                     20,                0.39758,                0.24957,                0.72652,                 0.6051,                  0.406,                0.47568,                0.25073,                 2.4982,                 3.7838,                 1.8383,             9.1426e-06,             9.1426e-06,             9.1426e-06
                     21,                0.38032,                0.24094,                0.72418,                0.58263,                0.39718,                0.46306,                0.25259,                 2.4717,                 3.6468,                 1.8707,              9.053e-06,              9.053e-06,              9.053e-06
