                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.7169,                 3.5978,                 1.9937,                0.52787,                 0.3173,                0.35406,                0.16974,                  2.791,                 3.6905,                 1.9166,               0.063016,             3.6988e-06,             3.6988e-06
                      2,                 1.8952,                 1.3818,                 1.4859,                0.57052,                0.36815,                0.41509,                0.18251,                 2.8251,                 4.5742,                 1.9461,               0.025899,              7.408e-06,              7.408e-06
                      3,                 1.5446,                0.92819,                  1.315,                0.55589,                0.39453,                0.41973,                0.20152,                 2.7945,                 3.4745,                 1.9845,             9.9848e-06,             9.9848e-06,             9.9848e-06
                      4,                 1.3061,                0.72215,                 1.2077,                0.60149,                0.38567,                0.42372,                0.19625,                 2.8793,                 3.9169,                  2.079,             9.9658e-06,             9.9658e-06,             9.9658e-06
                      5,                 1.1482,                0.61796,                 1.1344,                0.58812,                0.39636,                0.44226,                0.22753,                 2.7876,                 3.6246,                 2.0778,             9.9393e-06,             9.9393e-06,             9.9393e-06
                      6,                 1.0217,                0.53791,                 1.0844,                0.57557,                0.40026,                0.43268,                0.21831,                 2.7846,                 3.7613,                 2.1126,             9.9052e-06,             9.9052e-06,             9.9052e-06
                      7,                0.94696,                0.49757,                 1.0486,                0.54354,                0.40556,                0.43567,                0.22302,                 2.8495,                 3.7443,                 2.1305,             9.8637e-06,             9.8637e-06,             9.8637e-06
                      8,                0.86272,                0.45408,                 1.0165,                0.52632,                0.41533,                0.43121,                0.20986,                 2.8072,                 3.9308,                 2.1722,             9.8148e-06,             9.8148e-06,             9.8148e-06
                      9,                 0.7952,                0.42493,                 0.9925,                0.54899,                0.42329,                0.45141,                0.22743,                 2.7848,                 3.6631,                 2.1862,             9.7586e-06,             9.7586e-06,             9.7586e-06
                     10,                0.74752,                0.40573,                0.97603,                0.53736,                0.40238,                0.42378,                0.21599,                  2.877,                 4.0654,                 2.2599,             9.6952e-06,             9.6952e-06,             9.6952e-06
                     11,                0.70137,                 0.3865,                 0.9599,                0.58113,                 0.3985,                0.42714,                0.21092,                 2.8966,                 3.9196,                 2.2864,             9.6246e-06,             9.6246e-06,             9.6246e-06
                     12,                0.65751,                0.36534,                 0.9468,                0.56921,                0.41109,                0.43566,                0.21156,                 2.8848,                  3.946,                 2.2454,              9.547e-06,              9.547e-06,              9.547e-06
                     13,                0.61849,                0.34944,                0.93519,                0.55526,                0.39453,                0.43373,                0.22558,                   2.87,                 3.8371,                 2.3038,             9.4625e-06,             9.4625e-06,             9.4625e-06
                     14,                0.58926,                0.33482,                0.92339,                0.54482,                 0.4268,                0.42245,                0.21257,                 2.8289,                 4.4153,                 2.2915,             9.3712e-06,             9.3712e-06,             9.3712e-06
