                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.21072,                0.16964,                0.69798,                0.82143,                0.20721,                0.52901,                0.41885,                 1.7544,                 3.5922,                 1.4919,             0.00024735,             9.9853e-05,             9.9853e-05
                      2,                0.21222,                0.16099,                0.68777,                0.91032,                0.21718,                0.49519,                0.35946,                 1.6303,                 3.3671,                 1.4491,             9.9983e-05,             9.9983e-05,             9.9983e-05
                      3,                0.20836,                0.15557,                0.69389,                0.94143,                0.16291,                0.43227,                0.33123,                 1.8438,                 3.9034,                 1.5947,             9.9931e-05,             9.9931e-05,             9.9931e-05
                      4,                0.21058,                0.15563,                0.70287,                0.73993,                0.22748,                0.50694,                0.39794,                 1.7626,                 3.6221,                  1.541,             9.9846e-05,             9.9846e-05,             9.9846e-05
                      5,                0.20317,                0.15004,                0.70165,                0.75556,                0.19144,                0.49341,                0.38239,                 1.3313,                 2.7756,                 1.3137,             9.9726e-05,             9.9726e-05,             9.9726e-05
                      6,                0.19727,                0.14809,                0.70116,                0.85903,                0.21959,                0.55081,                0.44275,                 1.5739,                 3.3541,                 1.4113,             9.9572e-05,             9.9572e-05,             9.9572e-05
                      7,                0.19574,                0.14642,                0.70305,                0.90385,                0.21171,                0.56575,                0.41772,                 1.5621,                 3.1522,                 1.4039,             9.9384e-05,             9.9384e-05,             9.9384e-05
                      8,                0.18362,                 0.1413,                0.68026,                0.81373,                0.18694,                0.51638,                0.37669,                 1.7609,                  3.697,                 1.5611,             9.9163e-05,             9.9163e-05,             9.9163e-05
                      9,                0.18387,                0.13946,                0.68874,                0.81679,                0.24099,                0.54448,                0.41185,                 1.7666,                 3.8212,                 1.4934,             9.8907e-05,             9.8907e-05,             9.8907e-05
                     10,                 0.1776,                0.13693,                0.68488,                0.80952,                0.22973,                0.53627,                0.40906,                 1.7113,                  3.552,                 1.5311,             9.8619e-05,             9.8619e-05,             9.8619e-05
                     11,                0.17835,                 0.1374,                0.69182,                  0.785,                 0.1768,                0.49722,                0.37071,                 1.2919,                 2.6749,                 1.2018,             9.8296e-05,             9.8296e-05,             9.8296e-05
                     12,                0.17827,                0.13836,                0.69619,                0.70386,                0.18468,                0.46668,                 0.3608,                 1.2838,                 2.6579,                 1.1918,             9.7941e-05,             9.7941e-05,             9.7941e-05
                     13,                0.16474,                0.13416,                0.68701,                0.76238,                0.17342,                0.48394,                0.35498,                 1.0864,                 2.2179,                 1.0448,             9.7553e-05,             9.7553e-05,             9.7553e-05
                     14,                0.16209,                0.12961,                0.68673,                0.78049,                0.18018,                0.49595,                0.36494,                  1.149,                 2.4504,                 1.1442,             9.7132e-05,             9.7132e-05,             9.7132e-05
                     15,                0.16124,                0.13037,                0.68266,                0.65351,                0.16779,                0.43525,                0.32371,                 1.6474,                 3.4963,                 1.5208,             9.6679e-05,             9.6679e-05,             9.6679e-05
                     16,                 0.1585,                0.12594,                0.68288,                0.82703,                 0.1723,                0.51223,                0.39634,                 1.2217,                 2.6807,                 1.1317,             9.6194e-05,             9.6194e-05,             9.6194e-05
                     17,                0.15476,                0.12509,                0.68846,                0.71681,                0.18243,                0.47228,                0.35289,                 1.2499,                 2.5863,                 1.1804,             9.5677e-05,             9.5677e-05,             9.5677e-05
                     18,                0.15566,                0.12565,                0.68681,                0.94724,                0.16173,                0.43933,                0.34191,                 1.6135,                 3.5478,                 1.4361,             9.5129e-05,             9.5129e-05,             9.5129e-05
                     19,                 0.1522,                0.13074,                0.68964,                0.70614,                0.18131,                0.46381,                0.34106,                 1.6863,                 3.7252,                 1.4605,              9.455e-05,              9.455e-05,              9.455e-05
                     20,                0.15016,                0.12371,                0.69143,                0.92025,                0.16892,                0.55072,                0.41545,                 1.4644,                 3.2752,                  1.346,             9.3941e-05,             9.3941e-05,             9.3941e-05
                     21,                 0.1434,                0.12159,                0.68378,                0.78756,                0.17117,                0.49569,                0.39143,                 1.3377,                 2.9721,                 1.1808,             9.3301e-05,             9.3301e-05,             9.3301e-05
                     22,                0.14252,                0.11951,                0.68559,                0.85632,                0.16779,                 0.5237,                0.38298,                 1.4605,                 3.1726,                 1.2725,             9.2632e-05,             9.2632e-05,             9.2632e-05
                     23,                0.14304,                0.12675,                 0.6988,                0.68592,                0.21396,                 0.4776,                0.33214,                  1.606,                  3.208,                 1.4872,             9.1934e-05,             9.1934e-05,             9.1934e-05
                     24,                0.14236,                0.11894,                0.69252,                   0.75,                 0.2027,                 0.4965,                0.34701,                 1.4472,                  3.024,                 1.3566,             9.1207e-05,             9.1207e-05,             9.1207e-05
                     25,                0.13016,                0.11883,                0.68808,                0.51559,                0.24212,                0.41033,                 0.2902,                 1.4968,                  2.998,                 1.3542,             9.0451e-05,             9.0451e-05,             9.0451e-05
                     26,                0.12226,                0.11177,                0.67034,                0.81319,                0.16667,                0.50419,                0.38646,                 1.3097,                 2.9829,                 1.2412,             8.9668e-05,             8.9668e-05,             8.9668e-05
                     27,                0.12314,                 0.1118,                0.68214,                0.73733,                0.18018,                0.48072,                0.36651,                 1.2427,                 2.6745,                 1.1716,             8.8858e-05,             8.8858e-05,             8.8858e-05
                     28,                0.12525,                0.11949,                0.68155,                0.73305,                0.19482,                0.48738,                0.36211,                 1.2217,                  2.583,                 1.2207,             8.8021e-05,             8.8021e-05,             8.8021e-05
                     29,                0.12578,                 0.1133,                0.69055,                0.71429,                0.18581,                0.47207,                0.34153,                 1.3773,                 2.9397,                 1.3032,             8.7158e-05,             8.7158e-05,             8.7158e-05
                     30,                0.12453,                0.12202,                 0.6743,                0.74324,                0.18581,                0.48672,                 0.3462,                 1.3411,                 2.6413,                 1.3064,             8.6269e-05,             8.6269e-05,             8.6269e-05
                     31,                0.11546,                0.10786,                0.67042,                0.67227,                0.18018,                0.45204,                0.35208,                 1.4628,                 3.0307,                 1.3526,             8.5356e-05,             8.5356e-05,             8.5356e-05
                     32,                0.12156,                0.11758,                0.67224,                0.63103,                0.20608,                0.44962,                0.31182,                 1.6619,                 3.0819,                 1.4599,             8.4418e-05,             8.4418e-05,             8.4418e-05
                     33,                 0.1133,                0.10851,                0.69239,                0.81683,                0.18581,                0.51768,                0.37709,                 1.1029,                 2.4002,                 1.0568,             8.3457e-05,             8.3457e-05,             8.3457e-05
                     34,                0.10904,                0.10463,                0.68409,                0.88172,                0.18468,                0.54371,                0.40683,                 1.2966,                 2.8133,                 1.2674,             8.2473e-05,             8.2473e-05,             8.2473e-05
                     35,                0.11195,                0.11268,                0.68731,                0.90123,                0.16441,                0.54033,                0.42511,                 0.8645,                 1.9998,                0.82124,             8.1466e-05,             8.1466e-05,             8.1466e-05
                     36,                 0.1087,                0.10299,                0.67931,                0.82222,                0.16667,                0.50836,                0.39323,                0.90518,                  1.927,                0.84818,             8.0439e-05,             8.0439e-05,             8.0439e-05
