                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.1442,                 2.6414,                 1.6939,                0.62372,                0.31359,                0.34037,                0.15366,                 1.7516,                 2.5218,                 1.4684,             0.00064676,             0.00049926,             0.00049926
                      2,                 1.3922,                 1.1308,                 1.2127,                0.59593,                0.44257,                0.43371,                0.17672,                 1.6582,                 2.0032,                 1.4317,             0.00049992,             0.00049992,             0.00049992
                      3,                  1.238,                0.86093,                 1.1316,                0.73046,                0.40589,                0.46953,                0.25708,                  1.577,                 1.8839,                 1.3579,             0.00049966,             0.00049966,             0.00049966
                      4,                 1.0803,                0.75581,                 1.0462,                0.78421,                0.30856,                0.37041,                0.20826,                 1.4951,                  2.233,                 1.2873,             0.00049924,             0.00049924,             0.00049924
                      5,                 0.9597,                0.62164,                0.98809,                0.45769,                0.29054,                0.35641,                0.19194,                 1.7029,                 2.4185,                 1.4349,             0.00049864,             0.00049864,             0.00049864
                      6,                0.90227,                0.56003,                0.96049,                 0.7191,                0.39865,                 0.4378,                 0.2627,                  1.638,                 2.2728,                 1.3923,             0.00049788,             0.00049788,             0.00049788
                      7,                0.83461,                0.53008,                0.93092,                0.69602,                0.28879,                0.41352,                0.21807,                 1.5424,                 2.1833,                 1.3956,             0.00049695,             0.00049695,             0.00049695
                      8,                0.74023,                0.45659,                0.86699,                0.53428,                0.29167,                0.37148,                 0.2107,                 1.7026,                 2.6148,                 1.5395,             0.00049586,             0.00049586,             0.00049586
                      9,                0.68934,                0.42342,                0.85838,                0.67956,                0.28181,                0.40663,                0.26683,                 1.7177,                 2.9646,                 1.4859,             0.00049459,             0.00049459,             0.00049459
                     10,                0.66261,                0.39487,                0.83225,                0.76797,                0.30191,                0.38464,                0.19303,                 1.8304,                 2.1961,                 1.6555,             0.00049316,             0.00049316,             0.00049316
                     11,                0.62688,                0.39495,                0.81953,                0.47759,                0.38401,                0.45372,                0.25824,                 1.8497,                 2.8479,                 1.6959,             0.00049157,             0.00049157,             0.00049157
                     12,                0.58315,                0.36831,                0.81518,                0.55853,                0.37613,                 0.5099,                0.30084,                 1.7756,                 3.0853,                 1.6188,             0.00048981,             0.00048981,             0.00048981
                     13,                0.55765,                 0.3473,                0.79235,                0.64223,                0.30726,                 0.4082,                0.22864,                 1.8506,                 2.8136,                 1.6313,             0.00048789,             0.00048789,             0.00048789
                     14,                0.50586,                0.32947,                0.77339,                0.47984,                0.26802,                0.41504,                0.27039,                 1.7026,                  3.363,                 1.5398,              0.0004858,              0.0004858,              0.0004858
                     15,                0.48017,                 0.3262,                 0.7598,                0.60259,                0.31419,                0.49328,                0.30052,                 1.7854,                 3.0939,                 1.6423,             0.00048356,             0.00048356,             0.00048356
                     16,                 0.4616,                0.30746,                0.75603,                0.37128,                0.23874,                0.33434,                0.21637,                 1.7762,                 3.6546,                 1.5404,             0.00048116,             0.00048116,             0.00048116
                     17,                0.45287,                 0.3052,                0.76043,                0.41086,                0.33221,                0.38231,                0.21163,                 1.7736,                 3.1324,                 1.6654,              0.0004786,              0.0004786,              0.0004786
                     18,                0.42335,                0.27388,                0.75049,                0.74033,                 0.3018,                0.53539,                0.34317,                 1.8133,                 3.3857,                 1.6501,             0.00047589,             0.00047589,             0.00047589
                     19,                0.42712,                0.27404,                0.75247,                0.46813,                0.23986,                0.38306,                 0.2063,                 1.8768,                 3.4394,                 1.6851,             0.00047302,             0.00047302,             0.00047302
                     20,                0.39164,                0.26573,                0.74268,                0.64664,                0.20608,                0.41857,                0.25094,                  1.751,                  3.746,                 1.5966,             0.00047001,             0.00047001,             0.00047001
                     21,                0.36417,                0.24937,                0.73119,                0.51852,                0.22072,                0.38733,                0.21688,                 1.8493,                 3.6156,                 1.6796,             0.00046684,             0.00046684,             0.00046684
                     22,                0.34769,                0.24379,                0.72801,                0.59306,                0.21171,                0.40736,                0.23733,                 1.7518,                 3.3865,                 1.6653,             0.00046353,             0.00046353,             0.00046353
                     23,                0.33248,                 0.2338,                0.73636,                0.62539,                0.22748,                0.44887,                0.28097,                 1.7531,                 3.2992,                 1.6488,             0.00046007,             0.00046007,             0.00046007
                     24,                0.33725,                0.23842,                0.73133,                0.42503,                0.34797,                 0.4195,                0.26512,                 1.8031,                 3.1457,                 1.6029,             0.00045647,             0.00045647,             0.00045647
                     25,                0.31013,                0.23237,                0.72373,                0.73126,                0.27365,                 0.4225,                0.28796,                 1.9732,                 3.3024,                 1.7435,             0.00045273,             0.00045273,             0.00045273
                     26,                0.31785,                0.22286,                0.70719,                   0.75,                0.21284,                0.49643,                0.34825,                 1.9111,                 3.6985,                 1.6789,             0.00044885,             0.00044885,             0.00044885
                     27,                0.30322,                 0.2141,                0.71515,                0.58621,                0.13401,                0.35278,                0.20504,                 1.9434,                  4.081,                 1.8337,             0.00044484,             0.00044484,             0.00044484
                     28,                 0.2897,                0.20453,                0.70937,                0.62171,                0.21284,                0.42617,                0.25653,                 1.7681,                 3.5739,                 1.6547,              0.0004407,              0.0004407,              0.0004407
                     29,                0.29513,                0.21121,                 0.7197,                0.76995,                0.18468,                0.48088,                0.31824,                 1.8726,                 3.8696,                 1.7513,             0.00043643,             0.00043643,             0.00043643
                     30,                0.28842,                0.20854,                0.70586,                  0.432,                0.24324,                0.34423,                0.20197,                 1.8546,                 3.6435,                 1.6944,             0.00043203,             0.00043203,             0.00043203
                     31,                0.26055,                0.19226,                0.69476,                0.74007,                0.21959,                0.38648,                0.26076,                 1.6787,                 3.1269,                 1.5683,             0.00042751,             0.00042751,             0.00042751
                     32,                0.25048,                0.18588,                0.69682,                0.61035,                0.25225,                0.44915,                0.30074,                 1.8878,                 3.5695,                 1.7341,             0.00042287,             0.00042287,             0.00042287
                     33,                0.25771,                0.18904,                 0.7152,                0.64078,                0.22297,                0.45183,                0.30224,                 1.7801,                 3.3668,                 1.7141,             0.00041811,             0.00041811,             0.00041811
                     34,                0.23846,                 0.1785,                0.70516,                0.79581,                0.17117,                0.49358,                0.34358,                 1.4808,                 3.2187,                 1.5376,             0.00041324,             0.00041324,             0.00041324
                     35,                0.23629,                0.18047,                0.70838,                0.73134,                0.22072,                0.49152,                0.33337,                 1.5477,                 3.0437,                 1.5433,             0.00040826,             0.00040826,             0.00040826
                     36,                0.22989,                0.17183,                0.69748,                0.76628,                0.22523,                0.50989,                0.34117,                 1.3853,                 2.6561,                 1.4088,             0.00040317,             0.00040317,             0.00040317
                     37,                0.22568,                0.17336,                0.69695,                0.71972,                0.23423,                0.49093,                0.32323,                 1.6994,                 3.1816,                 1.7008,             0.00039798,             0.00039798,             0.00039798
                     38,                0.21883,                0.16723,                 0.7008,                0.68966,                0.18018,                0.43838,                0.29499,                 1.4219,                 2.9726,                  1.475,             0.00039269,             0.00039269,             0.00039269
                     39,                0.20691,                0.16163,                0.69732,                0.66781,                0.21959,                0.45874,                0.32935,                 1.6202,                 3.0975,                 1.6071,              0.0003873,              0.0003873,              0.0003873
                     40,                0.20747,                0.16021,                0.70318,                0.73208,                0.21847,                0.48921,                0.34772,                 1.4691,                 2.8801,                 1.4906,             0.00038182,             0.00038182,             0.00038182
                     41,                0.21217,                 0.1599,                0.69499,                0.76226,                0.22748,                0.51252,                  0.363,                 1.6175,                 3.1814,                  1.547,             0.00037625,             0.00037625,             0.00037625
                     42,                0.20187,                0.15309,                0.68443,                0.74286,                0.23423,                0.50476,                0.35185,                 1.7558,                 3.3016,                 1.6867,              0.0003706,              0.0003706,              0.0003706
                     43,                0.19068,                0.15012,                 0.6852,                0.77491,                0.23649,                0.51352,                0.35609,                 1.8003,                 3.3577,                 1.6943,             0.00036486,             0.00036486,             0.00036486
                     44,                0.19211,                0.15077,                0.69378,                 0.7108,                0.22973,                0.48416,                0.34679,                 1.8049,                 3.3624,                  1.711,             0.00035905,             0.00035905,             0.00035905
                     45,                0.18405,                0.14758,                0.68451,                0.74684,                0.19932,                0.47404,                0.33851,                 1.2672,                 2.7006,                 1.3695,             0.00035317,             0.00035317,             0.00035317
                     46,                 0.1782,                0.14391,                0.68435,                0.76103,                0.23311,                0.51278,                0.37018,                 1.4214,                 2.6959,                 1.4885,             0.00034721,             0.00034721,             0.00034721
                     47,                0.17667,                0.14213,                0.68245,                0.74021,                0.23423,                0.50134,                0.35219,                 1.3337,                 2.5419,                 1.4013,              0.0003412,              0.0003412,              0.0003412
                     48,                0.17356,                0.14057,                0.69072,                0.64742,                0.23986,                 0.4585,                0.31164,                 1.4415,                 2.7089,                 1.4853,             0.00033512,             0.00033512,             0.00033512
                     49,                0.16989,                0.13931,                0.69308,                0.70629,                0.22748,                0.47726,                0.33338,                 1.3518,                 2.6853,                 1.4696,             0.00032898,             0.00032898,             0.00032898
                     50,                0.16283,                0.13508,                0.67988,                0.69608,                0.23986,                0.48478,                0.32964,                 1.3573,                 2.5777,                 1.4329,             0.00032279,             0.00032279,             0.00032279
                     51,                0.16522,                0.13514,                0.69616,                  0.768,                0.21622,                0.50602,                0.36194,                 1.3229,                  2.663,                 1.3481,             0.00031656,             0.00031656,             0.00031656
                     52,                0.15968,                0.13273,                0.69397,                0.65894,                 0.2241,                0.45383,                0.31051,                 1.4134,                 2.7958,                 1.4664,             0.00031028,             0.00031028,             0.00031028
