                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.8315,                 4.1246,                 2.0939,                0.00189,                0.21396,                0.00113,                0.00035,                 2.1243,                 413.54,                 1.6005,              0.0051401,              0.0049926,              0.0049926
                      2,                 2.1497,                  2.612,                  1.687,                0.03067,                0.09009,                0.00828,                0.00139,                 1.9678,                 21.228,                 1.5066,              0.0049992,              0.0049992,              0.0049992
                      3,                 2.0075,                   2.11,                 1.5869,                0.05847,                0.06757,                0.01062,                0.00256,                  1.856,                 7.4761,                 1.4416,              0.0049966,              0.0049966,              0.0049966
                      4,                 1.8234,                 1.8548,                 1.4897,                 0.0257,                0.18131,                0.02148,                 0.0069,                 2.0787,                 3.2899,                 1.5129,              0.0049924,              0.0049924,              0.0049924
                      5,                 1.6451,                 1.5937,                 1.3856,                0.28396,                0.10923,                0.06051,                0.03271,                  1.878,                 3.0629,                  1.554,              0.0049864,              0.0049864,              0.0049864
                      6,                 1.5915,                    1.4,                 1.3461,                0.73122,                0.14302,                0.20076,                0.06125,                 2.0292,                 3.3123,                 1.5024,              0.0049788,              0.0049788,              0.0049788
                      7,                 1.5214,                 1.2364,                 1.3147,                0.04803,                0.08896,                0.02259,                0.00599,                  2.331,                 3.5772,                 1.8784,              0.0049695,              0.0049695,              0.0049695
                      8,                  1.435,                 1.1462,                  1.265,                0.65407,                0.24887,                0.28074,                0.12428,                 1.8554,                 2.7959,                 1.5044,              0.0049586,              0.0049586,              0.0049586
                      9,                 1.3271,                 1.0056,                 1.1918,                0.70728,                0.24775,                0.27214,                0.14034,                 1.8387,                  3.025,                 1.4713,              0.0049459,              0.0049459,              0.0049459
                     10,                 1.2686,                0.92455,                 1.1588,                0.47891,                0.16104,                0.18676,                0.10354,                  2.096,                 3.0491,                 1.6572,              0.0049316,              0.0049316,              0.0049316
                     11,                 1.1888,                0.86328,                  1.111,                0.65731,                0.24099,                0.33895,                0.16614,                 1.8588,                 2.5528,                 1.4929,              0.0049157,              0.0049157,              0.0049157
                     12,                 1.1411,                0.77061,                 1.0935,                0.69524,                0.21509,                0.24611,                0.14815,                 2.1099,                  3.687,                 1.7551,              0.0048981,              0.0048981,              0.0048981
                     13,                 1.0891,                0.73916,                 1.0539,                0.53013,                0.26914,                0.26582,                0.13404,                 2.1443,                  2.894,                 1.8296,              0.0048789,              0.0048789,              0.0048789
                     14,                  1.062,                0.70624,                 1.0339,                0.61302,                0.28041,                0.35237,                 0.2145,                 2.0835,                 2.8731,                 1.8315,               0.004858,               0.004858,               0.004858
                     15,                 1.0098,                0.66261,                 1.0088,                0.02194,                0.08221,                0.01708,                0.00881,                 2.0072,                 4.1813,                 1.6287,              0.0048356,              0.0048356,              0.0048356
                     16,                0.97002,                0.62438,                0.98621,                0.71842,                0.17793,                0.23572,                 0.1033,                 2.1531,                 3.2663,                 1.7682,              0.0048116,              0.0048116,              0.0048116
                     17,                 0.9854,                0.64812,                0.99041,                0.56481,                0.23874,                 0.2769,                0.13657,                 2.1106,                 2.9318,                 1.7603,               0.004786,               0.004786,               0.004786
                     18,                0.91963,                0.59496,                 0.9683,                0.55333,                0.27622,                0.30823,                0.14263,                 2.0541,                 2.8916,                 1.7539,              0.0047589,              0.0047589,              0.0047589
                     19,                0.88558,                0.60845,                 0.9697,                0.37552,                0.21734,                0.20744,                0.09057,                 2.1365,                 3.1324,                 1.7765,              0.0047302,              0.0047302,              0.0047302
                     20,                0.86721,                0.57526,                0.95145,                0.40079,                0.23802,                0.23281,                0.12098,                 2.1149,                 2.7087,                 1.8807,              0.0047001,              0.0047001,              0.0047001
                     21,                  0.892,                0.58519,                0.94194,                0.63729,                0.21959,                0.31235,                0.12182,                 2.0857,                 3.2205,                 1.7437,              0.0046684,              0.0046684,              0.0046684
                     22,                0.82238,                0.53582,                0.92215,                 0.5463,                0.24662,                0.31129,                0.17933,                  2.075,                 2.9125,                 1.8708,              0.0046353,              0.0046353,              0.0046353
                     23,                0.77529,                0.50275,                0.90546,                0.76224,                0.26717,                0.36247,                0.20925,                 1.9082,                 3.1259,                 1.7292,              0.0046007,              0.0046007,              0.0046007
                     24,                0.72396,                0.47645,                0.88256,                0.41706,                0.22973,                0.25161,                0.10175,                 1.9855,                 3.1332,                  1.761,              0.0045647,              0.0045647,              0.0045647
                     25,                 0.7219,                0.47904,                0.88131,                0.62189,                0.26486,                0.33631,                0.18605,                 2.0507,                 2.9721,                 1.8031,              0.0045273,              0.0045273,              0.0045273
                     26,                0.68735,                0.46266,                0.85021,                0.62487,                0.27703,                0.36117,                0.19876,                 2.1157,                 2.8338,                  1.946,              0.0044885,              0.0044885,              0.0044885
                     27,                0.63935,                0.42019,                 0.8384,                0.62223,                0.21331,                0.27185,                0.13779,                 1.8739,                 2.7619,                 1.7505,              0.0044484,              0.0044484,              0.0044484
                     28,                0.63437,                0.41312,                0.83353,                0.39056,                0.30743,                0.37852,                0.21992,                 1.9404,                 2.8256,                 1.8005,               0.004407,               0.004407,               0.004407
                     29,                0.61017,                 0.4063,                0.83297,                0.30708,                0.39077,                0.33223,                0.14124,                 1.9657,                 2.5703,                 1.8609,              0.0043643,              0.0043643,              0.0043643
                     30,                0.57257,                0.38577,                0.80873,                0.71213,                0.24236,                0.37879,                 0.2378,                 1.9537,                 2.6121,                 1.8285,              0.0043203,              0.0043203,              0.0043203
                     31,                0.57084,                0.37979,                0.80024,                0.40735,                0.29955,                0.37612,                0.21889,                 1.6518,                 2.4446,                 1.5038,              0.0042751,              0.0042751,              0.0042751
                     32,                0.57026,                0.37202,                0.79762,                0.69077,                0.23395,                0.34178,                0.20182,                 1.4558,                 2.2188,                 1.3952,              0.0042287,              0.0042287,              0.0042287
                     33,                0.54648,                0.36395,                0.81147,                0.62456,                0.28604,                0.41034,                0.22483,                 1.7488,                 2.2898,                 1.6747,              0.0041811,              0.0041811,              0.0041811
                     34,                0.51199,                0.34787,                0.79481,                0.67911,                0.30743,                0.44984,                0.28024,                 1.5803,                 2.1347,                 1.4813,              0.0041324,              0.0041324,              0.0041324
                     35,                0.50957,                0.34212,                0.79631,                0.65486,                0.25901,                0.35956,                0.18501,                 1.5082,                 1.8756,                  1.394,              0.0040826,              0.0040826,              0.0040826
                     36,                 0.4762,                0.32856,                0.77608,                0.67107,                0.26577,                0.34579,                0.19314,                 1.6677,                 2.2185,                 1.6036,              0.0040317,              0.0040317,              0.0040317
                     37,                0.46416,                0.31878,                0.77065,                0.60179,                0.22804,                0.31591,                0.19794,                 1.3951,                 2.1366,                 1.3622,              0.0039798,              0.0039798,              0.0039798
                     38,                0.46036,                0.31629,                0.77399,                 0.6664,                0.28491,                0.42058,                0.23953,                 1.5691,                 2.2759,                 1.4782,              0.0039269,              0.0039269,              0.0039269
                     39,                0.48281,                0.33211,                0.77658,                0.71401,                0.26991,                0.39746,                0.21275,                 1.4528,                 1.8999,                  1.462,               0.003873,               0.003873,               0.003873
                     40,                 0.4542,                0.31485,                0.77788,                0.39424,                0.30856,                0.37525,                0.24642,                 1.3979,                 2.1176,                 1.3442,              0.0038182,              0.0038182,              0.0038182
                     41,                0.43044,                0.29881,                0.76127,                0.73533,                0.27532,                0.38214,                0.20936,                 1.4392,                 2.0407,                 1.3836,              0.0037625,              0.0037625,              0.0037625
                     42,                 0.4054,                0.28419,                0.74522,                0.45238,                0.29955,                  0.373,                 0.2136,                  1.237,                 2.0525,                 1.2109,               0.003706,               0.003706,               0.003706
                     43,                0.40992,                0.28853,                0.74799,                0.46926,                0.32658,                0.42395,                0.25017,                 1.1886,                 1.9274,                 1.1712,              0.0036486,              0.0036486,              0.0036486
                     44,                0.38331,                0.27824,                0.74935,                0.51737,                0.31869,                0.42875,                0.24205,                 1.3143,                 1.9772,                 1.2669,              0.0035905,              0.0035905,              0.0035905
                     45,                0.36747,                0.26456,                 0.7385,                0.47611,                0.31419,                0.38576,                0.22115,                 1.2601,                 2.0459,                 1.2312,              0.0035317,              0.0035317,              0.0035317
                     46,                0.38045,                0.27159,                0.74113,                  0.627,                0.30856,                0.48747,                0.30894,                 1.1587,                   1.75,                 1.1639,              0.0034721,              0.0034721,              0.0034721
                     47,                0.38074,                0.26859,                0.73818,                0.58696,                0.30405,                0.46475,                0.29995,                 1.3272,                 2.1366,                 1.3375,               0.003412,               0.003412,               0.003412
                     48,                0.34799,                0.25544,                0.74006,                    0.5,                0.30968,                0.41453,                 0.2608,                 1.2734,                 1.9921,                 1.2639,              0.0033512,              0.0033512,              0.0033512
                     49,                0.34154,                0.24915,                0.74326,                0.55699,                0.29167,                 0.4191,                0.24762,                 1.2795,                  2.041,                   1.26,              0.0032898,              0.0032898,              0.0032898
                     50,                 0.3437,                0.24972,                0.72918,                0.76495,                0.29617,                0.45922,                0.26165,                 1.2402,                  1.621,                 1.2386,              0.0032279,              0.0032279,              0.0032279
                     51,                0.34741,                0.25119,                0.74267,                0.53612,                0.31757,                0.42685,                0.26583,                 1.2252,                 1.9175,                 1.2201,              0.0031656,              0.0031656,              0.0031656
                     52,                0.33252,                0.24373,                0.74129,                0.73432,                0.28716,                0.43975,                0.28545,                 1.1833,                  1.571,                 1.1716,              0.0031028,              0.0031028,              0.0031028
                     53,                0.31892,                0.23306,                0.73328,                0.69451,                0.25857,                0.41352,                0.28861,                 1.1999,                 1.8404,                 1.1995,              0.0030396,              0.0030396,              0.0030396
                     54,                0.31133,                0.23572,                0.73089,                0.55914,                0.29279,                 0.4588,                0.27951,                 1.1689,                 1.7325,                 1.2088,               0.002976,               0.002976,               0.002976
                     55,                0.31259,                0.23366,                0.72666,                0.51064,                0.27027,                0.40577,                0.25616,                 1.0684,                 1.7521,                 1.1065,              0.0029122,              0.0029122,              0.0029122
                     56,                 0.3081,                0.22902,                0.72982,                 0.5112,                0.28266,                0.41396,                0.27646,                 1.1637,                 1.9541,                 1.2047,              0.0028481,              0.0028481,              0.0028481
                     57,                0.31273,                0.23212,                 0.7254,                0.56092,                0.27477,                0.43418,                0.27395,                 1.1174,                  1.812,                 1.1422,              0.0027837,              0.0027837,              0.0027837
                     58,                0.30535,                0.22697,                0.73208,                0.66609,                0.30102,                0.45784,                 0.2641,                 1.1782,                 1.6852,                 1.2077,              0.0027192,              0.0027192,              0.0027192
                     59,                0.29734,                0.22034,                0.72215,                 0.5546,                0.29167,                0.46145,                0.31324,                  1.163,                 1.7143,                 1.1829,              0.0026545,              0.0026545,              0.0026545
                     60,                 0.2817,                0.21408,                0.71716,                0.81848,                0.23866,                0.46603,                0.31008,                 1.1287,                 1.7289,                 1.1822,              0.0025898,              0.0025898,              0.0025898
                     61,                0.27338,                0.20699,                0.71253,                0.63953,                0.30968,                0.48836,                0.29982,                 1.2006,                 1.6197,                 1.2305,               0.002525,               0.002525,               0.002525
                     62,                0.27223,                0.20887,                0.72967,                0.66489,                0.28153,                 0.4835,                0.29678,                 1.0389,                 1.6301,                 1.1283,              0.0024602,              0.0024602,              0.0024602
                     63,                0.25734,                0.20219,                0.71964,                0.56522,                0.29279,                0.44959,                 0.2934,                 1.1023,                 1.7133,                 1.1693,              0.0023955,              0.0023955,              0.0023955
                     64,                0.24772,                0.19585,                0.70942,                0.63185,                0.27252,                0.46921,                0.31168,                 1.0745,                 1.8401,                 1.1329,              0.0023308,              0.0023308,              0.0023308
                     65,                0.23863,                0.18946,                0.71971,                0.52134,                0.31644,                0.42115,                0.24835,                  1.106,                    nan,                 1.2084,              0.0022663,              0.0022663,              0.0022663
                     66,                0.24501,                0.19074,                0.72184,                0.49593,                0.27477,                0.39848,                0.25118,                 1.0431,                    inf,                 1.1161,              0.0022019,              0.0022019,              0.0022019
                     67,                0.23392,                0.18593,                0.70967,                0.59559,                0.27365,                 0.4413,                 0.3044,                 1.1097,                 1.7129,                 1.1635,              0.0021378,              0.0021378,              0.0021378
                     68,                  0.218,                 0.1806,                0.69804,                0.57336,                0.28604,                0.44982,                0.30123,                 1.1757,                 1.7927,                 1.2224,               0.002074,               0.002074,               0.002074
                     69,                0.21721,                0.17801,                0.71865,                0.58213,                 0.2714,                0.41588,                 0.2855,                 1.0246,                    nan,                 1.0709,              0.0020104,              0.0020104,              0.0020104
                     70,                0.21344,                 0.1741,                0.71046,                 0.5991,                0.29955,                0.44911,                0.29094,                 1.1104,                    inf,                 1.1832,              0.0019472,              0.0019472,              0.0019472
                     71,                0.20656,                0.17066,                0.71126,                0.58571,                0.27703,                0.45243,                0.29895,                 1.1114,                 1.7869,                 1.1657,              0.0018844,              0.0018844,              0.0018844
                     72,                0.20784,                0.17096,                0.71984,                0.57849,                0.30293,                0.45862,                0.30166,                 1.0263,                    inf,                 1.1242,              0.0018221,              0.0018221,              0.0018221
                     73,                0.20386,                0.16837,                0.71451,                0.66125,                0.27477,                0.48171,                0.30518,                 1.0622,                    inf,                 1.1043,              0.0017602,              0.0017602,              0.0017602
                     74,                0.20257,                0.16849,                0.70981,                0.56484,                0.28941,                0.39803,                0.25027,                 1.0419,                    nan,                 1.1229,              0.0016988,              0.0016988,              0.0016988
                     75,                0.19067,                 0.1607,                0.70866,                0.66071,                0.29167,                0.48377,                0.32756,                 1.0779,                 1.6952,                 1.1518,               0.001638,               0.001638,               0.001638
                     76,                0.18828,                 0.1573,                 0.6995,                0.55947,                0.28604,                 0.4089,                0.26409,                 1.0793,                    nan,                 1.1598,              0.0015779,              0.0015779,              0.0015779
                     77,                0.17683,                 0.1523,                0.70397,                0.58581,                0.28829,                0.45141,                0.30989,                 1.0911,                 1.7685,                 1.1866,              0.0015183,              0.0015183,              0.0015183
                     78,                0.16948,                0.15085,                0.69946,                0.59864,                 0.2973,                0.45856,                0.30259,                 1.0721,                 1.7804,                 1.1529,              0.0014595,              0.0014595,              0.0014595
                     79,                0.16698,                0.14844,                0.69647,                0.67016,                0.28829,                0.49417,                0.33126,                 1.0433,                 1.5754,                 1.1355,              0.0014014,              0.0014014,              0.0014014
                     80,                0.17039,                0.14976,                0.71259,                0.60238,                0.28491,                0.46143,                0.29295,                 1.0731,                 1.7302,                   1.15,               0.001344,               0.001344,               0.001344
                     81,                0.17232,                0.14874,                0.71264,                0.67467,                0.28491,                0.48753,                 0.3095,                 1.0603,                 1.6287,                 1.1254,              0.0012875,              0.0012875,              0.0012875
                     82,                0.15845,                 0.1396,                0.68971,                0.60759,                0.27027,                0.44925,                0.31654,                 1.0646,                 1.8537,                 1.1656,              0.0012318,              0.0012318,              0.0012318
                     83,                0.16126,                0.14392,                0.70241,                0.61058,                0.28604,                0.45433,                0.30293,                 1.0519,                    inf,                 1.1401,               0.001177,               0.001177,               0.001177
                     84,                0.15682,                0.14127,                0.69915,                0.65128,                0.28604,                0.46995,                0.31606,                 1.0766,                 1.7299,                 1.1657,              0.0011231,              0.0011231,              0.0011231
                     85,                0.15208,                0.13793,                0.69543,                0.64879,                0.27252,                0.47098,                0.33118,                 1.0793,                 1.8093,                 1.1781,              0.0010702,              0.0010702,              0.0010702
                     86,                 0.1501,                0.13642,                0.69615,                0.64394,                0.28716,                0.47812,                 0.3184,                 1.0998,                 1.7322,                 1.1855,              0.0010183,              0.0010183,              0.0010183
                     87,                0.14525,                0.13524,                0.70414,                0.81767,                0.24775,                0.48295,                0.32035,                 1.0694,                 1.6691,                 1.1533,             0.00096743,             0.00096743,             0.00096743
                     88,                0.13638,                0.12907,                0.68719,                0.69186,                0.26802,                0.49122,                0.34629,                 1.0772,                 1.6775,                 1.1665,             0.00091762,             0.00091762,             0.00091762
                     89,                 0.1371,                0.13008,                 0.6965,                0.62797,                0.26802,                0.46117,                0.32689,                 1.0927,                 1.8624,                 1.1677,              0.0008689,              0.0008689,              0.0008689
                     90,                0.13342,                0.12666,                 0.7022,                0.61954,                 0.2714,                0.45495,                0.31845,                 1.0622,                 1.8008,                 1.1581,             0.00082132,             0.00082132,             0.00082132
                     91,                0.13038,                0.12597,                0.70293,                0.62924,                 0.2714,                0.46785,                 0.3339,                 1.0876,                 1.8216,                 1.1935,             0.00077491,             0.00077491,             0.00077491
                     92,                0.13064,                0.12576,                0.69998,                0.66292,                0.26577,                0.46787,                0.33233,                 1.0707,                    inf,                 1.1644,              0.0007297,              0.0007297,              0.0007297
                     93,                0.12572,                0.12321,                0.70724,                0.62368,                0.26689,                0.45876,                0.32438,                 1.0765,                    inf,                 1.1785,             0.00068572,             0.00068572,             0.00068572
                     94,                0.12038,                 0.1191,                0.68819,                0.62533,                0.26689,                0.45275,                0.32186,                 1.0847,                    inf,                 1.1849,               0.000643,               0.000643,               0.000643
                     95,                 0.1212,                0.11843,                0.70078,                 0.6272,                0.28041,                 0.4673,                0.32349,                 1.0879,                 1.8555,                 1.1893,             0.00060156,             0.00060156,             0.00060156
                     96,                0.11054,                0.11523,                0.69129,                0.61026,                0.26802,                0.45495,                  0.323,                  1.093,                 1.9329,                 1.1865,             0.00056145,             0.00056145,             0.00056145
                     97,                0.11072,                  0.114,                0.69812,                 0.6273,                0.26914,                0.46146,                0.32051,                 1.0764,                    inf,                 1.1775,             0.00052268,             0.00052268,             0.00052268
                     98,                0.11053,                0.11525,                0.70015,                0.67987,                0.25676,                 0.4513,                0.32081,                 1.0923,                    inf,                 1.1864,             0.00048529,             0.00048529,             0.00048529
                     99,                0.11136,                0.11289,                0.69178,                0.63073,                0.26351,                0.45138,                0.30604,                 1.0805,                    inf,                 1.1806,             0.00044929,             0.00044929,             0.00044929
                    100,                 0.1063,                0.11095,                0.69705,                0.77065,                0.24974,                0.45019,                 0.2941,                 1.0901,                    inf,                 1.1844,             0.00041472,             0.00041472,             0.00041472
                    101,                0.10021,                0.10782,                0.68906,                 0.6178,                0.26577,                0.44826,                0.30219,                 1.0706,                    nan,                 1.1588,             0.00038159,             0.00038159,             0.00038159
                    102,                0.10216,                0.10853,                0.69775,                0.63957,                0.26577,                0.45455,                0.31821,                 1.0949,                    nan,                 1.2015,             0.00034993,             0.00034993,             0.00034993
                    103,                0.10214,                0.10745,                0.69478,                0.73704,                0.25113,                0.43399,                0.29967,                 1.0954,                    nan,                 1.2039,             0.00031976,             0.00031976,             0.00031976
                    104,                0.09549,                0.10438,                0.69671,                 0.7523,                0.24887,                0.44322,                0.31566,                  1.078,                    nan,                  1.185,              0.0002911,              0.0002911,              0.0002911
                    105,                0.09207,                0.10171,                0.68414,                0.73004,                0.25113,                0.44592,                0.31665,                  1.087,                    nan,                 1.1878,             0.00026397,             0.00026397,             0.00026397
                    106,                0.09191,                0.10307,                0.69499,                0.70006,                0.25338,                0.44516,                 0.3121,                 1.1027,                    nan,                 1.2042,              0.0002384,              0.0002384,              0.0002384
                    107,                0.09013,                0.10162,                0.68411,                0.68788,                0.25563,                0.44449,                0.31511,                    1.1,                    nan,                 1.2082,             0.00021439,             0.00021439,             0.00021439
                    108,                0.08937,                0.10278,                0.69454,                 0.6056,                0.26802,                0.42971,                0.30409,                 1.0969,                    nan,                 1.2045,             0.00019196,             0.00019196,             0.00019196
                    109,                0.08918,                0.10125,                0.68954,                0.66667,                 0.2545,                0.43058,                0.30061,                 1.0852,                    nan,                  1.185,             0.00017114,             0.00017114,             0.00017114
                    110,                0.09379,                0.10455,                0.71262,                0.71405,                0.25113,                 0.4299,                0.30465,                 1.0949,                    nan,                 1.2031,             0.00015192,             0.00015192,             0.00015192
                    111,                0.08611,                0.10008,                0.69226,                0.60358,                0.26577,                0.42972,                 0.3071,                 1.0769,                    nan,                 1.1828,             0.00013433,             0.00013433,             0.00013433
                    112,                0.08524,                0.09871,                0.69297,                0.65594,                0.25676,                0.42714,                0.30758,                 1.0969,                    nan,                 1.1995,             0.00011838,             0.00011838,             0.00011838
                    113,                0.08284,                0.09578,                 0.6788,                0.57702,                0.26577,                0.40679,                0.29004,                 1.0866,                    nan,                 1.1867,             0.00010408,             0.00010408,             0.00010408
                    114,                0.08306,                 0.0966,                0.68563,                0.59747,                0.26577,                0.41952,                0.30143,                 1.0878,                    nan,                 1.1886,             9.1444e-05,             9.1444e-05,             9.1444e-05
                    115,                0.08351,                 0.0978,                0.69199,                0.60411,                0.26464,                0.43252,                0.31068,                 1.0898,                    nan,                 1.1983,             8.0471e-05,             8.0471e-05,             8.0471e-05
