                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.8694,                 3.3391,                 1.5612,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.075933,             2.4091e-05,             2.4091e-05
                      2,                 1.1543,                 1.1061,                 1.1054,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.051793,             4.6656e-05,             4.6656e-05
                      3,                0.93597,                0.82783,                0.99437,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.027651,             6.7621e-05,             6.7621e-05
                      4,                0.81681,                0.71571,                0.93671,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0035082,             8.6985e-05,             8.6985e-05
                      5,                0.70138,                0.59677,                 0.8735,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             8.6756e-05,             8.6756e-05,             8.6756e-05
                      6,                0.65869,                0.54016,                0.84891,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             8.3445e-05,             8.3445e-05,             8.3445e-05
                      7,                0.54642,                0.48144,                0.80592,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             8.0134e-05,             8.0134e-05,             8.0134e-05
                      8,                0.49682,                0.43374,                0.78517,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             7.6823e-05,             7.6823e-05,             7.6823e-05
                      9,                0.47266,                0.41265,                0.78252,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             7.3512e-05,             7.3512e-05,             7.3512e-05
                     10,                0.41296,                0.37458,                0.75979,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             7.0201e-05,             7.0201e-05,             7.0201e-05
                     11,                0.38532,                0.34962,                0.75106,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              6.689e-05,              6.689e-05,              6.689e-05
                     12,                0.34596,                 0.3285,                0.74353,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             6.3579e-05,             6.3579e-05,             6.3579e-05
                     13,                0.32549,                0.31197,                0.74214,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             6.0268e-05,             6.0268e-05,             6.0268e-05
                     14,                0.28747,                0.29078,                0.72637,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             5.6957e-05,             5.6957e-05,             5.6957e-05
                     15,                0.27059,                0.27941,                0.72235,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             5.3646e-05,             5.3646e-05,             5.3646e-05
                     16,                0.24868,                0.26315,                0.71598,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             5.0335e-05,             5.0335e-05,             5.0335e-05
                     17,                0.23381,                0.24648,                0.71857,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             4.7023e-05,             4.7023e-05,             4.7023e-05
                     18,                0.21267,                0.23405,                0.70908,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             4.3712e-05,             4.3712e-05,             4.3712e-05
                     19,                0.19187,                0.22221,                0.70351,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             4.0401e-05,             4.0401e-05,             4.0401e-05
                     20,                 0.1821,                0.21161,                0.70219,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              3.709e-05,              3.709e-05,              3.709e-05
                     21,                0.17425,                 0.2052,                0.70461,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             3.3779e-05,             3.3779e-05,             3.3779e-05
                     22,                0.15966,                0.19661,                  0.702,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             3.0468e-05,             3.0468e-05,             3.0468e-05
                     23,                0.13845,                0.18476,                0.69852,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             2.7157e-05,             2.7157e-05,             2.7157e-05
                     24,                0.13525,                0.17752,                0.69757,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             2.3846e-05,             2.3846e-05,             2.3846e-05
                     25,                0.11943,                0.16639,                0.69243,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             2.0535e-05,             2.0535e-05,             2.0535e-05
                     26,                0.11406,                0.16297,                0.69913,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             1.7224e-05,             1.7224e-05,             1.7224e-05
                     27,                0.10249,                0.15496,                0.69642,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             1.3913e-05,             1.3913e-05,             1.3913e-05
                     28,                 0.0948,                0.14926,                0.69586,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             1.0602e-05,             1.0602e-05,             1.0602e-05
                     29,                0.08482,                0.14197,                0.69144,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             7.2911e-06,             7.2911e-06,             7.2911e-06
                     30,                0.08171,                0.13926,                0.70054,                0.69145,                0.41892,                0.57064,                0.34538,                 1.5362,                 3.9697,                 1.4777,               3.98e-06,               3.98e-06,               3.98e-06
