                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.2909,                 2.6554,                  1.637,                0.60561,                0.21211,                0.28653,                0.13141,                 2.2818,                 3.2286,                 1.5453,               0.078347,             2.1655e-06,             2.1655e-06
                      2,                 1.6542,                  1.101,                 1.2636,                0.61671,                 0.3098,                0.40094,                0.20938,                 2.4285,                 2.7282,                 1.6927,               0.056617,             4.3377e-06,             4.3377e-06
                      3,                 1.4312,                0.81086,                 1.1678,                 0.5439,                 0.3857,                0.43265,                0.22872,                 2.2924,                 2.5664,                 1.5978,               0.034887,             6.5056e-06,             6.5056e-06
                      4,                 1.2428,                0.61814,                 1.0818,                0.56688,                0.40953,                0.44324,                0.23218,                 2.3378,                  2.859,                 1.6725,               0.013156,             8.6662e-06,             8.6662e-06
                      5,                 1.0576,                0.49463,                 1.0002,                0.57383,                0.41041,                0.47124,                0.25555,                 2.3617,                 2.6333,                  1.724,              9.961e-06,              9.961e-06,              9.961e-06
                      6,                0.93275,                0.42874,                0.95025,                  0.592,                0.39585,                 0.4516,                0.23208,                 2.4243,                 2.7601,                 1.7993,             9.9391e-06,             9.9391e-06,             9.9391e-06
                      7,                0.83776,                0.38378,                0.91107,                0.54959,                0.39982,                0.45624,                0.24192,                 2.4952,                 2.9294,                 1.8996,             9.9124e-06,             9.9124e-06,             9.9124e-06
                      8,                 0.7648,                0.34631,                0.88428,                0.59522,                0.38481,                0.46329,                0.24876,                 2.4623,                 2.9159,                 1.9492,             9.8809e-06,             9.8809e-06,             9.8809e-06
                      9,                0.70573,                0.32429,                0.85878,                0.54005,                0.39762,                0.44573,                0.24038,                 2.4709,                 3.1444,                 1.9369,             9.8447e-06,             9.8447e-06,             9.8447e-06
                     10,                0.65462,                0.30673,                0.84344,                0.57207,                0.42123,                0.46993,                0.25193,                 2.4791,                 2.9917,                 1.9586,             9.8037e-06,             9.8037e-06,             9.8037e-06
                     11,                0.60598,                0.28686,                0.82411,                 0.5767,                0.39762,                 0.4356,                0.22465,                 2.5028,                 3.1146,                 2.0156,              9.758e-06,              9.758e-06,              9.758e-06
