                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.8264,                 2.3254,                 1.4987,                 0.8068,                0.29279,                0.36522,                0.23336,                 1.6555,                 2.4135,                 1.3173,             0.00024735,             9.9853e-05,             9.9853e-05
                      2,                 1.1154,                 0.7867,                 1.0535,                0.66196,                0.41667,                 0.4697,                0.22904,                 1.6739,                 1.6348,                 1.3657,             9.9983e-05,             9.9983e-05,             9.9983e-05
                      3,                0.92493,                0.56064,                 0.9655,                0.79098,                0.37927,                0.53103,                0.28167,                 1.5611,                 1.9307,                 1.2452,             9.9931e-05,             9.9931e-05,             9.9931e-05
                      4,                0.80402,                0.44474,                0.90912,                 0.4447,                0.43018,                0.49145,                0.28979,                 1.5474,                 2.4226,                 1.2803,             9.9846e-05,             9.9846e-05,             9.9846e-05
                      5,                 0.6704,                0.37819,                0.85234,                0.71713,                0.31119,                0.45666,                0.26039,                 1.5976,                 2.0693,                 1.3322,             9.9726e-05,             9.9726e-05,             9.9726e-05
                      6,                0.61343,                0.33742,                0.82795,                 0.6545,                0.28716,                0.42112,                0.25759,                 1.5901,                 2.5578,                 1.2988,             9.9572e-05,             9.9572e-05,             9.9572e-05
                      7,                0.54867,                0.32073,                0.80104,                0.81446,                0.26199,                0.43072,                0.27164,                  1.632,                 2.5543,                 1.3819,             9.9384e-05,             9.9384e-05,             9.9384e-05
                      8,                 0.4924,                0.28802,                0.76486,                0.76934,                0.31551,                0.50329,                0.31043,                 1.5585,                 2.3334,                 1.3706,             9.9163e-05,             9.9163e-05,             9.9163e-05
                      9,                0.44422,                0.26208,                0.75494,                0.43537,                0.36036,                 0.4329,                0.27302,                 1.6026,                 2.5229,                 1.4004,             9.8907e-05,             9.8907e-05,             9.8907e-05
                     10,                0.42789,                 0.2525,                0.74551,                0.54302,                0.31982,                0.47478,                0.32184,                 1.5838,                 2.9548,                 1.3547,             9.8619e-05,             9.8619e-05,             9.8619e-05
                     11,                0.38612,                0.23693,                0.73518,                0.47043,                0.40315,                0.49965,                0.31575,                 1.5661,                 2.5102,                 1.3711,             9.8296e-05,             9.8296e-05,             9.8296e-05
                     12,                0.36639,                 0.2281,                0.73858,                0.58385,                0.31757,                0.48872,                0.34313,                 1.6282,                 2.8978,                  1.413,             9.7941e-05,             9.7941e-05,             9.7941e-05
                     13,                0.33818,                 0.2153,                0.72349,                0.59259,                0.30631,                0.48431,                0.31165,                 1.6111,                 2.9212,                 1.3958,             9.7553e-05,             9.7553e-05,             9.7553e-05
                     14,                0.32452,                0.21078,                  0.718,                0.61893,                0.28716,                0.49827,                 0.3307,                 1.5964,                 3.1868,                 1.3845,             9.7132e-05,             9.7132e-05,             9.7132e-05
                     15,                  0.312,                0.20664,                0.71222,                0.68103,                0.35586,                0.55558,                0.35015,                 1.5317,                  2.849,                 1.3477,             9.6679e-05,             9.6679e-05,             9.6679e-05
                     16,                0.29509,                0.19642,                 0.7083,                0.58297,                0.30068,                0.47339,                0.29481,                 1.6529,                 3.1037,                 1.4509,             9.6194e-05,             9.6194e-05,             9.6194e-05
                     17,                0.29349,                0.19384,                0.71342,                0.68692,                0.33108,                  0.547,                0.33882,                 1.6674,                 2.8884,                 1.4899,             9.5677e-05,             9.5677e-05,             9.5677e-05
                     18,                0.27141,                0.18442,                0.70752,                0.87072,                0.25788,                0.57644,                0.42229,                 1.5958,                 3.3379,                 1.3971,             9.5129e-05,             9.5129e-05,             9.5129e-05
                     19,                0.27346,                0.18532,                0.71232,                 0.6078,                0.29842,                0.48424,                0.33709,                 1.6097,                 3.1471,                 1.4401,              9.455e-05,              9.455e-05,              9.455e-05
                     20,                0.25599,                 0.1771,                0.70987,                0.60621,                0.28604,                0.48076,                0.31787,                 1.6778,                 3.1721,                 1.4994,             9.3941e-05,             9.3941e-05,             9.3941e-05
                     21,                0.24473,                0.17007,                0.70134,                0.72185,                 0.2455,                0.50664,                0.33182,                 1.5988,                 3.3082,                 1.4455,             9.3301e-05,             9.3301e-05,             9.3301e-05
                     22,                0.24585,                0.17172,                0.70302,                0.62374,                0.27815,                0.48584,                0.32845,                 1.6333,                 3.2973,                 1.4565,             9.2632e-05,             9.2632e-05,             9.2632e-05
                     23,                  0.236,                0.17021,                0.71598,                 0.5954,                0.29167,                0.47888,                0.33301,                 1.6318,                 3.1887,                 1.4801,             9.1934e-05,             9.1934e-05,             9.1934e-05
                     24,                0.24112,                0.17078,                0.70957,                0.91853,                0.24123,                0.45936,                0.32206,                 1.6235,                 3.2384,                 1.4333,             9.1206e-05,             9.1206e-05,             9.1206e-05
                     25,                0.22236,                0.15997,                0.70383,                0.49126,                0.28491,                0.44186,                0.31933,                 1.6126,                 3.2593,                  1.449,             9.0451e-05,             9.0451e-05,             9.0451e-05
                     26,                0.21087,                0.15176,                0.68426,                0.68198,                0.21734,                0.47953,                0.33504,                 1.6439,                 3.5329,                 1.4868,             8.9668e-05,             8.9668e-05,             8.9668e-05
                     27,                0.20872,                0.15397,                0.69457,                0.77903,                0.25563,                0.43512,                0.29014,                 1.6767,                 3.0075,                 1.5375,             8.8857e-05,             8.8857e-05,             8.8857e-05
                     28,                0.19573,                0.14719,                0.69076,                0.71501,                0.31644,                0.54939,                0.35415,                 1.6578,                 3.2197,                 1.4666,              8.802e-05,              8.802e-05,              8.802e-05
                     29,                0.19917,                0.14914,                0.70158,                0.86885,                0.24324,                0.44871,                0.31998,                  1.629,                 3.2204,                 1.4552,             8.7157e-05,             8.7157e-05,             8.7157e-05
                     30,                0.19907,                0.14765,                0.68691,                0.77914,                0.28604,                0.55845,                0.40324,                 1.5934,                 3.3993,                 1.3921,             8.6269e-05,             8.6269e-05,             8.6269e-05
                     31,                0.18251,                0.14079,                0.68169,                0.77778,                 0.2759,                0.55082,                0.38996,                 1.6204,                 3.5489,                  1.423,             8.5355e-05,             8.5355e-05,             8.5355e-05
                     32,                0.18072,                0.13746,                0.68226,                0.69949,                0.31194,                0.53438,                0.36327,                 1.6166,                 3.3067,                 1.4279,             8.4418e-05,             8.4418e-05,             8.4418e-05
                     33,                0.17853,                0.13723,                0.70148,                0.81759,                0.28266,                0.57155,                0.40722,                 1.6055,                 3.4679,                 1.4135,             8.3457e-05,             8.3457e-05,             8.3457e-05
                     34,                0.16839,                0.13276,                0.69271,                0.60348,                0.35135,                0.52499,                0.33574,                 1.6378,                 2.9891,                 1.4679,             8.2473e-05,             8.2473e-05,             8.2473e-05
                     35,                0.16825,                0.13705,                 0.6959,                0.87786,                0.25901,                0.58062,                0.42099,                 1.6785,                 3.4634,                 1.4976,             8.1466e-05,             8.1466e-05,             8.1466e-05
                     36,                0.15964,                0.12822,                0.68634,                0.87251,                0.24662,                0.57348,                0.42926,                 1.6506,                 3.4973,                 1.4668,             8.0438e-05,             8.0438e-05,             8.0438e-05
                     37,                 0.1526,                0.12457,                0.68511,                 0.8705,                0.27252,                0.58489,                0.42659,                 1.6414,                 3.4686,                 1.4724,             7.9389e-05,             7.9389e-05,             7.9389e-05
                     38,                0.15392,                0.12514,                0.69015,                 0.8427,                0.25338,                0.56218,                0.42675,                 1.6212,                 3.5829,                 1.4584,             7.8321e-05,             7.8321e-05,             7.8321e-05
                     39,                 0.1507,                0.12364,                0.68773,                0.69301,                0.25676,                  0.502,                0.37813,                 1.6627,                 3.5009,                 1.4796,             7.7232e-05,             7.7232e-05,             7.7232e-05
                     40,                0.14566,                0.12236,                0.69273,                0.77199,                0.26689,                0.53733,                0.38141,                 1.6394,                 3.5303,                 1.4384,             7.6125e-05,             7.6125e-05,             7.6125e-05
                     41,                0.14402,                0.12975,                0.68317,                0.69688,                0.27703,                0.52048,                0.37788,                 1.6395,                 3.4046,                 1.4605,                7.5e-05,                7.5e-05,                7.5e-05
