                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.91739,                0.72198,                 1.0227,                0.51862,                 0.2692,                0.29452,                0.15366,                 1.7773,                  3.187,                 1.5481,               0.066713,             1.6652e-05,             1.6652e-05
                      2,                0.79021,                 0.5606,                0.95378,                0.60309,                0.31333,                0.36399,                0.16351,                 1.8292,                 2.8996,                 1.6017,               0.033396,             3.3306e-05,             3.3306e-05
                      3,                 0.7721,                0.49905,                0.94008,                0.43605,                0.29523,                0.30384,                0.15873,                 1.8785,                 3.8387,                 1.6296,             7.9565e-05,             4.9909e-05,             4.9909e-05
                      4,                0.76399,                0.46789,                0.93967,                0.60682,                0.32625,                0.39995,                0.21059,                  1.817,                 3.1955,                 1.6112,             4.9828e-05,             4.9828e-05,             4.9828e-05
                      5,                0.70328,                0.41382,                0.90618,                0.47309,                0.30538,                0.31819,                0.14466,                 1.9297,                 3.5951,                 1.7212,             4.9695e-05,             4.9695e-05,             4.9695e-05
                      6,                0.68095,                 0.4026,                0.89561,                0.55179,                0.26078,                0.36102,                0.19105,                 1.8692,                 3.3424,                 1.7054,             4.9524e-05,             4.9524e-05,             4.9524e-05
                      7,                 0.6138,                0.37176,                 0.8653,                0.52642,                  0.312,                0.34603,                0.17038,                 1.7869,                 3.2252,                 1.5922,             4.9316e-05,             4.9316e-05,             4.9316e-05
                      8,                0.60363,                0.35735,                0.86004,                0.51284,                 0.3376,                0.37883,                0.19983,                 1.8525,                 3.2627,                 1.6608,             4.9071e-05,             4.9071e-05,             4.9071e-05
                      9,                0.57573,                0.32611,                0.84866,                0.54202,                0.28464,                0.34749,                0.16774,                 1.9019,                 3.4768,                 1.7082,             4.8789e-05,             4.8789e-05,             4.8789e-05
                     10,                0.55476,                0.31474,                 0.8395,                0.52166,                0.30897,                0.37248,                0.19581,                 1.7802,                 3.3398,                 1.6251,              4.847e-05,              4.847e-05,              4.847e-05
                     11,                0.52135,                0.30061,                0.82546,                0.48966,                0.32039,                0.35685,                0.19178,                  1.795,                 3.7086,                 1.6233,             4.8116e-05,             4.8116e-05,             4.8116e-05
                     12,                0.50454,                0.29049,                0.82646,                0.59308,                0.30936,                0.40399,                 0.2197,                  1.788,                 3.3137,                 1.6336,             4.7727e-05,             4.7727e-05,             4.7727e-05
                     13,                0.47776,                0.27364,                  0.815,                0.58527,                0.33583,                0.42957,                0.22551,                 1.7765,                 3.5783,                 1.6241,             4.7302e-05,             4.7302e-05,             4.7302e-05
                     14,                 0.4583,                0.26336,                0.80829,                0.41793,                0.36628,                0.40968,                0.21411,                  1.816,                 3.5217,                 1.6606,             4.6844e-05,             4.6844e-05,             4.6844e-05
                     15,                 0.4398,                0.24911,                0.80418,                0.51487,                0.32127,                0.36917,                0.19325,                 1.8811,                 3.4049,                 1.7314,             4.6353e-05,             4.6353e-05,             4.6353e-05
                     16,                0.41972,                0.25217,                0.79813,                0.61075,                0.31156,                0.41992,                0.22007,                 1.7969,                  3.483,                 1.6198,             4.5829e-05,             4.5829e-05,             4.5829e-05
                     17,                0.39836,                0.24895,                0.79367,                0.55234,                0.25047,                0.34123,                0.17826,                 1.8764,                  3.613,                 1.6284,             4.5273e-05,             4.5273e-05,             4.5273e-05
                     18,                0.37903,                  0.243,                0.78727,                0.45189,                0.32745,                0.40874,                 0.2485,                 1.8683,                  3.497,                 1.6107,             4.4687e-05,             4.4687e-05,             4.4687e-05
                     19,                0.37413,                0.23091,                0.78433,                0.45643,                0.34907,                0.42438,                0.24992,                 1.8075,                 3.5146,                 1.6644,              4.407e-05,              4.407e-05,              4.407e-05
                     20,                0.35629,                0.22726,                0.77755,                 0.4709,                0.35702,                0.41015,                0.22685,                 1.8008,                 3.6301,                 1.6428,             4.3424e-05,             4.3424e-05,             4.3424e-05
                     21,                0.35094,                0.21159,                0.76958,                0.49636,                0.33142,                0.39976,                0.21396,                 1.8439,                 3.7147,                 1.7258,             4.2751e-05,             4.2751e-05,             4.2751e-05
                     22,                0.33742,                0.20844,                0.77835,                0.43635,                0.34643,                0.40573,                0.23443,                 1.7465,                 3.6732,                 1.5817,              4.205e-05,              4.205e-05,              4.205e-05
                     23,                0.31839,                0.20356,                0.76378,                0.54211,                0.31818,                0.42013,                0.23876,                 1.7912,                 3.7789,                 1.6429,             4.1324e-05,             4.1324e-05,             4.1324e-05
                     24,                0.31911,                0.20046,                0.77509,                0.51529,                0.34951,                0.42683,                0.22616,                 1.7991,                 3.6663,                 1.6893,             4.0573e-05,             4.0573e-05,             4.0573e-05
                     25,                0.31216,                0.19917,                0.76499,                0.55242,                0.32789,                 0.4461,                0.25904,                  1.784,                 3.6349,                 1.6509,             3.9798e-05,             3.9798e-05,             3.9798e-05
                     26,                0.29114,                0.19635,                0.76087,                0.54334,                0.32921,                0.45382,                0.27225,                 1.7616,                  3.582,                 1.6356,                3.9e-05,                3.9e-05,                3.9e-05
