,Unnamed: 0,name,epoch,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,fitness,lr0,lrf,momentum,weight_decay,warmup_epochs,warmup_momentum,box,cls,dfl,hsv_h,hsv_s,hsv_v,degrees,translate,scale,shear,perspective,flipud,fliplr,bgr,mosaic,mixup,copy_paste
190,121,ateroesclerosis_tuning191,50.0,0.04233,0.06482,0.90779,0.61295,0.45833,0.58298,0.31983,1.1848,2.0676,2.2907,1.0924e-07,1.0924e-07,1.0924e-07,0.44448,2e-05,0.00448,0.75538,0.0004,4.08306,0.2119,4.46558,0.35645,1.84938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,47,ateroesclerosis_tuning192,50.0,0.03808,0.05925,0.94757,0.64939,0.3964,0.54569,0.32816,1.118,2.1193,2.345,1.0385e-07,1.0385e-07,1.0385e-07,0.38957,2e-05,0.00421,0.71139,0.00042,4.14026,0.2153,4.31658,0.34737,1.93542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,44,ateroesclerosis_tuning193,50.0,0.02894,0.04429,0.97238,0.81816,0.39013,0.57471,0.3591,0.78632,1.563,2.3888,1.0725e-07,1.0725e-07,1.0725e-07,0.38703,2e-05,0.00438,0.7101,0.0004,4.08953,0.1948,3.26772,0.26045,1.98713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,67,ateroesclerosis_tuning194,50.0,0.03789,0.05978,1.0024,0.50501,0.39752,0.48156,0.29271,1.0421,2.1493,2.5105,1.1204e-07,1.1204e-07,1.1204e-07,0.38704,2e-05,0.00462,0.71065,0.0005,4.29679,0.2153,4.29656,0.34864,2.04769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,77,ateroesclerosis_tuning195,50.0,0.0386,0.06261,0.97901,0.81544,0.36819,0.5553,0.32421,1.1092,2.196,2.3182,1.0785e-07,1.0785e-07,1.0785e-07,0.36379,2e-05,0.00441,0.71169,0.00043,3.9147,0.21214,4.32321,0.35809,1.99871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,109,ateroesclerosis_tuning196,50.0,0.04034,0.06634,0.92411,0.59411,0.40878,0.54896,0.34447,1.1185,2.3472,2.2511,1.2763e-07,1.2763e-07,1.2763e-07,0.40235,2e-05,0.0054,0.7,0.00053,2.58383,0.26778,4.48107,0.38231,1.88574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,161,ateroesclerosis_tuning197,50.0,0.03541,0.06852,0.95518,0.61419,0.39977,0.52875,0.28319,0.99568,2.3286,2.6581,1.0725e-07,1.0725e-07,1.0725e-07,0.38812,2e-05,0.00438,0.71171,0.00045,3.93478,0.2502,3.77009,0.38421,1.94689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,126,ateroesclerosis_tuning198,50.0,0.0391,0.0597,0.97003,0.56016,0.47185,0.55066,0.29525,1.1257,2.1214,2.4402,1.0605e-07,1.0605e-07,1.0605e-07,0.45419,2e-05,0.00432,0.71136,0.00043,3.78367,0.21496,4.29656,0.34967,1.98181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,10,ateroesclerosis_tuning199,50.0,0.03784,0.06152,0.79748,0.62195,0.40203,0.53536,0.35832,1.0013,2.2975,1.899,9.2061e-08,9.2061e-08,9.2061e-08,0.39766,2e-05,0.00362,0.75095,0.00032,4.57577,0.20824,4.10693,0.35645,1.62528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,101,ateroesclerosis_tuning200,50.0,0.0435,0.06199,1.1817,0.52703,0.35135,0.4971,0.33235,1.2975,2.2803,2.9585,1.0984e-07,1.0984e-07,1.0984e-07,0.34945,2e-05,0.00451,0.7,0.00029,2.92315,0.20505,4.81011,0.35082,2.40752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
