                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.43037,                0.34316,                0.80781,                0.51927,                0.30185,                0.35268,                0.18111,                 1.8783,                 3.6212,                 1.7796,               0.066699,             2.4978e-06,             2.4978e-06
                      2,                 0.2273,                0.17529,                 0.7475,                0.57436,                0.30009,                0.42513,                0.23854,                 1.8501,                 3.7162,                 1.7443,               0.033368,             4.9959e-06,             4.9959e-06
                      3,                0.16467,                 0.1331,                0.73947,                0.53144,                0.30583,                0.41822,                0.23651,                 1.9094,                 3.9985,                  1.725,             3.7142e-05,             7.4863e-06,             7.4863e-06
                      4,                0.14313,                0.11787,                0.73988,                0.51819,                0.33319,                0.42958,                 0.2452,                 1.8764,                 3.8092,                 1.7213,             7.4743e-06,             7.4743e-06,             7.4743e-06
                      5,                0.13557,                0.11308,                0.73631,                0.52421,                0.32966,                0.42729,                0.23916,                 1.8912,                  3.936,                 1.6972,             7.4543e-06,             7.4543e-06,             7.4543e-06
                      6,                0.13004,                0.11132,                0.73739,                0.54379,                0.31509,                0.43323,                0.25137,                 1.8969,                 4.0231,                 1.6602,             7.4287e-06,             7.4287e-06,             7.4287e-06
                      7,                0.12306,                0.10643,                0.73144,                0.50808,                0.31906,                0.40861,                0.23303,                 1.8803,                 4.4164,                 1.6887,             7.3974e-06,             7.3974e-06,             7.3974e-06
                      8,                0.12396,                0.10596,                0.73118,                0.50504,                0.33142,                0.42665,                0.24538,                 1.8549,                 4.2965,                  1.702,             7.3606e-06,             7.3606e-06,             7.3606e-06
                      9,                 0.1236,                0.10566,                0.72953,                0.49898,                0.32304,                0.41469,                0.24048,                 1.8638,                 4.3603,                 1.7001,             7.3183e-06,             7.3183e-06,             7.3183e-06
                     10,                0.12089,                 0.1048,                0.73206,                0.53349,                0.30583,                0.41212,                0.23881,                 1.8793,                 4.1648,                 1.6721,             7.2705e-06,             7.2705e-06,             7.2705e-06
                     11,                0.11949,                0.10354,                0.72812,                0.53437,                0.31906,                0.43533,                0.25443,                 1.8664,                 4.1723,                 1.6646,             7.2174e-06,             7.2174e-06,             7.2174e-06
                     12,                0.12042,                0.10401,                0.74007,                 0.5409,                0.32392,                0.44207,                0.25795,                 1.8764,                 3.9298,                 1.6537,              7.159e-06,              7.159e-06,              7.159e-06
                     13,                0.11973,                0.10435,                0.73547,                0.49155,                0.33363,                0.42435,                0.24419,                 1.8845,                 3.9966,                 1.6921,             7.0954e-06,             7.0954e-06,             7.0954e-06
                     14,                0.11892,                0.10319,                0.73729,                0.57877,                0.30803,                0.45089,                0.25953,                  1.851,                 4.0508,                 1.6857,             7.0266e-06,             7.0266e-06,             7.0266e-06
                     15,                0.11836,                0.10271,                0.73627,                0.54707,                0.32568,                0.44921,                0.25306,                 1.8057,                 3.8543,                 1.6627,             6.9529e-06,             6.9529e-06,             6.9529e-06
                     16,                0.11644,                0.10377,                 0.7369,                  0.548,                0.31995,                0.43686,                0.24425,                 1.8602,                 4.1753,                 1.6972,             6.8743e-06,             6.8743e-06,             6.8743e-06
                     17,                0.11245,                0.10172,                0.73936,                0.52266,                0.32568,                0.42761,                 0.2433,                  1.886,                 4.0067,                 1.6861,              6.791e-06,              6.791e-06,              6.791e-06
                     18,                0.11318,                0.10092,                0.73896,                 0.5225,                0.35349,                0.45037,                0.25387,                 1.8371,                 3.9878,                 1.7085,              6.703e-06,              6.703e-06,              6.703e-06
                     19,                0.11363,                0.10185,                0.73705,                0.54656,                0.29788,                 0.3974,                0.22446,                 1.9514,                 4.1714,                 1.6894,             6.6105e-06,             6.6105e-06,             6.6105e-06
                     20,                0.10948,                0.09911,                0.73382,                0.55469,                0.31333,                 0.4341,                0.24638,                 1.9155,                 4.0828,                 1.6864,             6.5137e-06,             6.5137e-06,             6.5137e-06
                     21,                0.11076,                 0.0984,                0.72915,                0.55745,                0.31686,                 0.4394,                0.25366,                 1.8992,                  4.042,                 1.6683,             6.4126e-06,             6.4126e-06,             6.4126e-06
                     22,                0.10813,                0.09792,                0.73988,                0.50693,                0.32304,                0.41923,                0.24114,                 1.9053,                 4.1146,                 1.6636,             6.3075e-06,             6.3075e-06,             6.3075e-06
                     23,                0.10775,                0.09669,                0.72976,                 0.5565,                0.31951,                0.44902,                0.26263,                 1.8642,                 4.0077,                 1.6781,             6.1986e-06,             6.1986e-06,             6.1986e-06
                     24,                0.10807,                0.09752,                0.74114,                0.58863,                0.30627,                0.44681,                0.25815,                 1.9092,                 4.0189,                 1.6585,             6.0859e-06,             6.0859e-06,             6.0859e-06
                     25,                 0.1054,                0.09497,                0.73257,                0.56579,                0.32259,                0.45461,                0.26816,                 1.8605,                 3.9649,                 1.6516,             5.9697e-06,             5.9697e-06,             5.9697e-06
