                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.5794,                 3.4962,                 2.0823,                 0.0202,                0.08561,                0.00837,                0.00245,                  2.714,                 213.56,                 3.2658,               0.081401,               0.003106,               0.003106
                      2,                 2.2096,                 2.3252,                 1.8528,                0.53245,                0.10503,                0.10863,                0.04305,                 2.4282,                 3.5387,                 1.9005,               0.062733,              0.0062217,              0.0062217
                      3,                 2.0108,                 2.0839,                 1.7091,                0.33933,                0.05075,                0.05499,                0.01972,                 2.3761,                 4.3063,                 1.8949,                0.04406,              0.0093312,              0.0093312
                      4,                  1.999,                 2.1175,                 1.7096,                 0.2609,                0.13945,                0.08574,                  0.035,                 2.2604,                    nan,                 1.8072,               0.025376,                0.01243,                0.01243
                      5,                 1.8188,                 1.8171,                 1.6014,                0.13494,                 0.0662,                 0.0388,                0.01392,                    nan,                    nan,                    nan,               0.014254,               0.014254,               0.014254
                      6,                 1.8537,                 2.1996,                 1.6338,                0.22693,                0.08252,                0.09107,                 0.0282,                 2.2986,                 4.2131,                 1.8203,               0.014223,               0.014223,               0.014223
                      7,                 1.8161,                 1.7552,                 1.5844,                 0.0045,                 0.0053,                0.00724,                0.00107,                 2.9346,                  4.662,                 2.1395,               0.014185,               0.014185,               0.014185
                      8,                 1.7593,                  1.682,                 1.5594,                0.37076,                0.06969,                0.07087,                0.03689,                 2.3247,                 3.9301,                 1.7706,               0.014139,               0.014139,               0.014139
                      9,                 1.6382,                 1.4451,                  1.472,                0.32727,                0.13418,                0.12984,                0.04845,                 2.3547,                 3.5912,                 1.8135,               0.014088,               0.014088,               0.014088
                     10,                 1.6273,                 1.4065,                 1.4578,                0.51479,                0.23129,                0.25695,                0.12426,                 2.1454,                 6.4446,                 1.7744,               0.014029,               0.014029,               0.014029
                     11,                 1.5604,                 1.3091,                 1.4164,                0.21882,                0.16946,                 0.0874,                0.02889,                 2.5542,                 5.5047,                 3.1249,               0.013963,               0.013963,               0.013963
                     12,                 1.4935,                 1.2482,                  1.376,                0.55589,                0.17476,                0.23897,                0.12359,                 2.0884,                 3.0781,                 1.6751,               0.013891,               0.013891,               0.013891
                     13,                 1.4555,                 1.1814,                 1.3508,                0.55589,                0.17476,                0.23897,                0.12359,                    nan,                    nan,                    nan,               0.013813,               0.013813,               0.013813
                     14,                 1.4316,                 1.1239,                 1.3253,                0.45977,                0.21447,                0.22678,                0.08709,                 2.1618,                  3.257,                 1.7608,               0.013728,               0.013728,               0.013728
                     15,                 1.3987,                 1.0982,                 1.3086,                0.00449,                0.04943,                0.00441,                0.00195,                    nan,                    nan,                    nan,               0.013636,               0.013636,               0.013636
                     16,                 1.3465,                 1.0063,                 1.2756,                0.31887,                0.12224,                0.12189,                0.03576,                 2.3453,                 3.2229,                  1.875,               0.013538,               0.013538,               0.013538
                     17,                 1.2963,                0.96669,                 1.2471,                0.40543,                0.26787,                0.25188,                0.10324,                 2.0801,                  4.227,                  1.702,               0.013434,               0.013434,               0.013434
                     18,                 1.3001,                0.92601,                 1.2505,                0.36088,                0.23389,                0.19986,                 0.0722,                 2.1965,                 9.3866,                 1.7889,               0.013324,               0.013324,               0.013324
                     19,                 1.2234,                0.84749,                 1.2022,                0.53791,                0.32701,                0.30975,                0.13708,                 2.0715,                 6.1581,                 1.7374,               0.013208,               0.013208,               0.013208
                     20,                 1.1834,                0.80746,                 1.1755,                0.52484,                0.34073,                0.34433,                0.15363,                 2.1023,                 3.2166,                  1.749,               0.013086,               0.013086,               0.013086
                     21,                  1.167,                  0.772,                 1.1643,                0.53261,                0.23477,                0.23358,                0.09934,                 2.1537,                 6.1441,                 1.7834,               0.012958,               0.012958,               0.012958
                     22,                 1.1534,                0.77538,                 1.1575,                0.53074,                0.28729,                  0.287,                0.11417,                 2.2291,                 2.8972,                 1.8025,               0.012824,               0.012824,               0.012824
                     23,                 1.1134,                0.72483,                 1.1323,                0.51113,                0.31333,                0.28829,                0.12058,                   2.16,                 3.2894,                 1.8239,               0.012685,               0.012685,               0.012685
                     24,                 1.0835,                0.69546,                 1.1125,                 0.5024,                0.33451,                0.29798,                0.12718,                 2.0385,                 4.2172,                 1.7033,               0.012541,               0.012541,               0.012541
                     25,                  1.056,                0.66667,                 1.0982,                 0.3793,                0.30803,                0.25262,                0.10458,                 2.1253,                 3.1336,                 1.7602,               0.012391,               0.012391,               0.012391
                     26,                 1.0064,                0.62728,                 1.0659,                0.50051,                0.33804,                0.34278,                0.15109,                 2.1441,                 3.2995,                 1.8597,               0.012236,               0.012236,               0.012236
                     27,                0.99709,                0.61857,                 1.0596,                0.55185,                0.29303,                0.28408,                0.12303,                 2.2174,                 6.3185,                 1.8848,               0.012076,               0.012076,               0.012076
                     28,                 0.9621,                0.59806,                  1.039,                0.48568,                0.26699,                 0.2886,                  0.125,                 2.2474,                 3.6902,                 1.8748,               0.011912,               0.011912,               0.011912
                     29,                0.90533,                0.55652,                 1.0117,                0.45546,                0.25243,                0.22331,                0.09006,                 2.3853,                 4.1106,                 1.9746,               0.011743,               0.011743,               0.011743
                     30,                0.89256,                0.53209,                0.99706,                0.48329,                0.31329,                0.34092,                0.16947,                    nan,                    nan,                    nan,               0.011569,               0.011569,               0.011569
                     31,                0.87375,                0.53778,                0.99288,                0.52284,                0.30899,                0.33632,                0.15956,                 2.2051,                 3.4243,                 1.9527,               0.011391,               0.011391,               0.011391
                     32,                0.85825,                0.51512,                0.98234,                0.18905,                0.03354,                0.10336,                0.04267,                    nan,                    nan,                    nan,               0.011209,               0.011209,               0.011209
                     33,                0.83089,                0.49986,                0.95959,                0.51641,                0.31339,                0.30636,                0.13595,                 2.1965,                 5.2332,                  1.927,               0.011023,               0.011023,               0.011023
                     34,                0.80295,                0.48421,                0.94354,                0.51127,                0.24929,                 0.2966,                0.13155,                 2.1744,                 3.2516,                 1.8302,               0.010833,               0.010833,               0.010833
                     35,                0.76858,                 0.4688,                0.93056,                0.57674,                0.30185,                0.31145,                0.12834,                 2.1876,                 4.3084,                 1.9144,                0.01064,                0.01064,                0.01064
                     36,                0.74653,                0.44885,                0.91433,                0.58083,                0.29965,                0.31824,                0.13992,                 2.1114,                 3.2179,                 1.8155,               0.010444,               0.010444,               0.010444
                     37,                 0.7136,                0.42858,                0.89701,                0.60584,                 0.2842,                 0.3106,                0.14295,                 2.1397,                 3.6432,                 1.8631,               0.010244,               0.010244,               0.010244
                     38,                0.71883,                0.43286,                0.90012,                0.64917,                0.27758,                0.32138,                0.14655,                 2.1975,                 3.3053,                 1.9359,               0.010041,               0.010041,               0.010041
                     39,                0.69973,                0.42822,                 0.8915,                0.59365,                0.31112,                0.32508,                0.14578,                 2.2457,                 3.8398,                 1.9583,              0.0098356,              0.0098356,              0.0098356
                     40,                0.67388,                 0.4071,                 0.8751,                0.42387,                0.31642,                0.29062,                 0.1307,                 2.2502,                 3.5473,                 1.9578,              0.0096275,              0.0096275,              0.0096275
                     41,                 0.6633,                0.39806,                0.86882,                0.45327,                0.28332,                0.27666,                0.12314,                 2.2397,                  4.203,                 2.0099,              0.0094171,              0.0094171,              0.0094171
                     42,                 0.6376,                0.38299,                0.85842,                0.53122,                 0.2842,                0.31483,                  0.145,                 2.2481,                 3.4055,                 2.0228,              0.0092045,              0.0092045,              0.0092045
                     43,                0.60583,                0.37396,                0.84312,                0.56025,                0.28111,                0.28616,                0.12924,                 2.1968,                 5.0712,                 1.9958,              0.0089899,              0.0089899,              0.0089899
                     44,                0.60603,                0.36983,                0.83843,                0.51281,                0.28288,                0.34521,                0.16281,                  2.265,                   3.67,                 2.0642,              0.0087736,              0.0087736,              0.0087736
                     45,                0.58346,                0.35839,                0.82877,                0.48827,                0.25686,                0.29568,                0.14637,                 2.3279,                 3.6526,                  2.019,              0.0085558,              0.0085558,              0.0085558
                     46,                0.57237,                0.35259,                0.82491,                0.52855,                0.26787,                0.30684,                0.15284,                 2.2695,                 3.5768,                 2.0572,              0.0083366,              0.0083366,              0.0083366
                     47,                0.55173,                   0.34,                0.81365,                0.52269,                 0.3098,                0.32649,                0.15101,                 2.2201,                 3.9511,                 1.9719,              0.0081164,              0.0081164,              0.0081164
                     48,                 0.5346,                 0.3303,                0.80652,                0.60823,                 0.2639,                0.32959,                0.14951,                 2.2895,                 3.8968,                 2.0661,              0.0078953,              0.0078953,              0.0078953
                     49,                0.52984,                0.33095,                0.80252,                0.52961,                 0.2564,                0.25764,                0.11677,                 2.2432,                 6.0638,                 2.0583,              0.0076735,              0.0076735,              0.0076735
                     50,                0.50257,                0.31614,                0.79158,                 0.4921,                0.26434,                0.32052,                0.16054,                 2.2051,                 3.8236,                 2.0107,              0.0074513,              0.0074513,              0.0074513
                     51,                0.49727,                0.30944,                0.78731,                0.57705,                 0.2714,                0.29353,                0.15017,                 2.1569,                 4.1577,                 2.0309,              0.0072289,              0.0072289,              0.0072289
                     52,                0.49167,                0.30618,                0.78503,                0.49485,                0.30406,                0.32298,                0.15945,                 2.1674,                 3.8736,                 1.9874,              0.0070065,              0.0070065,              0.0070065
                     53,                0.46835,                0.29562,                0.77754,                0.51317,                0.27184,                0.27754,                0.13249,                 2.2737,                 4.5649,                 2.0908,              0.0067843,              0.0067843,              0.0067843
                     54,                0.45371,                0.28948,                0.77103,                0.56678,                0.25375,                 0.2636,                0.12384,                 2.1845,                 6.3362,                 2.0071,              0.0065625,              0.0065625,              0.0065625
                     55,                 0.4439,                0.28201,                0.76641,                0.51058,                0.27008,                0.27201,                0.12704,                 2.2231,                 4.5656,                 2.0296,              0.0063414,              0.0063414,              0.0063414
                     56,                0.43377,                0.27801,                0.76465,                0.56159,                0.24537,                0.24537,                0.12158,                 2.1448,                  4.836,                 2.0042,              0.0061212,              0.0061212,              0.0061212
                     57,                0.41294,                0.27024,                0.75637,                0.64324,                0.24669,                0.29814,                0.15028,                 2.1806,                 3.8143,                 2.0878,               0.005902,               0.005902,               0.005902
                     58,                0.40628,                0.26234,                0.75389,                0.51449,                0.24184,                0.25115,                 0.1227,                  2.249,                 5.4459,                 2.0763,              0.0056842,              0.0056842,              0.0056842
                     59,                0.39564,                0.25677,                0.74933,                0.56119,                0.26964,                0.30979,                0.15247,                 2.2671,                 3.9532,                 2.0961,              0.0054679,              0.0054679,              0.0054679
                     60,                0.38803,                0.25308,                0.74616,                 0.5044,                0.27273,                0.32055,                0.16652,                 2.2013,                 4.1335,                 2.0509,              0.0052534,              0.0052534,              0.0052534
                     61,                0.37379,                0.24725,                0.74074,                 0.5104,                 0.2767,                0.30227,                0.14611,                 2.2306,                 4.0648,                 2.0359,              0.0050407,              0.0050407,              0.0050407
                     62,                 0.3618,                0.24193,                  0.738,                0.59115,                0.27052,                0.35191,                0.17671,                 2.2361,                  4.313,                 2.0954,              0.0048303,              0.0048303,              0.0048303
                     63,                0.37095,                0.24229,                0.73708,                0.48456,                0.23606,                0.27269,                0.13545,                 2.1585,                 4.4887,                  2.105,              0.0046222,              0.0046222,              0.0046222
                     64,                 0.3447,                0.23241,                 0.7318,                0.53287,                0.26699,                0.34783,                0.18459,                 2.2082,                 4.2838,                 2.0952,              0.0044167,              0.0044167,              0.0044167
                     65,                0.33156,                0.22522,                0.72839,                0.53527,                0.26081,                0.30276,                0.15275,                 2.2397,                 4.7635,                 2.1187,              0.0042139,              0.0042139,              0.0042139
                     66,                0.31661,                0.21734,                 0.7232,                0.51896,                0.27714,                0.33944,                0.17319,                 2.2572,                 4.3062,                 2.0645,              0.0040142,              0.0040142,              0.0040142
                     67,                0.30988,                0.21262,                0.72202,                 0.5109,                0.27979,                 0.3303,                0.17016,                 2.2247,                 4.3505,                 2.1218,              0.0038176,              0.0038176,              0.0038176
                     68,                0.29502,                0.20681,                0.71724,                0.60419,                0.27229,                0.34348,                0.17733,                 2.2629,                 4.2399,                 2.0939,              0.0036243,              0.0036243,              0.0036243
                     69,                0.29093,                0.20447,                0.71529,                0.55525,                0.26876,                0.30941,                 0.1594,                 2.2706,                 5.1328,                 2.1338,              0.0034347,              0.0034347,              0.0034347
                     70,                0.27906,                0.19706,                0.71378,                0.58354,                0.26964,                0.34593,                 0.1823,                  2.207,                   4.59,                 2.0955,              0.0032487,              0.0032487,              0.0032487
                     71,                0.26862,                0.19272,                0.70926,                0.55187,                 0.2625,                0.31881,                0.16685,                 2.3037,                 4.5924,                 2.1177,              0.0030668,              0.0030668,              0.0030668
                     72,                0.25878,                 0.1857,                0.70716,                0.56731,                0.26258,                0.33558,                0.17336,                 2.2676,                 4.0625,                 2.1244,              0.0028889,              0.0028889,              0.0028889
                     73,                0.24566,                0.18098,                0.70312,                0.51294,                0.28303,                0.32904,                 0.1719,                 2.2412,                 4.4117,                 2.1133,              0.0027153,              0.0027153,              0.0027153
                     74,                 0.2385,                0.17631,                 0.7031,                0.51271,                0.26523,                0.31362,                0.16045,                 2.4698,                 4.6867,                 2.1704,              0.0025461,              0.0025461,              0.0025461
                     75,                0.23026,                0.17304,                0.69959,                0.51954,                 0.2692,                0.33643,                0.17901,                 2.2933,                  4.455,                 2.1559,              0.0023816,              0.0023816,              0.0023816
                     76,                0.22074,                0.16764,                0.69816,                0.53747,                0.26258,                0.31933,                0.17022,                 2.2672,                 4.3218,                 2.1509,              0.0022218,              0.0022218,              0.0022218
                     77,                0.21578,                0.16555,                0.69856,                0.62544,                0.25772,                0.34006,                0.17717,                 2.3836,                 4.4068,                 2.1289,               0.002067,               0.002067,               0.002067
                     78,                0.20471,                 0.1596,                0.69573,                0.53832,                0.26523,                0.32001,                0.16798,                 2.3047,                   4.52,                 2.1782,              0.0019173,              0.0019173,              0.0019173
                     79,                0.20014,                0.15575,                0.69506,                0.61422,                0.26037,                0.33376,                0.17621,                 2.2557,                  4.345,                 2.1631,              0.0017728,              0.0017728,              0.0017728
                     80,                  0.189,                0.15083,                0.69315,                0.52418,                0.27361,                0.33891,                0.18121,                 2.4301,                  4.569,                  2.154,              0.0016338,              0.0016338,              0.0016338
                     81,                0.18411,                0.14824,                0.69119,                0.55253,                0.26876,                0.33865,                 0.1802,                 2.2749,                 4.3478,                 2.1812,              0.0015002,              0.0015002,              0.0015002
                     82,                0.17607,                0.14359,                0.68956,                0.62964,                0.25419,                0.33713,                0.17713,                 2.4433,                 4.5697,                 2.1563,              0.0013723,              0.0013723,              0.0013723
                     83,                0.16683,                0.14034,                0.68831,                0.55565,                0.26434,                0.33299,                0.17465,                 2.3272,                 4.4911,                 2.2214,              0.0012502,              0.0012502,              0.0012502
                     84,                0.15967,                 0.1362,                0.68728,                0.59692,                0.26169,                0.33729,                0.17462,                 2.5118,                 4.5529,                 2.1932,              0.0011339,              0.0011339,              0.0011339
                     85,                0.15442,                0.13384,                0.68543,                 0.6015,                0.25861,                0.32752,                0.17148,                 2.4743,                 4.8279,                 2.1934,              0.0010237,              0.0010237,              0.0010237
                     86,                0.14819,                0.13032,                0.68516,                0.59747,                0.25463,                0.33162,                0.17428,                 2.3188,                 4.5665,                 2.2073,             0.00091961,             0.00091961,             0.00091961
                     87,                0.14325,                 0.1278,                0.68484,                0.60855,                0.26214,                0.33284,                0.17252,                 2.3233,                 4.4068,                 2.2229,             0.00082175,             0.00082175,             0.00082175
                     88,                 0.1376,                0.12479,                0.68368,                0.58061,                0.26302,                0.32933,                0.17011,                 2.3288,                 4.5077,                 2.2184,             0.00073021,             0.00073021,             0.00073021
                     89,                  0.132,                0.12223,                0.68307,                0.61146,                0.25836,                0.33112,                 0.1723,                 2.3176,                 4.4828,                 2.2153,             0.00064508,             0.00064508,             0.00064508
