                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.8554,                 4.3607,                 2.3156,                0.00248,                0.72286,                0.00765,                0.00181,                 2.1494,                 6.3475,                 1.7374,               0.070027,              0.0033304,              0.0033304
                      2,                 2.4339,                 3.1607,                 2.0507,                0.14533,                0.09688,                0.08108,                0.02875,                 2.1523,                 6.5322,                 1.7948,               0.040025,              0.0066621,              0.0066621
                      3,                   2.24,                 2.7763,                 1.9569,                0.18166,                0.16328,                0.08602,                0.02771,                 2.0312,                 6.2948,                 1.7272,               0.010017,              0.0099873,              0.0099873
                      4,                    2.1,                 2.5242,                 1.8637,                0.05874,                0.05825,                0.01554,                0.00683,                 2.4115,                 8.1691,                 2.1206,               0.009978,               0.009978,               0.009978
                      5,                 1.9997,                 2.3204,                 1.8022,                0.14121,                0.16196,                0.17589,                0.08216,                 2.0179,                 3.8446,                 1.6762,               0.009961,               0.009961,               0.009961
                      6,                  1.926,                  2.234,                 1.7416,                0.05837,                0.25287,                0.08424,                0.03483,                 2.0235,                 3.4578,                  1.676,              0.0099391,              0.0099391,              0.0099391
                      7,                 1.8446,                 2.1148,                 1.6939,                0.26387,                0.25684,                 0.1958,                0.08484,                 1.8805,                 3.6448,                 1.6032,              0.0099123,              0.0099123,              0.0099123
                      8,                 1.7739,                 1.9273,                 1.6332,                 0.3059,                 0.2436,                0.19197,                0.07666,                 1.8517,                  3.529,                 1.5789,              0.0098808,              0.0098808,              0.0098808
                      9,                 1.7164,                 1.8751,                 1.6083,                0.42656,                0.27538,                0.22777,                0.10157,                 1.8665,                 2.7264,                 1.6093,              0.0098445,              0.0098445,              0.0098445
                     10,                 1.6868,                 1.7738,                 1.5824,                0.41044,                0.25861,                0.25546,                0.10726,                 1.8384,                 3.0273,                 1.5759,              0.0098035,              0.0098035,              0.0098035
                     11,                 1.6025,                 1.6714,                 1.5363,                 0.3231,                0.28155,                0.22832,                 0.0851,                 1.9198,                 3.2414,                 1.6511,              0.0097577,              0.0097577,              0.0097577
                     12,                 1.6131,                 1.6445,                 1.5451,                0.51185,                0.29476,                0.31501,                0.14599,                 1.8264,                 2.7366,                 1.5901,              0.0097074,              0.0097074,              0.0097074
