                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.6485,                 2.0422,                 2.3121,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.074968,             5.0074e-06,             5.0074e-06
                      2,                 0.9196,                0.55797,                 1.5211,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.049788,             1.0035e-05,             1.0035e-05
                      3,                 0.7088,                0.40323,                 1.3375,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.024608,             1.5022e-05,             1.5022e-05
                      4,                 0.5759,                0.32822,                 1.2299,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             1.9823e-05,             1.9823e-05,             1.9823e-05
                      5,                0.47299,                0.27995,                 1.1524,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             1.9687e-05,             1.9687e-05,             1.9687e-05
                      6,                0.42579,                0.25025,                 1.1139,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             1.9512e-05,             1.9512e-05,             1.9512e-05
                      7,                0.37635,                0.22322,                 1.0848,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               1.93e-05,               1.93e-05,               1.93e-05
                      8,                 0.3342,                0.20133,                 1.0619,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             1.9051e-05,             1.9051e-05,             1.9051e-05
                      9,                0.32189,                0.19243,                 1.0541,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             1.8767e-05,             1.8767e-05,             1.8767e-05
                     10,                 0.2936,                0.17971,                 1.0423,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             1.8449e-05,             1.8449e-05,             1.8449e-05
                     11,                0.27329,                0.16892,                 1.0313,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             1.8097e-05,             1.8097e-05,             1.8097e-05
                     12,                0.26079,                0.16158,                 1.0267,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             1.7713e-05,             1.7713e-05,             1.7713e-05
                     13,                0.24307,                0.15141,                 1.0217,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             1.7299e-05,             1.7299e-05,             1.7299e-05
                     14,                0.23009,                0.14654,                 1.0124,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             1.6856e-05,             1.6856e-05,             1.6856e-05
                     15,                0.21937,                0.14037,                 1.0099,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             1.6386e-05,             1.6386e-05,             1.6386e-05
                     16,                0.20553,                0.13352,                 1.0074,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             1.5892e-05,             1.5892e-05,             1.5892e-05
                     17,                0.19343,                0.12727,                 1.0034,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             1.5374e-05,             1.5374e-05,             1.5374e-05
                     18,                 0.1876,                0.12401,                0.99714,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             1.4835e-05,             1.4835e-05,             1.4835e-05
                     19,                0.16891,                 0.1166,                0.99482,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             1.4277e-05,             1.4277e-05,             1.4277e-05
                     20,                0.16844,                0.11508,                0.99305,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             1.3702e-05,             1.3702e-05,             1.3702e-05
                     21,                0.16294,                 0.1125,                0.99593,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             1.3113e-05,             1.3113e-05,             1.3113e-05
                     22,                0.15186,                0.10787,                0.99119,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             1.2512e-05,             1.2512e-05,             1.2512e-05
                     23,                0.14477,                0.10432,                0.98854,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             1.1901e-05,             1.1901e-05,             1.1901e-05
                     24,                0.14013,                0.10256,                0.98808,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             1.1283e-05,             1.1283e-05,             1.1283e-05
                     25,                0.12925,                0.09819,                0.98224,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             1.0659e-05,             1.0659e-05,             1.0659e-05
                     26,                0.12652,                0.09588,                0.98759,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             1.0034e-05,             1.0034e-05,             1.0034e-05
                     27,                0.12037,                0.09334,                0.98665,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             9.4078e-06,             9.4078e-06,             9.4078e-06
                     28,                0.11667,                0.09109,                0.98235,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             8.7845e-06,             8.7845e-06,             8.7845e-06
                     29,                0.10894,                0.08798,                0.97997,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             8.1661e-06,             8.1661e-06,             8.1661e-06
                     30,                0.10538,                0.08669,                0.98503,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             7.5551e-06,             7.5551e-06,             7.5551e-06
                     31,                  0.101,                 0.0847,                 0.9816,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             6.9538e-06,             6.9538e-06,             6.9538e-06
                     32,                0.09495,                0.08123,                0.98089,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             6.3647e-06,             6.3647e-06,             6.3647e-06
                     33,                0.09164,                 0.0802,                0.98118,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             5.7901e-06,             5.7901e-06,             5.7901e-06
                     34,                0.08544,                0.07763,                 0.9844,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             5.2323e-06,             5.2323e-06,             5.2323e-06
                     35,                0.08196,                0.07591,                0.97859,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             4.6933e-06,             4.6933e-06,             4.6933e-06
