                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.37813,                0.32979,                0.81873,                0.31349,                0.12489,                0.09952,                0.04728,                 2.2517,                 3.8559,                 2.3909,               0.070027,              0.0033304,              0.0033304
                      2,                  0.707,                 0.6559,                0.99275,                0.36155,                0.23786,                0.21229,                0.09802,                 1.9759,                 3.5747,                 1.9449,               0.040024,              0.0066612,              0.0066612
                      3,                0.87167,                0.75289,                 1.0945,                0.45734,                0.23468,                0.23428,                0.09977,                 2.0964,                 3.3538,                 2.0383,               0.010011,              0.0099818,              0.0099818
                      4,                0.90383,                0.74613,                 1.1058,                0.26778,                0.13989,                0.10629,                  0.038,                 2.1688,                 3.4374,                 1.9827,              0.0099657,              0.0099657,              0.0099657
                      5,                 0.8511,                0.67256,                 1.0726,                 0.5011,                 0.2714,                0.28191,                0.13729,                 2.0815,                 3.4588,                 2.0326,              0.0099391,              0.0099391,              0.0099391
                      6,                0.80814,                0.59221,                 1.0483,                0.40333,                0.10724,                0.13161,                0.05142,                 2.2275,                 3.6214,                 2.1159,              0.0099049,              0.0099049,              0.0099049
                      7,                 0.7918,                0.59533,                 1.0317,                0.22555,                 0.0793,                0.06132,                0.03161,                 2.2761,                 7.0297,                  2.008,              0.0098632,              0.0098632,              0.0098632
                      8,                0.76858,                0.53317,                 1.0195,                0.47808,                0.23389,                0.24778,                0.10411,                 2.0729,                 3.3261,                 1.9919,              0.0098142,              0.0098142,              0.0098142
                      9,                0.76015,                0.55766,                 1.0042,                0.14219,                 0.2158,                0.15359,                 0.0654,                 2.2128,                 3.4709,                 2.1152,              0.0097577,              0.0097577,              0.0097577
                     10,                0.71308,                0.49396,                0.97827,                0.40302,                0.22404,                  0.208,                0.08066,                 2.0037,                 3.2376,                 1.9404,               0.009694,               0.009694,               0.009694
                     11,                0.71212,                0.48532,                0.97849,                0.47894,                0.24184,                0.26882,                0.13224,                 2.0254,                 3.4496,                 1.9931,              0.0096232,              0.0096232,              0.0096232
                     12,                0.71951,                 0.4912,                0.98313,                0.45948,                 0.2767,                0.27245,                 0.1095,                 1.9931,                 3.4133,                  1.921,              0.0095453,              0.0095453,              0.0095453
