                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.08759,                0.10044,                0.67829,                0.10805,                0.11486,                0.08991,                0.07261,                 0.5753,                 4.2132,                0.73021,             0.00024735,             9.9853e-05,             9.9853e-05
                      2,                0.06663,                0.08009,                0.66669,                0.19601,                0.13288,                0.17758,                0.13482,                0.57794,                 1.6853,                 0.6534,             9.9985e-05,             9.9985e-05,             9.9985e-05
                      3,                0.07449,                0.08247,                0.68005,                0.03275,                0.09009,                0.03255,                0.02579,                0.48257,                 2.4974,                0.56635,             9.9938e-05,             9.9938e-05,             9.9938e-05
                      4,                0.07549,                0.08666,                0.68233,                0.60693,                0.09122,                0.16939,                0.12696,                0.58542,                 1.4015,                0.67169,             9.9861e-05,             9.9861e-05,             9.9861e-05
                      5,                 0.0681,                0.07911,                 0.6831,                      1,                0.14189,                0.57094,                0.45648,                0.56037,                 1.4268,                0.63662,             9.9753e-05,             9.9753e-05,             9.9753e-05
                      6,                0.06929,                0.07904,                0.68553,                0.35443,                0.09459,                 0.2495,                0.18351,                0.52934,                 1.3953,                0.63194,             9.9615e-05,             9.9615e-05,             9.9615e-05
                      7,                0.07814,                0.08735,                0.69134,                0.49042,                0.14414,                0.35274,                0.27108,                0.70043,                 1.6004,                0.84153,             9.9446e-05,             9.9446e-05,             9.9446e-05
                      8,                0.07298,                0.09775,                0.66715,                0.64878,                0.14977,                  0.422,                0.33113,                0.71426,                 1.4749,                0.81041,             9.9246e-05,             9.9246e-05,             9.9246e-05
                      9,                0.07311,                0.08691,                0.67222,                0.95763,                0.12725,                0.54466,                0.42345,                0.57548,                 1.2795,                 0.6838,             9.9017e-05,             9.9017e-05,             9.9017e-05
                     10,                0.06777,                0.08007,                0.67248,                0.99178,                0.13584,                0.33367,                0.26523,                0.65765,                  1.423,                0.78794,             9.8757e-05,             9.8757e-05,             9.8757e-05
                     11,                0.06627,                0.07708,                0.67806,                0.94821,                0.14433,                 0.2662,                0.21476,                0.58993,                 1.2446,                0.68511,             9.8467e-05,             9.8467e-05,             9.8467e-05
                     12,                0.06444,                0.07725,                0.68227,                0.78212,                0.15766,                0.48633,                0.39281,                0.60405,                 1.1416,                0.66807,             9.8147e-05,             9.8147e-05,             9.8147e-05
                     13,                0.06289,                0.07535,                0.67599,                0.98125,                0.13964,                0.27251,                0.21973,                0.51949,                 1.1484,                 0.5687,             9.7798e-05,             9.7798e-05,             9.7798e-05
                     14,                0.05973,                 0.0738,                0.67397,                0.76531,                0.13626,                0.19466,                0.16031,                0.52671,                 1.2638,                0.60934,             9.7419e-05,             9.7419e-05,             9.7419e-05
                     15,                 0.0596,                0.07225,                0.67128,                0.99252,                0.14933,                0.28803,                0.23948,                0.43427,                0.91011,                0.52564,             9.7011e-05,             9.7011e-05,             9.7011e-05
                     16,                0.06134,                0.07187,                0.67167,                0.99745,                0.14527,                 0.2403,                0.18984,                0.46381,                 1.0125,                0.55413,             9.6575e-05,             9.6575e-05,             9.6575e-05
                     17,                0.05942,                0.07136,                0.67701,                0.85323,                0.13748,                0.21917,                0.18157,                0.59454,                  1.396,                0.69731,              9.611e-05,              9.611e-05,              9.611e-05
                     18,                0.05796,                0.07011,                0.67639,                0.99659,                0.14752,                0.26377,                0.21384,                0.49301,                 1.0742,                0.57032,             9.5616e-05,             9.5616e-05,             9.5616e-05
                     19,                0.05862,                0.07455,                0.67816,                0.24391,                0.06644,                 0.0814,                0.05905,                0.64573,                 2.1485,                0.73495,             9.5095e-05,             9.5095e-05,             9.5095e-05
                     20,                0.06023,                0.07267,                 0.6814,                 0.1315,                0.12838,                0.05994,                0.04611,                0.50676,                 6.5395,                0.59918,             9.4547e-05,             9.4547e-05,             9.4547e-05
                     21,                0.05775,                0.07167,                 0.6751,                0.38859,                0.12162,                0.13559,                0.10575,                0.51863,                 1.9043,                0.60854,             9.3971e-05,             9.3971e-05,             9.3971e-05
                     22,                0.05866,                0.07087,                0.67737,                0.34073,                0.13288,                0.11626,                0.09297,                0.49006,                 3.0402,                0.58036,             9.3369e-05,             9.3369e-05,             9.3369e-05
                     23,                0.06001,                0.07388,                0.68757,                0.42745,                0.13401,                 0.1556,                0.12088,                0.61785,                 1.7724,                0.71756,              9.274e-05,              9.274e-05,              9.274e-05
                     24,                0.06027,                0.07224,                0.68399,                0.76419,                0.13063,                0.17723,                0.13519,                0.63974,                 1.5642,                 0.7643,             9.2086e-05,             9.2086e-05,             9.2086e-05
                     25,                0.05799,                0.07241,                0.67942,                0.99262,                0.15156,                0.29401,                0.24118,                0.73064,                 1.6266,                0.87453,             9.1406e-05,             9.1406e-05,             9.1406e-05
                     26,                 0.0551,                0.06991,                0.66414,                0.99255,                0.15002,                0.28577,                0.23377,                0.64487,                 1.4179,                0.77438,             9.0701e-05,             9.0701e-05,             9.0701e-05
                     27,                 0.0565,                0.06927,                0.67603,                0.99246,                0.14831,                0.29723,                0.24191,                0.62608,                  1.347,                0.73996,             8.9972e-05,             8.9972e-05,             8.9972e-05
                     28,                0.05522,                0.06709,                  0.672,                0.98567,                0.14865,                0.30016,                0.24066,                0.63427,                 1.4278,                 0.7624,             8.9218e-05,             8.9218e-05,             8.9218e-05
                     29,                0.05557,                0.06845,                0.68386,                0.97651,                0.14189,                0.21709,                0.16734,                  0.602,                 1.4674,                0.70881,             8.8442e-05,             8.8442e-05,             8.8442e-05
                     30,                0.05656,                0.07103,                0.66661,                0.99259,                0.15075,                0.24137,                0.18877,                0.49339,                 1.1161,                0.55551,             8.7642e-05,             8.7642e-05,             8.7642e-05
                     31,                0.05399,                 0.0675,                0.66441,                0.94734,                0.14182,                0.25435,                0.20102,                0.51143,                 1.2096,                0.56996,              8.682e-05,              8.682e-05,              8.682e-05
                     32,                0.05617,                 0.0727,                0.66445,                 0.9864,                0.14865,                 0.2272,                0.18464,                0.67013,                 1.5382,                0.80993,             8.5976e-05,             8.5976e-05,             8.5976e-05
                     33,                0.05796,                 0.0711,                0.68669,                0.99269,                0.15284,                0.32524,                0.26233,                0.73794,                 1.5815,                0.85474,             8.5111e-05,             8.5111e-05,             8.5111e-05
