                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.44817,                0.47817,                0.82182,                0.37881,                0.22198,                0.18506,                0.08042,                   1.94,                 3.3374,                  1.885,               0.066863,             0.00016652,             0.00016652
                      2,                0.82236,                0.86355,                 1.0123,                0.52918,                0.23213,                0.24145,                0.12231,                 1.9046,                 6.8406,                 1.7185,               0.033696,             0.00033306,             0.00033306
                      3,                 1.0158,                0.96705,                 1.1025,                0.42241,                0.28508,                0.27127,                0.11995,                 1.9411,                 3.2117,                 1.6211,             0.00052874,             0.00049909,             0.00049909
                      4,                  1.087,                0.90895,                 1.1306,                0.49024,                0.29568,                0.29776,                0.14803,                 1.8894,                 2.6584,                 1.6329,             0.00049828,             0.00049828,             0.00049828
                      5,                 1.0215,                0.83044,                 1.0898,                0.47434,                0.30185,                0.28663,                0.12654,                 1.9069,                 2.6299,                  1.614,             0.00049695,             0.00049695,             0.00049695
                      6,                 0.9658,                0.69874,                 1.0596,                0.49741,                0.29699,                0.30255,                0.14782,                  1.862,                 2.8439,                 1.5236,             0.00049524,             0.00049524,             0.00049524
                      7,                0.89598,                0.62865,                 1.0186,                0.45053,                0.28817,                 0.2772,                0.13133,                 1.8581,                 3.4614,                 1.6097,             0.00049316,             0.00049316,             0.00049316
                      8,                 0.8475,                 0.5818,                0.98504,                0.42894,                0.27181,                 0.2508,                0.11101,                  1.924,                 3.3249,                  1.644,             0.00049071,             0.00049071,             0.00049071
                      9,                0.80863,                0.54196,                0.96576,                0.48456,                0.28958,                0.28469,                0.13086,                 1.9452,                 3.0658,                 1.6414,             0.00048789,             0.00048789,             0.00048789
                     10,                0.75681,                0.48409,                0.94674,                0.52469,                0.30545,                0.32486,                0.17275,                 1.8389,                 2.9607,                 1.6175,              0.0004847,              0.0004847,              0.0004847
                     11,                0.73654,                0.47552,                0.92865,                0.50044,                0.28332,                0.27184,                0.12329,                 1.9726,                   3.24,                 1.7554,             0.00048116,             0.00048116,             0.00048116
                     12,                 0.6888,                0.42561,                0.91248,                0.48823,                0.33672,                0.34424,                0.17781,                  1.864,                 3.2149,                 1.6855,             0.00047727,             0.00047727,             0.00047727
                     13,                0.65739,                0.41361,                0.89394,                0.55066,                 0.3173,                0.34688,                 0.1744,                 1.9282,                 3.1323,                 1.7329,             0.00047302,             0.00047302,             0.00047302
                     14,                0.63493,                0.39863,                0.88722,                0.56512,                0.35746,                0.40052,                0.19265,                 1.9387,                 3.0892,                 1.6903,             0.00046844,             0.00046844,             0.00046844
                     15,                0.58843,                0.38557,                0.86667,                 0.5822,                0.29656,                0.35142,                0.17832,                 1.9897,                 3.2232,                 1.7422,             0.00046353,             0.00046353,             0.00046353
                     16,                  0.563,                0.36291,                0.85827,                 0.5007,                0.31244,                0.32783,                0.16495,                  1.935,                 3.2632,                 1.6811,             0.00045829,             0.00045829,             0.00045829
                     17,                0.54403,                0.33502,                0.84821,                 0.5382,                0.25949,                0.32239,                0.16398,                 1.9431,                 3.4385,                 1.6684,             0.00045273,             0.00045273,             0.00045273
                     18,                0.52068,                0.33354,                0.84139,                0.57251,                0.30803,                0.32813,                0.17622,                 1.9581,                 3.3406,                 1.7219,             0.00044687,             0.00044687,             0.00044687
                     19,                0.50158,                0.31422,                0.82951,                 0.6303,                0.32171,                0.42207,                0.23156,                 1.9641,                 3.2395,                 1.7616,              0.0004407,              0.0004407,              0.0004407
                     20,                0.47586,                  0.306,                0.81982,                0.59262,                0.30759,                0.39101,                0.21104,                 2.0016,                  3.496,                 1.7667,             0.00043424,             0.00043424,             0.00043424
                     21,                0.45188,                0.28273,                0.80291,                0.40525,                0.34731,                0.39249,                0.20738,                 2.0093,                 3.5266,                  1.817,             0.00042751,             0.00042751,             0.00042751
                     22,                0.44015,                0.27277,                0.81016,                 0.3867,                0.30274,                0.35651,                0.19367,                 1.9248,                 3.8441,                 1.7443,              0.0004205,              0.0004205,              0.0004205
                     23,                0.41237,                0.26286,                0.79385,                0.47414,                0.25943,                0.33112,                0.15907,                 2.0173,                 3.6866,                  1.803,             0.00041324,             0.00041324,             0.00041324
                     24,                0.41341,                0.27562,                0.80448,                0.58145,                0.27711,                0.37442,                0.20246,                 2.0821,                 3.5368,                  1.909,             0.00040573,             0.00040573,             0.00040573
                     25,                0.38011,                0.25455,                0.78597,                0.64763,                0.27493,                0.39275,                0.19659,                 2.0346,                 3.5831,                 1.8372,             0.00039798,             0.00039798,             0.00039798
                     26,                0.37613,                0.24913,                0.78346,                0.59033,                 0.2842,                0.39196,                0.21124,                 1.9758,                 3.6712,                 1.7986,                0.00039,                0.00039,                0.00039
                     27,                0.35785,                0.23379,                0.77322,                0.47932,                0.34775,                0.43269,                0.22547,                 1.9773,                 3.6103,                 1.7855,             0.00038182,             0.00038182,             0.00038182
                     28,                0.35893,                0.23935,                0.78062,                0.72761,                0.20388,                0.19879,                0.10263,                 1.9316,                 3.6262,                 1.8096,             0.00037343,             0.00037343,             0.00037343
                     29,                0.34852,                0.23137,                0.78203,                0.69934,                0.27317,                0.31463,                0.18076,                 1.9326,                 3.5412,                  1.783,             0.00036486,             0.00036486,             0.00036486
                     30,                 0.3314,                0.22202,                0.77047,                0.48338,                0.33363,                 0.4095,                 0.2259,                 1.9825,                 3.5893,                 1.7867,             0.00035612,             0.00035612,             0.00035612
                     31,                0.31092,                0.21362,                0.76738,                0.50841,                0.29347,                0.39678,                0.21401,                 2.0216,                 3.8441,                 1.7865,             0.00034721,             0.00034721,             0.00034721
                     32,                  0.298,                0.20814,                0.76669,                0.50195,                0.34069,                0.43347,                0.25289,                 1.9818,                 3.6862,                 1.8977,             0.00033816,             0.00033816,             0.00033816
                     33,                0.29481,                0.20491,                0.76589,                0.50961,                0.31598,                0.40881,                0.23027,                 1.9512,                 3.7458,                 1.8202,             0.00032898,             0.00032898,             0.00032898
