                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  2.224,                 3.3659,                 1.4409,                0.14415,                0.12621,                0.06325,                0.02201,                 2.1951,                 131.15,                 1.5155,               0.080486,              0.0030665,              0.0030665
                      2,                 1.8507,                 2.2521,                 1.2619,                0.05205,                0.10547,                0.01557,                0.00531,                  2.143,                 11.202,                 1.3554,                 0.0609,              0.0061424,              0.0061424
                      3,                 1.7091,                 1.9598,                 1.1763,                0.00043,                0.00485,                  7e-05,                  1e-05,                    nan,                    nan,                    nan,               0.041309,              0.0092123,              0.0092123
                      4,                 1.5937,                 1.7795,                  1.117,                0.09234,                0.16858,                0.04354,                  0.016,                 1.8788,                 6.0232,                 1.1971,               0.021707,               0.012272,               0.012272
                      5,                 1.5377,                 1.7111,                 1.0951,                0.33298,                0.18043,                0.16194,                0.07614,                 1.8174,                 3.0507,                  1.211,               0.013527,               0.013527,               0.013527
                      6,                 1.5065,                 1.5831,                 1.0868,                0.12827,                0.00044,                0.00275,                0.00113,                    nan,                    nan,                    nan,               0.013497,               0.013497,               0.013497
                      7,                 1.4214,                 1.4308,                 1.0236,                0.53978,                0.24537,                0.28531,                0.13458,                 1.8159,                    nan,                 1.1582,               0.013461,               0.013461,               0.013461
                      8,                 1.3596,                 1.3241,                0.99677,                0.36757,                0.28553,                0.24558,                0.10685,                    nan,                    nan,                    nan,               0.013418,               0.013418,               0.013418
                      9,                 1.3079,                 1.2149,                0.96217,                0.62433,                0.13857,                 0.1759,                 0.0944,                 1.8007,                 3.3752,                 1.1779,               0.013369,               0.013369,               0.013369
                     10,                 1.2609,                  1.124,                0.94106,                0.05524,                0.07899,                0.02538,                 0.0082,                    nan,                    nan,                    nan,               0.013313,               0.013313,               0.013313
                     11,                 1.2251,                 1.0517,                0.92486,                0.28161,                0.13504,                0.11649,                0.04863,                 2.1971,                 4.1192,                 1.3693,               0.013251,               0.013251,               0.013251
                     12,                 1.1487,                0.94786,                0.88438,                0.66285,                0.05914,                0.09492,                0.05508,                 2.2375,                 4.4892,                 1.3563,               0.013183,               0.013183,               0.013183
                     13,                 1.1338,                0.88226,                0.87507,                0.48022,                0.33848,                0.30793,                0.14323,                 1.7772,                 3.2637,                 1.1647,               0.013108,               0.013108,               0.013108
                     14,                 1.0806,                0.78689,                0.84618,                0.44775,                0.24867,                0.23318,                0.09009,                 1.8572,                 5.6294,                 1.2315,               0.013028,               0.013028,               0.013028
                     15,                 1.0594,                0.75807,                0.83968,                 0.4151,                0.30847,                0.26331,                0.12124,                 1.9363,                 7.5146,                 1.2787,               0.012941,               0.012941,               0.012941
                     16,                 1.0089,                0.71065,                0.81448,                0.40297,                0.25993,                0.24047,                0.11259,                  1.968,                 6.1689,                 1.2899,               0.012848,               0.012848,               0.012848
