                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.0835,                 2.7217,                 1.7631,                0.57335,                0.19947,                0.25757,                 0.1253,                 1.8152,                 2.5584,                 1.4429,                 0.0667,             3.3304e-06,             3.3304e-06
                      2,                 1.4928,                  1.359,                  1.351,                0.43023,                0.31553,                0.33146,                0.16533,                 1.7334,                 2.7082,                 1.3914,                0.03337,             6.6612e-06,             6.6612e-06
                      3,                 1.2571,                0.93218,                 1.2044,                0.50675,                0.33098,                0.35738,                0.17384,                 1.8258,                 2.6645,                 1.4859,             3.9638e-05,             9.9818e-06,             9.9818e-06
                      4,                 1.0922,                0.74009,                 1.1207,                0.49772,                0.31156,                0.35114,                0.17631,                 1.8268,                 2.7263,                 1.5173,             9.9657e-06,             9.9657e-06,             9.9657e-06
                      5,                 0.9722,                0.62761,                 1.0538,                0.46757,                0.32524,                0.33622,                  0.161,                 1.8661,                 2.9337,                 1.5613,             9.9391e-06,             9.9391e-06,             9.9391e-06
                      6,                 0.8823,                0.55053,                 1.0082,                0.46545,                 0.3323,                0.36251,                0.18552,                 1.8278,                 2.9181,                 1.5296,             9.9049e-06,             9.9049e-06,             9.9049e-06
                      7,                0.80006,                0.48733,                0.96355,                0.47741,                0.33945,                0.36747,                0.18472,                 1.8577,                 2.8501,                 1.5658,             9.8632e-06,             9.8632e-06,             9.8632e-06
                      8,                0.74821,                0.45642,                0.93358,                0.46639,                0.32966,                0.34215,                0.17021,                 1.8611,                 2.8674,                 1.5986,             9.8142e-06,             9.8142e-06,             9.8142e-06
                      9,                0.68521,                0.41747,                0.90523,                0.51057,                0.33883,                0.37091,                0.18967,                 1.8466,                 2.9515,                 1.5816,             9.7577e-06,             9.7577e-06,             9.7577e-06
                     10,                0.65063,                0.38869,                0.89116,                 0.5383,                0.33672,                0.37018,                0.18106,                 1.8361,                 3.1188,                 1.5813,              9.694e-06,              9.694e-06,              9.694e-06
                     11,                0.61177,                0.36357,                0.86874,                0.49138,                0.33848,                0.36076,                0.18498,                 1.8152,                 3.1003,                 1.6052,             9.6232e-06,             9.6232e-06,             9.6232e-06
                     12,                0.59214,                0.35356,                0.87142,                 0.4929,                0.35172,                0.34983,                0.16427,                 1.8408,                 3.0764,                 1.6284,             9.5453e-06,             9.5453e-06,             9.5453e-06
                     13,                0.56022,                0.33676,                0.85644,                 0.5016,                0.34731,                0.37016,                0.18981,                 1.7973,                 3.1642,                  1.575,             9.4605e-06,             9.4605e-06,             9.4605e-06
                     14,                0.52973,                0.31809,                0.84347,                 0.5521,                0.31818,                0.37822,                0.18968,                 1.8462,                 2.9843,                 1.6144,             9.3689e-06,             9.3689e-06,             9.3689e-06
                     15,                 0.5009,                0.30703,                0.83466,                0.51597,                0.35216,                0.37413,                 0.1947,                 1.8302,                  3.298,                 1.6297,             9.2706e-06,             9.2706e-06,             9.2706e-06
                     16,                0.48589,                0.29905,                0.82774,                0.51965,                0.33098,                0.37299,                0.19345,                 1.8394,                 3.2348,                 1.6283,             9.1658e-06,             9.1658e-06,             9.1658e-06
                     17,                 0.4646,                0.28628,                0.82275,                0.52908,                0.32745,                0.39611,                0.20093,                 1.8355,                 3.0705,                 1.6294,             9.0546e-06,             9.0546e-06,             9.0546e-06
                     18,                0.43608,                0.27405,                0.81129,                0.55876,                0.35658,                0.40356,                0.21098,                 1.8055,                 2.9085,                 1.6342,             8.9373e-06,             8.9373e-06,             8.9373e-06
                     19,                0.42818,                0.26671,                0.80816,                0.58273,                0.33539,                0.37628,                0.19905,                   1.81,                 3.0541,                 1.6245,              8.814e-06,              8.814e-06,              8.814e-06
                     20,                0.40608,                 0.2558,                0.79771,                0.55521,                0.31156,                0.36151,                0.19171,                 1.8094,                 3.2693,                 1.6392,             8.6849e-06,             8.6849e-06,             8.6849e-06
                     21,                0.38915,                 0.2493,                0.78785,                0.57074,                0.33739,                0.37019,                 0.1895,                 1.8341,                 3.0686,                 1.6825,             8.5502e-06,             8.5502e-06,             8.5502e-06
                     22,                0.38072,                0.24325,                0.79642,                0.56828,                0.33054,                0.38649,                0.20249,                 1.7942,                 3.2279,                 1.6435,             8.4101e-06,             8.4101e-06,             8.4101e-06
                     23,                0.36124,                0.23473,                0.78175,                0.54968,                0.32083,                0.35124,                 0.1722,                 1.8294,                 3.2376,                 1.6803,             8.2648e-06,             8.2648e-06,             8.2648e-06
                     24,                0.35265,                0.22747,                0.79016,                  0.555,                0.30229,                0.35371,                0.18104,                 1.8233,                 3.3261,                 1.6662,             8.1145e-06,             8.1145e-06,             8.1145e-06
                     25,                0.34122,                0.22343,                0.77855,                0.56863,                0.30803,                0.39435,                0.20997,                 1.8257,                 3.2163,                 1.6629,             7.9595e-06,             7.9595e-06,             7.9595e-06
                     26,                0.32537,                0.21425,                0.77408,                0.56216,                0.31906,                0.37734,                 0.1914,                 1.8545,                 3.4135,                  1.705,             7.8001e-06,             7.8001e-06,             7.8001e-06
                     27,                 0.3161,                0.20884,                0.76541,                0.61377,                0.29384,                0.37049,                0.18607,                 1.8237,                  3.359,                 1.6783,             7.6364e-06,             7.6364e-06,             7.6364e-06
                     28,                0.31154,                0.20812,                0.77141,                0.58648,                  0.297,                0.34738,                0.17561,                 1.8224,                 3.3091,                 1.6631,             7.4687e-06,             7.4687e-06,             7.4687e-06
                     29,                0.29995,                0.20383,                 0.7743,                0.56869,                0.33807,                0.37696,                0.18661,                 1.8305,                 3.4158,                  1.694,             7.2973e-06,             7.2973e-06,             7.2973e-06
                     30,                 0.2868,                0.19532,                0.76211,                0.57607,                0.29259,                 0.3526,                0.17819,                 1.8279,                 3.4853,                  1.697,             7.1224e-06,             7.1224e-06,             7.1224e-06
                     31,                0.28486,                0.19561,                0.76401,                0.57106,                0.31465,                0.36221,                0.17935,                 1.8311,                 3.3821,                 1.6967,             6.9443e-06,             6.9443e-06,             6.9443e-06
                     32,                 0.2748,                0.19097,                0.76551,                 0.6072,                0.32259,                0.38134,                0.19597,                 1.8057,                 3.3211,                 1.6713,             6.7633e-06,             6.7633e-06,             6.7633e-06
                     33,                0.26882,                0.18698,                0.76168,                0.58739,                0.31377,                0.37942,                0.20023,                 1.8305,                 3.4491,                 1.6563,             6.5796e-06,             6.5796e-06,             6.5796e-06
                     34,                0.25786,                0.18271,                  0.762,                0.60449,                0.31598,                0.37792,                0.19437,                 1.7907,                  3.347,                 1.6534,             6.3936e-06,             6.3936e-06,             6.3936e-06
                     35,                0.25459,                0.18041,                0.75645,                0.61609,                0.30229,                0.38411,                0.19742,                 1.8025,                  3.313,                  1.696,             6.2056e-06,             6.2056e-06,             6.2056e-06
                     36,                0.24476,                 0.1759,                0.75934,                0.59284,                0.31465,                 0.3805,                 0.1949,                 1.8064,                 3.3297,                 1.6608,             6.0157e-06,             6.0157e-06,             6.0157e-06
                     37,                0.23745,                0.17327,                0.75731,                0.61768,                0.30362,                0.36812,                0.18489,                 1.7996,                 3.3258,                 1.6815,             5.8244e-06,             5.8244e-06,             5.8244e-06
