                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.9337,                  2.644,                 1.5408,                0.64169,                0.27477,                0.30334,                0.16109,                 1.7089,                  2.411,                 1.3204,             0.00024735,             9.9853e-05,             9.9853e-05
                      2,                  1.201,                0.93269,                 1.1037,                0.66912,                0.41219,                0.48246,                0.22322,                 1.7337,                 1.5276,                 1.4148,             9.9976e-05,             9.9976e-05,             9.9976e-05
                      3,                0.96282,                0.55569,                0.98413,                0.69467,                0.31081,                0.39916,                 0.2467,                 1.6086,                 2.0451,                 1.3031,             9.9902e-05,             9.9902e-05,             9.9902e-05
                      4,                0.80764,                 0.4707,                0.91512,                0.75351,                 0.2545,                0.34375,                0.23479,                 1.8114,                 2.4797,                  1.493,              9.978e-05,              9.978e-05,              9.978e-05
                      5,                0.69538,                  0.384,                0.86682,                0.74875,                0.28191,                0.42825,                0.22527,                 1.7034,                 2.3781,                 1.3582,              9.961e-05,              9.961e-05,              9.961e-05
                      6,                0.62023,                0.33966,                0.83283,                 0.4527,                0.37725,                0.47487,                0.29459,                 1.6376,                 2.5458,                 1.3639,             9.9391e-05,             9.9391e-05,             9.9391e-05
                      7,                0.55863,                0.31199,                0.80675,                0.83596,                0.27477,                0.41949,                0.25144,                 1.6498,                 2.6358,                 1.3685,             9.9123e-05,             9.9123e-05,             9.9123e-05
                      8,                0.49273,                0.29441,                0.76425,                0.86563,                0.18862,                0.32607,                0.20532,                 1.7043,                  3.047,                 1.3758,             9.8808e-05,             9.8808e-05,             9.8808e-05
                      9,                0.44443,                0.26169,                0.75532,                0.50085,                0.32995,                 0.4737,                0.29914,                 1.5818,                  2.824,                 1.3454,             9.8445e-05,             9.8445e-05,             9.8445e-05
                     10,                 0.4309,                0.26155,                0.74586,                0.78743,                0.23536,                0.33622,                0.21228,                 1.6913,                 3.0415,                  1.386,             9.8035e-05,             9.8035e-05,             9.8035e-05
                     11,                0.38992,                0.23875,                0.73948,                0.70988,                0.25901,                0.51604,                0.36127,                 1.6127,                 3.2231,                 1.3321,             9.7577e-05,             9.7577e-05,             9.7577e-05
                     12,                0.37669,                 0.2322,                0.74387,                0.75243,                 0.3491,                0.57838,                0.36556,                 1.6432,                 2.8077,                 1.4296,             9.7074e-05,             9.7074e-05,             9.7074e-05
                     13,                0.34051,                0.22118,                0.72577,                0.52756,                 0.3018,                0.45451,                0.28532,                 1.6688,                 3.0497,                 1.3974,             9.6524e-05,             9.6524e-05,             9.6524e-05
                     14,                0.34162,                 0.2126,                0.72127,                0.75585,                 0.2545,                0.52911,                0.35647,                 1.6439,                 3.2611,                 1.3845,             9.5929e-05,             9.5929e-05,             9.5929e-05
                     15,                0.32324,                0.20214,                0.71598,                0.71646,                0.26464,                0.51993,                 0.3601,                 1.6313,                 3.1795,                 1.3861,             9.5289e-05,             9.5289e-05,             9.5289e-05
                     16,                0.29711,                0.19296,                0.70837,                    0.6,                0.31757,                0.50463,                0.32498,                   1.65,                 2.9784,                 1.4304,             9.4605e-05,             9.4605e-05,             9.4605e-05
                     17,                0.28425,                0.18897,                0.71304,                0.74194,                0.25901,                0.52883,                0.37122,                 1.6156,                 3.4114,                 1.3571,             9.3877e-05,             9.3877e-05,             9.3877e-05
                     18,                0.27049,                0.18432,                0.70929,                0.60317,                0.25676,                0.47154,                0.31307,                 1.6779,                 3.3252,                 1.4167,             9.3107e-05,             9.3107e-05,             9.3107e-05
                     19,                0.26996,                0.18411,                0.71231,                0.56369,                0.23423,                0.44275,                0.31866,                 1.6426,                 3.5865,                 1.3939,             9.2294e-05,             9.2294e-05,             9.2294e-05
                     20,                0.25666,                 0.1743,                0.71161,                0.59008,                 0.2545,                0.46937,                0.32643,                 1.6557,                 3.3902,                 1.4423,              9.144e-05,              9.144e-05,              9.144e-05
                     21,                0.24296,                0.16784,                0.70118,                0.94122,                0.21396,                0.42229,                0.29912,                 1.7037,                 3.4939,                 1.4701,             9.0546e-05,             9.0546e-05,             9.0546e-05
                     22,                 0.2381,                0.16515,                0.70171,                   0.75,                0.26689,                0.53309,                0.34746,                 1.6918,                 3.4656,                 1.4855,             8.9613e-05,             8.9613e-05,             8.9613e-05
                     23,                0.23613,                0.16311,                0.71579,                0.69903,                0.24324,                 0.5025,                0.36604,                 1.6204,                 3.6139,                 1.3579,              8.864e-05,              8.864e-05,              8.864e-05
                     24,                0.22176,                0.15789,                 0.7064,                0.97417,                0.22748,                0.48365,                0.33863,                 1.6007,                  3.542,                 1.3542,              8.763e-05,              8.763e-05,              8.763e-05
                     25,                0.21108,                0.15267,                0.70317,                0.92972,                0.22523,                0.43375,                0.30906,                 1.5798,                 3.6601,                 1.3299,             8.6584e-05,             8.6584e-05,             8.6584e-05
                     26,                0.19534,                0.14636,                 0.6821,                0.66808,                0.19032,                 0.3728,                0.25444,                 1.6728,                 3.5759,                 1.4115,             8.5502e-05,             8.5502e-05,             8.5502e-05
                     27,                0.19244,                0.14877,                0.69356,                0.92352,                0.18468,                0.39597,                0.27845,                 1.6146,                 3.5657,                 1.3881,             8.4385e-05,             8.4385e-05,             8.4385e-05
                     28,                0.18514,                0.14299,                0.68961,                0.75887,                0.24099,                0.52543,                0.36937,                 1.6013,                 3.7216,                 1.3467,             8.3235e-05,             8.3235e-05,             8.3235e-05
                     29,                0.18535,                 0.1403,                0.69997,                0.67508,                0.24099,                0.48682,                0.34178,                 1.5912,                 3.7904,                 1.3346,             8.2052e-05,             8.2052e-05,             8.2052e-05
                     30,                0.18175,                0.13669,                0.68522,                0.90515,                0.23311,                0.39876,                0.27003,                 1.6437,                   3.58,                 1.4069,             8.0839e-05,             8.0839e-05,             8.0839e-05
                     31,                0.16912,                0.13017,                0.67856,                0.66551,                0.21509,                0.46979,                0.33821,                 1.5435,                 3.7607,                 1.3229,             7.9595e-05,             7.9595e-05,             7.9595e-05
                     32,                0.16924,                0.13053,                0.68163,                0.50331,                0.25676,                0.42687,                0.28896,                 1.5955,                 3.6734,                 1.3793,             7.8323e-05,             7.8323e-05,             7.8323e-05
                     33,                0.16434,                0.13184,                0.70003,                0.81679,                0.24099,                0.54578,                0.40081,                 1.5917,                 3.6373,                 1.3832,             7.7023e-05,             7.7023e-05,             7.7023e-05
                     34,                0.16253,                0.12934,                0.69303,                0.81132,                0.24212,                0.54559,                0.38979,                 1.6015,                 3.6904,                 1.3961,             7.5698e-05,             7.5698e-05,             7.5698e-05
                     35,                0.16066,                0.12703,                0.69599,                0.73801,                0.22523,                0.50069,                0.33283,                 1.5981,                 3.7317,                 1.3783,             7.4347e-05,             7.4347e-05,             7.4347e-05
                     36,                 0.1496,                0.12079,                0.68559,                0.85772,                0.23761,                0.55958,                0.37853,                 1.5819,                 3.7991,                 1.3666,             7.2973e-05,             7.2973e-05,             7.2973e-05
                     37,                0.14359,                0.11883,                0.68454,                0.71197,                0.24775,                0.50894,                0.37071,                 1.6092,                 3.7267,                  1.373,             7.1576e-05,             7.1576e-05,             7.1576e-05
                     38,                0.14323,                0.11733,                0.68995,                0.67474,                0.21959,                0.47678,                 0.3192,                 1.6233,                 3.8476,                 1.3606,             7.0159e-05,             7.0159e-05,             7.0159e-05
                     39,                 0.1391,                0.11571,                0.68762,                0.42915,                0.23874,                0.39327,                0.28661,                 1.6026,                  3.782,                 1.3797,             6.8722e-05,             6.8722e-05,             6.8722e-05
                     40,                0.13619,                0.11437,                0.69199,                0.70513,                0.24775,                0.50718,                 0.3719,                 1.6116,                 3.6999,                 1.3737,             6.7268e-05,             6.7268e-05,             6.7268e-05
                     41,                0.13676,                0.11536,                0.68433,                0.65683,                0.20045,                 0.4572,                0.32112,                  1.615,                 3.7445,                 1.3837,             6.5796e-05,             6.5796e-05,             6.5796e-05
                     42,                0.12563,                0.10972,                0.67435,                0.76106,                0.19369,                0.49873,                0.35996,                 1.6046,                 3.8761,                 1.3774,              6.431e-05,              6.431e-05,              6.431e-05
                     43,                0.12097,                 0.1059,                0.67576,                0.82745,                0.23761,                0.54622,                 0.3516,                 1.5964,                 3.7918,                 1.3939,              6.281e-05,              6.281e-05,              6.281e-05
                     44,                 0.1231,                0.10597,                0.68337,                  0.787,                 0.2455,                0.53597,                0.40183,                 1.5852,                 3.7632,                 1.3555,             6.1298e-05,             6.1298e-05,             6.1298e-05
                     45,                0.11836,                  0.104,                0.67448,                0.86777,                0.23649,                0.56477,                0.38015,                 1.6248,                 3.7887,                  1.398,             5.9775e-05,             5.9775e-05,             5.9775e-05
                     46,                 0.1153,                0.10131,                0.67691,                0.81648,                 0.2455,                0.54616,                0.39908,                 1.6332,                 3.8028,                 1.4048,             5.8244e-05,             5.8244e-05,             5.8244e-05
                     47,                0.11268,                0.09857,                0.67424,                0.83712,                0.24887,                0.55682,                0.39758,                 1.6068,                 3.7628,                 1.4134,             5.6704e-05,             5.6704e-05,             5.6704e-05
                     48,                0.11228,                0.09944,                0.68251,                 0.8419,                0.23986,                0.55655,                0.38367,                  1.602,                 3.7836,                  1.389,             5.5158e-05,             5.5158e-05,             5.5158e-05
                     49,                0.10938,                0.09842,                0.68554,                0.86441,                0.22973,                0.55747,                 0.4102,                 1.6048,                 3.8689,                  1.376,             5.3608e-05,             5.3608e-05,             5.3608e-05
                     50,                0.10446,                0.09447,                0.67308,                0.87705,                0.24099,                0.56918,                0.37432,                  1.611,                 3.8396,                 1.3902,             5.2055e-05,             5.2055e-05,             5.2055e-05
                     51,                 0.1055,                0.09667,                0.68825,                0.81857,                0.21847,                0.53116,                 0.3569,                 1.5934,                 3.9126,                 1.3858,               5.05e-05,               5.05e-05,               5.05e-05
                     52,                0.09791,                0.09337,                0.68628,                0.69421,                0.18919,                0.46623,                0.33551,                 1.6508,                 3.9567,                 1.4064,             4.8945e-05,             4.8945e-05,             4.8945e-05
                     53,                0.09852,                0.09378,                0.68152,                0.68775,                0.19595,                0.46657,                 0.3442,                 1.6137,                 3.8995,                 1.3991,             4.7392e-05,             4.7392e-05,             4.7392e-05
                     54,                0.09308,                0.09091,                0.67954,                 0.7125,                0.19257,                0.47539,                0.34366,                 1.6562,                 3.8777,                 1.4186,             4.5842e-05,             4.5842e-05,             4.5842e-05
                     55,                0.09387,                0.09007,                0.67793,                 0.7554,                0.23649,                0.51076,                0.36486,                 1.6285,                 3.8831,                 1.4129,             4.4296e-05,             4.4296e-05,             4.4296e-05
                     56,                 0.0937,                0.08837,                0.68034,                0.72951,                0.20045,                0.48565,                0.34955,                 1.6427,                 3.9648,                 1.3974,             4.2756e-05,             4.2756e-05,             4.2756e-05
                     57,                0.09071,                0.08726,                0.67706,                0.72302,                0.22635,                0.49614,                0.35878,                  1.622,                 3.8565,                 1.3978,             4.1225e-05,             4.1225e-05,             4.1225e-05
