                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.87786,                0.69087,                0.98122,                0.46211,                0.25816,                0.28856,                0.14747,                  1.878,                 3.2536,                 1.6255,               0.066699,             2.4978e-06,             2.4978e-06
                      2,                0.52558,                 0.3312,                0.82386,                0.48527,                0.30671,                0.36898,                0.18816,                 1.7973,                 3.5501,                 1.6257,               0.033368,             4.9959e-06,             4.9959e-06
                      3,                0.37353,                0.22531,                 0.7802,                0.50203,                0.31509,                0.38391,                0.20241,                 1.8008,                 3.6793,                 1.6652,             3.7142e-05,             7.4863e-06,             7.4863e-06
                      4,                0.32774,                0.20209,                0.77251,                 0.4104,                0.38305,                0.40843,                0.23105,                 1.7383,                 3.8283,                 1.5935,             7.4743e-06,             7.4743e-06,             7.4743e-06
                      5,                0.30568,                 0.1943,                0.76469,                0.38726,                 0.3782,                0.40108,                0.22049,                 1.7505,                 3.6676,                 1.6136,             7.4543e-06,             7.4543e-06,             7.4543e-06
                      6,                0.29375,                0.18729,                0.76366,                0.50397,                0.30578,                0.37323,                0.19934,                 1.7965,                 4.1014,                 1.6887,             7.4287e-06,             7.4287e-06,             7.4287e-06
                      7,                0.28069,                 0.1817,                 0.7569,                0.49271,                0.35966,                0.41998,                0.23577,                 1.7407,                 3.7094,                  1.622,             7.3974e-06,             7.3974e-06,             7.3974e-06
                      8,                0.27984,                0.17735,                0.75666,                0.41373,                0.38305,                0.40903,                0.22443,                 1.7487,                 3.9016,                 1.6454,             7.3606e-06,             7.3606e-06,             7.3606e-06
                      9,                0.27125,                0.17647,                0.75324,                0.52113,                0.32802,                0.39367,                0.20999,                 1.7561,                 3.7775,                 1.6514,             7.3183e-06,             7.3183e-06,             7.3183e-06
                     10,                0.26589,                0.17305,                0.75497,                 0.5423,                0.30318,                0.39479,                0.22018,                 1.7459,                   3.85,                 1.6406,             7.2705e-06,             7.2705e-06,             7.2705e-06
                     11,                0.25811,                 0.1694,                0.74903,                0.47377,                0.33848,                0.39933,                0.21955,                 1.7326,                 3.8066,                 1.6121,             7.2174e-06,             7.2174e-06,             7.2174e-06
                     12,                0.25517,                0.17038,                0.75938,                0.39874,                0.39011,                0.40861,                0.22827,                 1.7509,                  3.832,                 1.6333,              7.159e-06,              7.159e-06,              7.159e-06
                     13,                0.25372,                0.16919,                0.75507,                0.43256,                0.36231,                0.41638,                0.24079,                 1.7357,                 3.8154,                 1.6055,             7.0954e-06,             7.0954e-06,             7.0954e-06
                     14,                 0.2455,                0.16621,                0.75517,                0.41179,                0.39453,                  0.418,                0.23755,                 1.7286,                 3.8208,                 1.6274,             7.0266e-06,             7.0266e-06,             7.0266e-06
                     15,                0.24001,                0.16155,                0.75374,                0.54184,                0.31995,                0.41853,                0.22908,                 1.7418,                 3.8001,                 1.6273,             6.9529e-06,             6.9529e-06,             6.9529e-06
                     16,                0.24327,                0.16425,                0.75496,                0.41949,                 0.3932,                0.42115,                0.22727,                 1.7729,                 3.7163,                 1.6759,             6.8743e-06,             6.8743e-06,             6.8743e-06
                     17,                0.23578,                0.16074,                0.75784,                0.44136,                0.37864,                0.41333,                0.23197,                  1.739,                 4.0286,                  1.668,              6.791e-06,              6.791e-06,              6.791e-06
                     18,                0.22664,                0.15668,                0.75467,                0.46112,                0.37158,                0.41247,                0.22341,                 1.7651,                 3.8421,                 1.6423,              6.703e-06,              6.703e-06,              6.703e-06
                     19,                 0.2253,                0.15404,                0.75287,                0.44855,                0.35393,                0.41349,                0.23855,                 1.7505,                 3.8822,                 1.6263,             6.6105e-06,             6.6105e-06,             6.6105e-06
                     20,                0.21727,                0.15273,                0.74858,                0.44879,                0.35966,                0.40121,                 0.2218,                 1.7637,                 3.9694,                 1.6257,             6.5137e-06,             6.5137e-06,             6.5137e-06
