                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.3763,                 3.9061,                 1.4414,                0.44538,                0.26125,                 0.2406,                 0.1014,                 2.5234,                 4.6206,                 1.3417,               0.072552,             2.7451e-06,             2.7451e-06
                      2,                 1.6881,                 1.5476,                 1.0665,                0.57763,                0.34951,                0.41548,                0.21222,                 2.5156,                 3.9412,                 1.4287,               0.045005,             5.4987e-06,             5.4987e-06
                      3,                  1.393,                 1.0641,                0.95439,                0.61566,                0.35628,                0.42803,                0.23232,                 2.4563,                  3.601,                 1.4737,               0.017459,             8.2468e-06,             8.2468e-06
                      4,                 1.1817,                0.80515,                0.87653,                0.55292,                 0.3804,                0.41586,                0.22479,                 2.4261,                 4.2384,                 1.4377,              9.978e-06,              9.978e-06,              9.978e-06
                      5,                 1.0283,                0.67229,                0.81878,                 0.5844,                0.37423,                0.43547,                0.23745,                 2.5334,                 4.9625,                 1.4927,             9.9609e-06,             9.9609e-06,             9.9609e-06
                      6,                0.92594,                0.59255,                0.78446,                0.55388,                0.37776,                0.42301,                0.23107,                 2.4993,                 4.6361,                 1.5902,              9.939e-06,              9.939e-06,              9.939e-06
                      7,                0.83295,                0.52883,                0.75346,                0.59144,                0.38394,                0.45419,                0.24581,                 2.4695,                 4.5554,                 1.5166,             9.9122e-06,             9.9122e-06,             9.9122e-06
                      8,                0.76503,                0.49122,                0.73103,                0.57315,                0.38526,                0.41987,                0.23045,                 2.4451,                 4.7398,                 1.4915,             9.8807e-06,             9.8807e-06,             9.8807e-06
                      9,                0.70411,                0.45553,                0.71253,                0.55861,                0.37908,                0.43797,                0.24503,                 2.4791,                 4.6912,                 1.5687,             9.8443e-06,             9.8443e-06,             9.8443e-06
                     10,                0.65826,                0.43189,                0.70043,                0.59096,                0.37246,                0.45418,                0.25566,                 2.4457,                 5.0476,                 1.5468,             9.8032e-06,             9.8032e-06,             9.8032e-06
                     11,                0.61177,                0.40658,                 0.6864,                0.57408,                0.39318,                0.45198,                0.24608,                 2.5167,                  4.833,                 1.6566,             9.7575e-06,             9.7575e-06,             9.7575e-06
                     12,                0.57568,                0.38844,                0.67739,                0.56921,                0.38544,                0.43962,                 0.2402,                 2.4759,                 5.6321,                 1.5911,              9.707e-06,              9.707e-06,              9.707e-06
                     13,                0.54093,                 0.3723,                0.66956,                0.56821,                0.40128,                  0.462,                0.25664,                 2.4607,                 5.2602,                 1.6055,              9.652e-06,              9.652e-06,              9.652e-06
                     14,                0.51345,                 0.3578,                0.66197,                0.59967,                 0.3654,                0.46734,                0.25388,                 2.3891,                 4.8964,                 1.5523,             9.5924e-06,             9.5924e-06,             9.5924e-06
                     15,                0.48976,                0.34453,                 0.6578,                0.58606,                0.36981,                0.46462,                0.26037,                 2.4307,                 5.3952,                 1.5544,             9.5284e-06,             9.5284e-06,             9.5284e-06
                     16,                0.46659,                0.32981,                0.65249,                0.60008,                0.38129,                 0.4638,                0.25537,                 2.4214,                 5.2352,                 1.5632,             9.4599e-06,             9.4599e-06,             9.4599e-06
                     17,                0.44934,                0.32374,                0.64897,                0.59834,                0.36673,                0.46388,                0.26412,                 2.3578,                  5.028,                 1.5352,             9.3871e-06,             9.3871e-06,             9.3871e-06
                     18,                0.42978,                0.31652,                0.64417,                0.62592,                0.37511,                0.46742,                0.26216,                 2.4326,                 5.2011,                 1.5882,             9.3099e-06,             9.3099e-06,             9.3099e-06
                     19,                0.41182,                 0.3053,                0.64067,                0.60827,                0.37555,                0.46523,                  0.262,                 2.4095,                 5.1311,                 1.5595,             9.2286e-06,             9.2286e-06,             9.2286e-06
                     20,                0.39539,                 0.2977,                0.63905,                0.60057,                0.36694,                0.45864,                0.25711,                 2.4419,                 5.3238,                 1.5854,             9.1431e-06,             9.1431e-06,             9.1431e-06
                     21,                0.38451,                0.29246,                0.63716,                0.59136,                0.36673,                 0.4368,                0.24643,                 2.4349,                   5.48,                 1.6054,             9.0536e-06,             9.0536e-06,             9.0536e-06
                     22,                0.36797,                 0.2835,                 0.6341,                0.62752,                0.36802,                0.46278,                0.25475,                 2.4461,                 5.0223,                 1.6488,             8.9601e-06,             8.9601e-06,             8.9601e-06
                     23,                0.35291,                0.27526,                0.63018,                0.61912,                0.37026,                0.45874,                0.25053,                 2.4343,                 5.2979,                 1.6567,             8.8628e-06,             8.8628e-06,             8.8628e-06
                     24,                 0.3382,                0.26968,                0.62865,                0.62734,                 0.3447,                0.44566,                0.25339,                 2.3893,                 5.4527,                 1.5765,             8.7617e-06,             8.7617e-06,             8.7617e-06
                     25,                0.33464,                0.26573,                 0.6279,                0.60427,                0.35613,                0.45886,                0.25549,                  2.452,                 5.6981,                 1.6797,             8.6569e-06,             8.6569e-06,             8.6569e-06
                     26,                0.32539,                0.26264,                0.62607,                0.44685,                0.42851,                0.46205,                0.26039,                 2.4205,                 5.7073,                 1.6464,             8.5486e-06,             8.5486e-06,             8.5486e-06
                     27,                0.31396,                0.25487,                0.62525,                0.61721,                 0.3579,                0.46283,                0.26293,                 2.3875,                 5.4444,                 1.5811,             8.4368e-06,             8.4368e-06,             8.4368e-06
                     28,                0.30439,                0.24955,                0.62419,                0.60319,                0.36143,                0.46024,                0.25268,                 2.4255,                 5.5292,                 1.6391,             8.3217e-06,             8.3217e-06,             8.3217e-06
                     29,                0.29429,                0.24476,                0.62197,                0.64418,                0.36272,                 0.4813,                 0.2731,                 2.3743,                 5.3747,                 1.5994,             8.2033e-06,             8.2033e-06,             8.2033e-06
                     30,                 0.2889,                 0.2445,                0.62172,                0.62818,                 0.3451,                0.46762,                0.26441,                 2.3917,                  5.472,                 1.5995,             8.0818e-06,             8.0818e-06,             8.0818e-06
                     31,                0.27583,                0.23853,                0.61892,                0.59286,                0.38614,                0.47974,                 0.2719,                 2.3732,                 5.6132,                 1.5574,             7.9573e-06,             7.9573e-06,             7.9573e-06
