                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.43222,                0.36132,                0.80521,                0.45958,                0.31112,                0.37701,                0.20465,                 1.8704,                 3.7698,                 1.6945,               0.066699,             2.4978e-06,             2.4978e-06
                      2,                0.23021,                0.17313,                0.74779,                0.50965,                0.34951,                0.44058,                0.24908,                 1.8641,                 3.7091,                 1.7089,               0.033368,             4.9959e-06,             4.9959e-06
                      3,                0.16815,                 0.1334,                0.73984,                0.53319,                0.32259,                0.43771,                0.24754,                 1.8127,                 3.7771,                 1.6989,             3.7142e-05,             7.4863e-06,             7.4863e-06
                      4,                0.14542,                 0.1179,                 0.7399,                0.53454,                0.33804,                0.43625,                0.24453,                 1.8257,                 3.8081,                 1.6581,             7.4743e-06,             7.4743e-06,             7.4743e-06
                      5,                0.13407,                 0.1114,                  0.735,                0.53201,                 0.3301,                0.44255,                0.25354,                 1.8192,                 3.9302,                 1.6778,             7.4543e-06,             7.4543e-06,             7.4543e-06
                      6,                0.13541,                0.11321,                0.73806,                0.53193,                0.33451,                 0.4396,                0.24823,                 1.8466,                 3.8165,                 1.6939,             7.4287e-06,             7.4287e-06,             7.4287e-06
                      7,                 0.1313,                0.11101,                0.73184,                0.51339,                0.33848,                0.43154,                0.24955,                 1.8315,                 4.0239,                 1.6997,             7.3974e-06,             7.3974e-06,             7.3974e-06
                      8,                0.12842,                0.10937,                0.73176,                0.54621,                0.31818,                0.44747,                 0.2633,                 1.8373,                 3.9649,                 1.6907,             7.3606e-06,             7.3606e-06,             7.3606e-06
                      9,                0.13022,                0.10984,                0.73005,                0.52869,                0.32127,                0.43889,                0.25455,                 1.8606,                 3.9802,                 1.7354,             7.3183e-06,             7.3183e-06,             7.3183e-06
                     10,                0.12728,                 0.1089,                 0.7328,                0.56897,                0.32039,                0.44694,                  0.259,                 1.8374,                 4.0462,                 1.6781,             7.2705e-06,             7.2705e-06,             7.2705e-06
