fitness,lr0,lrf,momentum,weight_decay,warmup_epochs,warmup_momentum,box,cls,dfl,hsv_h,hsv_s,hsv_v,degrees,translate,scale,shear,perspective,flipud,fliplr,bgr,mosaic,mixup,copy_paste
0.41636,2e-05,0.00511,0.71169,0.00037,3.1292,0.13021,4.08961,0.2979,2.2363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.46968,2e-05,0.00387,0.70266,0.00043,3.86727,0.23637,3.90999,0.4312,1.92335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.36663,2e-05,0.00521,0.7,0.00044,3.88495,0.2294,3.9995,0.48289,1.54425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.43584,2e-05,0.0044,0.712,0.00043,3.93273,0.21476,4.30973,0.35671,1.99064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.42777,2e-05,0.00435,0.71334,0.00043,3.91857,0.2153,4.49597,0.3667,1.96777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.38529,2e-05,0.00518,0.7008,0.00033,3.9316,0.19824,4.00918,0.3407,2.63227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.39152,2e-05,0.00438,0.71167,0.00043,3.93878,0.21476,4.29941,0.35735,1.98713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4221,1e-05,0.00495,0.70346,0.00035,4.41789,0.24308,4.26675,0.36788,1.79118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.43683,2e-05,0.00434,0.71506,0.00041,3.99212,0.2229,4.29656,0.35989,1.94629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.42236,2e-05,0.00352,0.72268,0.00041,3.85334,0.21973,5.70016,0.32552,2.11295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.39913,2e-05,0.0039,0.71496,0.00044,4.28306,0.2153,4.69045,0.34357,2.36527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.37343,2e-05,0.00381,0.7,0.00045,3.9316,0.24351,5.25526,0.35645,1.98713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.47112,2e-05,0.00575,0.7,0.00042,4.84195,0.20523,4.29656,0.35645,1.54544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.42756,2e-05,0.00344,0.7,0.00043,3.9316,0.23398,4.29656,0.35201,1.91512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.361,2e-05,0.00309,0.72076,0.00041,3.77149,0.21973,5.87081,0.3258,1.99293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.34765,1e-05,0.00383,0.70357,0.00049,2.72724,0.26286,4.64268,0.46845,2.47623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.43012,2e-05,0.00438,0.71141,0.00042,3.75953,0.2153,3.937,0.35645,1.93228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.40458,2e-05,0.00349,0.71908,0.0004,3.80856,0.22057,5.97598,0.3489,2.01264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.42035,2e-05,0.00438,0.71084,0.00042,4.05132,0.2153,4.41548,0.36198,2.0122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4136,2e-05,0.00467,0.71394,0.00043,3.79516,0.20338,3.56887,0.41756,2.20089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.35683,2e-05,0.00374,0.70357,0.00043,3.8115,0.26444,4.00931,0.43067,1.751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.42296,2e-05,0.00456,0.70968,0.00048,4.12872,0.23008,4.29656,0.35186,2.48219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.38931,2e-05,0.00422,0.70357,0.00042,3.81051,0.24368,3.95427,0.41662,2.04099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.39984,2e-05,0.00402,0.70301,0.00044,3.96362,0.23718,4.11541,0.43723,1.92335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.33754,2e-05,0.00462,0.70261,0.00042,4.10048,0.22466,4.12419,0.3634,1.96882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.45732,2e-05,0.00397,0.71169,0.00043,3.95496,0.2149,4.03725,0.35645,1.98713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.42782,2e-05,0.00436,0.72214,0.00043,3.6601,0.1888,4.35339,0.39253,1.62731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.35909,2e-05,0.0043,0.71235,0.00043,3.9316,0.2153,4.24595,0.35211,2.00276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.47076,2e-05,0.00342,0.71032,0.00043,3.71685,0.21973,6.01889,0.34578,1.99293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.36683,2e-05,0.00436,0.71169,0.00043,3.93816,0.21488,4.29391,0.35599,1.9881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.36906,2e-05,0.00449,0.73437,0.00048,3.90366,0.18082,4.26488,0.37539,2.11537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3683,1e-05,0.00375,0.76674,0.00041,4.94018,0.14424,6.39815,0.41085,1.70311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.35987,2e-05,0.00352,0.72261,0.00041,3.90771,0.21939,5.87081,0.34578,1.97993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3092,2e-05,0.00432,0.71162,0.00043,3.9316,0.2381,5.64939,0.41454,1.51403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.39672,2e-05,0.00438,0.71956,0.00045,3.78373,0.23833,4.49962,0.35645,2.11322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4077,2e-05,0.00315,0.7,0.00046,3.1246,0.2153,4.36732,0.32606,1.80372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.32634,2e-05,0.0045,0.71169,0.00042,3.85076,0.21503,4.39715,0.35645,1.9896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.43529,2e-05,0.00436,0.71099,0.00043,3.93386,0.21662,4.29078,0.35645,1.98312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.39367,2e-05,0.00438,0.71983,0.00033,3.9316,0.17108,4.29656,0.32241,2.01529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.48805,2e-05,0.00438,0.71058,0.00043,3.9316,0.21275,4.34173,0.35645,2.01881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.42357,2e-05,0.00346,0.7,0.00034,4.5405,0.13337,4.78528,0.35645,2.76203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.33157,2e-05,0.00402,0.79645,0.00043,4.6044,0.18865,4.79334,0.59531,1.4658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.42765,2e-05,0.00492,0.76079,0.00043,2.84299,0.19901,6.55758,0.29096,2.08657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.46711,2e-05,0.00295,0.7,0.00055,3.53471,0.2153,4.73352,0.39096,2.28544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.35994,2e-05,0.00497,0.70222,0.0005,3.93534,0.23599,5.44319,0.34306,1.2877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.42471,2e-05,0.00422,0.72765,0.00047,4.14,0.2153,4.4087,0.41525,1.99528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.50723,2e-05,0.00374,0.70397,0.00043,3.91284,0.22322,3.88898,0.43781,1.92335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.40545,3e-05,0.00386,0.73668,0.00043,4.50058,0.21283,6.38416,0.34578,1.81551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.36643,3e-05,0.00566,0.70891,0.00043,3.9316,0.29116,4.29656,0.41535,1.54674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.40383,2e-05,0.00515,0.71169,0.00049,3.84709,0.18123,4.29656,0.35645,1.62219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.41223,2e-05,0.00436,0.73822,0.00038,3.95096,0.23415,3.8288,0.30022,1.98713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.30449,1e-05,0.00438,0.71169,0.00046,3.9316,0.182,3.01718,0.31226,1.61651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.45327,2e-05,0.00437,0.736,0.00039,3.95282,0.16436,4.29656,0.30488,1.88423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.50219,2e-05,0.00376,0.70468,0.00043,3.91284,0.22275,3.9153,0.44035,1.94796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31867,2e-05,0.00436,0.71101,0.00043,3.92431,0.2144,4.28683,0.35623,1.98383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.33832,2e-05,0.00327,0.73848,0.00043,3.91284,0.23301,3.72418,0.45567,2.09351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.39256,2e-05,0.00337,0.7,0.00043,3.7044,0.21588,3.88898,0.50793,1.87144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.43428,2e-05,0.00448,0.70146,0.00042,4.16492,0.25586,4.83331,0.35645,2.07876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.45092,2e-05,0.00415,0.72114,0.0005,4.20715,0.22551,4.29656,0.40238,1.98713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.39851,2e-05,0.00434,0.71285,0.00043,3.77816,0.171,4.10074,0.31467,1.63875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.49434,2e-05,0.00384,0.70628,0.00043,3.68049,0.22275,4.01364,0.44871,1.95185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.32537,2e-05,0.00399,0.7,0.00055,3.9316,0.22701,3.98949,0.38973,1.73224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.44869,2e-05,0.00402,0.7,0.00043,3.9316,0.22408,5.39446,0.35645,1.91422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.36575,2e-05,0.00383,0.71689,0.00045,3.83892,0.24265,3.72526,0.41493,1.70109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.44448,2e-05,0.00448,0.75538,0.0004,4.08306,0.2119,4.46558,0.35645,1.84938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.38957,2e-05,0.00421,0.71139,0.00042,4.14026,0.2153,4.31658,0.34737,1.93542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.38703,2e-05,0.00438,0.7101,0.0004,4.08953,0.1948,3.26772,0.26045,1.98713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.38704,2e-05,0.00462,0.71065,0.0005,4.29679,0.2153,4.29656,0.34864,2.04769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.36379,2e-05,0.00441,0.71169,0.00043,3.9147,0.21214,4.32321,0.35809,1.99871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.40235,2e-05,0.0054,0.7,0.00053,2.58383,0.26778,4.48107,0.38231,1.88574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.38812,2e-05,0.00438,0.71171,0.00045,3.93478,0.2502,3.77009,0.38421,1.94689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.45419,2e-05,0.00432,0.71136,0.00043,3.78367,0.21496,4.29656,0.34967,1.98181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.39766,2e-05,0.00362,0.75095,0.00032,4.57577,0.20824,4.10693,0.35645,1.62528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.34945,2e-05,0.00451,0.7,0.00029,2.92315,0.20505,4.81011,0.35082,2.40752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
