                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.12929,                0.11992,                0.68635,                0.86486,                0.18018,                0.53179,                  0.357,                0.86958,                 1.7969,                0.84652,             0.00024735,             9.9853e-05,             9.9853e-05
                      2,                0.11677,                0.10387,                0.67413,                 0.9321,                0.17005,                0.55492,                0.42296,                0.57756,                 1.1522,                0.60674,             9.9983e-05,             9.9983e-05,             9.9983e-05
                      3,                0.12217,                0.11172,                0.68182,                0.89474,                 0.1723,                0.53615,                0.39213,                0.69062,                 1.3956,                0.74107,             9.9932e-05,             9.9932e-05,             9.9932e-05
                      4,                0.12718,                 0.1117,                0.69041,                0.98507,                0.14865,                0.56783,                  0.443,                0.44947,                 0.9732,                0.44975,             9.9847e-05,             9.9847e-05,             9.9847e-05
                      5,                0.11529,                 0.1083,                0.68834,                0.88372,                0.17117,                0.53629,                0.39773,                0.72277,                 1.3249,                0.73591,             9.9729e-05,             9.9729e-05,             9.9729e-05
                      6,                0.11519,                0.10681,                0.68908,                0.89147,                 0.1295,                0.51433,                0.36179,                0.78156,                 1.5985,                0.79305,             9.9577e-05,             9.9577e-05,             9.9577e-05
                      7,                0.11166,                0.10518,                0.69084,                0.87654,                0.15991,                0.52118,                0.39085,                0.65644,                 1.4254,                0.75664,             9.9391e-05,             9.9391e-05,             9.9391e-05
                      8,                0.10688,                0.10032,                0.67068,                0.95205,                0.15653,                0.55681,                0.40973,                 0.6479,                 1.3532,                0.69551,             9.9171e-05,             9.9171e-05,             9.9171e-05
                      9,                0.11029,                0.10217,                0.67826,                0.90643,                0.17455,                0.54787,                0.38149,                0.59943,                 1.2372,                0.65147,             9.8918e-05,             9.8918e-05,             9.8918e-05
                     10,                0.10676,                0.10221,                0.67667,                0.88125,                0.15878,                0.52796,                0.38883,                0.56664,                 1.4023,                0.57551,             9.8632e-05,             9.8632e-05,             9.8632e-05
                     11,                0.10842,                0.10233,                0.68247,                0.86164,                0.15428,                0.51324,                0.38168,                0.58581,                 1.2824,                0.70347,             9.8313e-05,             9.8313e-05,             9.8313e-05
                     12,                0.10798,                0.10145,                0.68669,                0.92466,                0.15203,                0.54358,                0.39492,                0.48437,                 1.1199,                0.52674,             9.7962e-05,             9.7962e-05,             9.7962e-05
                     13,                0.11322,                0.10461,                0.68129,                0.79851,                 0.1205,                0.45385,                0.32218,                0.66017,                 1.5988,                0.73813,             9.7577e-05,             9.7577e-05,             9.7577e-05
                     14,                0.10746,                0.10367,                0.67887,                0.96739,                0.10023,                0.53371,                0.40396,                0.45949,                 1.3395,                0.52096,             9.7161e-05,             9.7161e-05,             9.7161e-05
                     15,                0.10918,                0.10273,                0.67848,                0.93077,                0.13626,                0.53396,                0.40585,                0.42859,                 1.1269,                0.46272,             9.6712e-05,             9.6712e-05,             9.6712e-05
                     16,                0.10752,                0.10311,                0.67899,                0.57143,                0.09009,                0.32003,                0.24562,                0.58972,                 1.6869,                0.65569,             9.6232e-05,             9.6232e-05,             9.6232e-05
                     17,                0.10857,                0.10301,                0.68477,                0.87013,                 0.1509,                0.51358,                0.36467,                0.69008,                 1.3876,                0.77337,             9.5721e-05,             9.5721e-05,             9.5721e-05
                     18,                0.10904,                0.10124,                0.68121,                0.84848,                0.15766,                0.50942,                0.38561,                0.57156,                 1.2335,                0.67447,             9.5178e-05,             9.5178e-05,             9.5178e-05
                     19,                0.10795,                0.10143,                0.68489,                0.88571,                0.10473,                0.49319,                 0.3406,                 0.5513,                 1.3816,                0.65181,             9.4605e-05,             9.4605e-05,             9.4605e-05
                     20,                 0.0975,                0.09521,                0.68501,                0.90066,                0.15315,                0.52912,                 0.3937,                0.56198,                 1.2945,                  0.644,             9.4001e-05,             9.4001e-05,             9.4001e-05
                     21,                0.09614,                0.09466,                0.67899,                0.85161,                0.14865,                0.49977,                0.40574,                 0.5523,                 1.4527,                0.62356,             9.3368e-05,             9.3368e-05,             9.3368e-05
                     22,                0.09415,                0.09482,                0.68063,                0.92857,                 0.1464,                 0.5406,                0.40129,                0.35506,                0.86576,                0.40362,             9.2706e-05,             9.2706e-05,             9.2706e-05
                     23,                0.09905,                0.09305,                0.69399,                0.92715,                0.15766,                0.54705,                0.41665,                 0.6021,                 1.3737,                 0.6705,             9.2014e-05,             9.2014e-05,             9.2014e-05
                     24,                0.09172,                0.09187,                0.68754,                0.95714,                 0.1509,                0.55534,                0.42924,                0.55023,                 1.4757,                0.61003,             9.1294e-05,             9.1294e-05,             9.1294e-05
