                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.17649,                0.15049,                0.69212,                0.90476,                0.17117,                 0.5443,                0.38524,                0.85211,                 2.0108,                0.96785,             0.00024735,             9.9853e-05,             9.9853e-05
                      2,                0.15521,                0.13805,                0.67733,                0.71956,                0.21959,                0.48684,                0.37686,                 1.2263,                 2.4804,                 1.3173,             9.9983e-05,             9.9983e-05,             9.9983e-05
                      3,                0.16201,                0.13378,                0.68695,                0.72587,                0.21171,                0.48805,                0.37565,                 1.0945,                 2.2725,                 1.1742,             9.9932e-05,             9.9932e-05,             9.9932e-05
                      4,                0.15553,                0.14104,                0.69146,                0.69277,                0.25901,                0.49727,                0.35495,                 1.7212,                 3.2086,                 1.5802,             9.9846e-05,             9.9846e-05,             9.9846e-05
                      5,                0.15112,                0.12695,                0.69201,                  0.824,                0.23198,                0.54571,                0.41258,                  1.142,                  2.303,                 1.1542,             9.9726e-05,             9.9726e-05,             9.9726e-05
                      6,                0.14631,                0.12416,                0.69207,                0.67857,                0.25676,                 0.4974,                 0.3629,                 1.4579,                 2.7283,                 1.4179,             9.9573e-05,             9.9573e-05,             9.9573e-05
                      7,                0.14337,                0.12303,                0.69396,                0.76538,                 0.2241,                0.51065,                0.35624,                 1.2089,                 2.3353,                 1.2331,             9.9385e-05,             9.9385e-05,             9.9385e-05
                      8,                0.14009,                0.12059,                0.67357,                0.72575,                0.24437,                0.50335,                0.34249,                 1.4577,                 2.9011,                 1.4604,             9.9163e-05,             9.9163e-05,             9.9163e-05
                      9,                 0.1413,                 0.1272,                0.67954,                 0.7751,                0.21734,                0.51062,                0.34249,                 1.3712,                  2.972,                 1.3557,             9.8908e-05,             9.8908e-05,             9.8908e-05
                     10,                0.13495,                0.11765,                0.67789,                 0.8843,                0.24099,                0.57484,                 0.4172,                    1.2,                 2.3674,                 1.2476,              9.862e-05,              9.862e-05,              9.862e-05
