                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.1407,                 3.5039,                  1.468,                0.72865,                0.18487,                0.32746,                0.15316,                 2.2342,                 3.8521,                 1.3754,               0.073612,              2.639e-06,              2.639e-06
                      2,                 1.5332,                 1.3873,                 1.1134,                0.56788,                0.31774,                 0.3928,                 0.1908,                 2.2749,                  3.799,                 1.4334,               0.047131,             5.2862e-06,             5.2862e-06
                      3,                 1.3034,                0.97888,                 1.0104,                0.55383,                0.36757,                0.40775,                0.20199,                 2.2212,                 3.5505,                 1.4633,               0.020649,             7.9282e-06,             7.9282e-06
                      4,                 1.1017,                0.72974,                 0.9324,                0.56141,                0.40203,                0.42775,                0.22441,                 2.1453,                 4.0799,                 1.4416,              9.978e-06,              9.978e-06,              9.978e-06
                      5,                0.96286,                0.60908,                0.87414,                0.56561,                0.40971,                 0.4393,                0.22416,                 2.1686,                 3.8731,                 1.4582,             9.9609e-06,             9.9609e-06,             9.9609e-06
                      6,                0.85736,                0.53692,                0.83572,                0.55702,                 0.3835,                0.42644,                0.21961,                 2.1917,                  4.044,                 1.4799,              9.939e-06,              9.939e-06,              9.939e-06
                      7,                0.78247,                0.48001,                0.80319,                0.56827,                0.37114,                0.42192,                0.22227,                 2.2233,                 4.1759,                 1.5134,             9.9123e-06,             9.9123e-06,             9.9123e-06
                      8,                 0.7169,                0.44809,                0.77951,                0.56863,                0.36649,                0.41972,                0.22217,                 2.1797,                 3.9859,                 1.5176,             9.8807e-06,             9.8807e-06,             9.8807e-06
                      9,                0.66006,                0.41436,                0.75778,                0.53177,                0.41924,                0.43906,                0.23217,                 2.1466,                 4.1379,                 1.5151,             9.8444e-06,             9.8444e-06,             9.8444e-06
                     10,                0.61436,                0.39179,                0.74467,                0.58393,                0.38276,                0.44224,                0.23773,                 2.1677,                 4.2566,                 1.5286,             9.8033e-06,             9.8033e-06,             9.8033e-06
                     11,                 0.5716,                0.37439,                0.72846,                0.56907,                0.37952,                0.43706,                0.22738,                 2.2007,                 4.3839,                 1.5903,             9.7576e-06,             9.7576e-06,             9.7576e-06
                     12,                0.54075,                0.35375,                0.71839,                0.58881,                0.40291,                 0.4365,                0.22493,                 2.1835,                  4.298,                 1.5779,             9.7072e-06,             9.7072e-06,             9.7072e-06
                     13,                0.50302,                 0.3413,                 0.7106,                0.57313,                0.40997,                 0.4547,                0.23888,                  2.146,                 4.4825,                 1.5713,             9.6522e-06,             9.6522e-06,             9.6522e-06
                     14,                0.48464,                0.32748,                 0.7028,                0.56922,                0.39629,                0.44919,                 0.2396,                  2.176,                 4.4607,                 1.6215,             9.5926e-06,             9.5926e-06,             9.5926e-06
                     15,                0.45711,                0.31443,                0.69722,                0.60797,                0.36717,                0.47124,                0.26458,                 2.1098,                  5.244,                 1.5214,             9.5286e-06,             9.5286e-06,             9.5286e-06
                     16,                 0.4378,                0.30668,                0.69125,                0.56335,                0.39894,                 0.4462,                0.23456,                 2.1469,                 4.3714,                 1.5924,             9.4601e-06,             9.4601e-06,             9.4601e-06
                     17,                0.41801,                0.29294,                0.68612,                0.60191,                0.39497,                0.46617,                0.25897,                 2.1394,                 5.1371,                 1.5668,             9.3873e-06,             9.3873e-06,             9.3873e-06
                     18,                 0.3982,                 0.2865,                0.68132,                 0.6253,                0.38129,                0.47552,                0.26704,                 2.1634,                 4.3202,                 1.5932,             9.3102e-06,             9.3102e-06,             9.3102e-06
                     19,                0.38504,                0.27552,                0.67805,                0.66924,                0.39409,                0.48177,                0.26301,                 2.1394,                 4.3752,                  1.582,             9.2289e-06,             9.2289e-06,             9.2289e-06
                     20,                0.37155,                 0.2737,                0.67654,                0.57208,                0.41395,                0.46255,                0.25297,                 2.1651,                 4.4629,                 1.6045,             9.1435e-06,             9.1435e-06,             9.1435e-06
                     21,                0.36067,                0.26627,                0.67381,                0.55849,                0.40821,                0.45044,                0.24879,                 2.1707,                 4.3787,                 1.6143,              9.054e-06,              9.054e-06,              9.054e-06
                     22,                0.34364,                 0.2575,                0.67086,                0.61182,                0.40424,                0.47559,                0.26461,                 2.1724,                 4.6393,                 1.6241,             8.9606e-06,             8.9606e-06,             8.9606e-06
                     23,                0.33432,                0.25315,                0.66704,                0.61213,                0.39188,                0.47095,                0.26323,                 2.1605,                 4.3759,                 1.5863,             8.8633e-06,             8.8633e-06,             8.8633e-06
                     24,                0.32338,                 0.2442,                0.66592,                0.59817,                 0.3985,                0.46071,                0.25935,                 2.1227,                 5.0386,                 1.5929,             8.7622e-06,             8.7622e-06,             8.7622e-06
                     25,                 0.3143,                 0.2393,                0.66338,                0.61086,                0.39001,                0.47516,                0.27182,                 2.1509,                 4.5408,                 1.6134,             8.6575e-06,             8.6575e-06,             8.6575e-06
                     26,                0.30608,                0.24242,                0.66207,                0.60668,                0.40335,                0.47642,                 0.2707,                 2.1167,                 4.4836,                 1.5997,             8.5492e-06,             8.5492e-06,             8.5492e-06
                     27,                0.29374,                0.23223,                0.66067,                0.60775,                0.40068,                0.46875,                0.26385,                 2.1831,                 4.9001,                 1.6565,             8.4374e-06,             8.4374e-06,             8.4374e-06
                     28,                0.28827,                0.23021,                0.65974,                0.59835,                0.39276,                0.47869,                0.27445,                 2.1521,                 4.4972,                 1.6208,             8.3223e-06,             8.3223e-06,             8.3223e-06
                     29,                0.27758,                0.22486,                0.65752,                0.59824,                0.39755,                0.47518,                0.26715,                 2.1368,                 4.8473,                 1.6185,              8.204e-06,              8.204e-06,              8.204e-06
                     30,                0.27526,                 0.2218,                0.65741,                0.60579,                0.38519,                 0.4785,                0.27589,                 2.1236,                 4.6952,                 1.5894,             8.0826e-06,             8.0826e-06,             8.0826e-06
                     31,                0.25736,                0.21331,                0.65381,                0.61532,                0.38394,                0.48758,                0.28283,                 2.1496,                 5.2176,                 1.6196,             7.9581e-06,             7.9581e-06,             7.9581e-06
                     32,                0.25431,                0.20945,                0.65302,                0.62018,                0.39848,                0.49715,                0.28529,                 2.1227,                 4.5605,                 1.6168,             7.8308e-06,             7.8308e-06,             7.8308e-06
                     33,                 0.2481,                0.20731,                0.65269,                0.60083,                0.37908,                0.47514,                0.27322,                 2.1199,                 4.6933,                 1.6228,             7.7008e-06,             7.7008e-06,             7.7008e-06
                     34,                0.24237,                0.20413,                0.65223,                0.60107,                0.39363,                0.48054,                0.26887,                 2.1048,                 4.8853,                 1.6209,             7.5681e-06,             7.5681e-06,             7.5681e-06
                     35,                0.23481,                0.20046,                0.65092,                0.62289,                0.40556,                0.48743,                0.27362,                 2.1433,                 4.8033,                 1.6345,             7.4329e-06,             7.4329e-06,             7.4329e-06
                     36,                0.23073,                0.19724,                0.65039,                0.62087,                0.38923,                0.49651,                0.28658,                 2.1118,                 4.8401,                 1.6165,             7.2954e-06,             7.2954e-06,             7.2954e-06
                     37,                0.22406,                0.19414,                0.64937,                0.52373,                0.42807,                0.48601,                0.27988,                 2.1536,                 5.1043,                 1.6569,             7.1557e-06,             7.1557e-06,             7.1557e-06
                     38,                0.21909,                0.19303,                0.64874,                0.62244,                0.38835,                0.49066,                0.27944,                 2.1413,                  4.865,                 1.6112,             7.0138e-06,             7.0138e-06,             7.0138e-06
                     39,                0.21271,                0.18668,                0.64798,                  0.492,                0.46117,                0.48993,                0.28136,                 2.1432,                 5.1127,                 1.6303,             6.8701e-06,             6.8701e-06,             6.8701e-06
                     40,                 0.2069,                0.18543,                0.64675,                0.48297,                0.45057,                 0.4809,                0.28002,                 2.1316,                 5.0585,                  1.636,             6.7245e-06,             6.7245e-06,             6.7245e-06
                     41,                0.20246,                0.18222,                0.64639,                0.61249,                0.38658,                0.49254,                0.28687,                 2.1191,                 4.8606,                 1.6252,             6.5773e-06,             6.5773e-06,             6.5773e-06
                     42,                0.19925,                0.17972,                0.64681,                0.47621,                 0.4594,                 0.4878,                0.28387,                 2.1322,                 5.0374,                 1.6221,             6.4286e-06,             6.4286e-06,             6.4286e-06
                     43,                0.19422,                0.17859,                0.64512,                0.63188,                0.37026,                0.47942,                0.27875,                 2.1235,                 5.1329,                 1.6242,             6.2785e-06,             6.2785e-06,             6.2785e-06
                     44,                0.19168,                0.17885,                0.64614,                0.45911,                0.46823,                0.48257,                0.27886,                 2.1305,                 5.1612,                 1.6222,             6.1272e-06,             6.1272e-06,             6.1272e-06
                     45,                0.18467,                0.17351,                 0.6441,                0.49706,                0.44704,                0.49269,                0.29227,                 2.1214,                 5.0961,                 1.6277,             5.9748e-06,             5.9748e-06,             5.9748e-06
                     46,                0.17819,                0.16888,                0.64423,                0.50551,                0.44528,                0.49575,                0.29665,                 2.1198,                 5.1829,                 1.6082,             5.8215e-06,             5.8215e-06,             5.8215e-06
                     47,                0.17535,                0.16762,                0.64278,                0.63978,                0.38877,                 0.4974,                0.28897,                 2.1116,                 5.1511,                 1.6281,             5.6674e-06,             5.6674e-06,             5.6674e-06
                     48,                0.17076,                0.16488,                 0.6431,                0.49186,                 0.4669,                0.49384,                0.28894,                 2.1223,                 5.1484,                 1.6317,             5.5128e-06,             5.5128e-06,             5.5128e-06
                     49,                0.16884,                0.16406,                0.64264,                0.50439,                0.45631,                0.49285,                0.28763,                 2.0866,                  4.986,                 1.6017,             5.3576e-06,             5.3576e-06,             5.3576e-06
