                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.9413,                 2.3878,                 1.5689,                0.67497,                0.24788,                0.30978,                0.11511,                 1.8124,                 2.3196,                 1.3798,             0.00024735,             9.9853e-05,             9.9853e-05
                      2,                 1.1539,                0.80245,                 1.0774,                 0.6095,                0.18456,                0.22795,                0.11808,                 1.8486,                 2.8777,                 1.4862,             9.9983e-05,             9.9983e-05,             9.9983e-05
                      3,                0.98947,                 0.6461,                0.99927,                 0.8241,                0.23423,                0.39828,                0.25403,                 1.5626,                 2.6816,                 1.2588,             9.9932e-05,             9.9932e-05,             9.9932e-05
                      4,                0.83513,                0.52327,                0.92745,                0.57324,                0.28135,                0.35911,                0.18495,                 1.6822,                 2.3541,                 1.3705,             9.9847e-05,             9.9847e-05,             9.9847e-05
                      5,                0.73285,                0.43147,                0.87871,                0.67799,                0.29617,                0.37542,                 0.1965,                 1.6468,                 2.2595,                 1.3726,             9.9729e-05,             9.9729e-05,             9.9729e-05
                      6,                0.64717,                0.39652,                0.83915,                0.44727,                0.25788,                0.37509,                0.23282,                 1.6009,                 3.0799,                 1.2591,             9.9577e-05,             9.9577e-05,             9.9577e-05
                      7,                0.58847,                0.36121,                0.81383,                0.78265,                0.19482,                0.28449,                0.17801,                 1.6966,                 2.9972,                 1.3696,             9.9391e-05,             9.9391e-05,             9.9391e-05
                      8,                0.52484,                0.32522,                0.77916,                 0.4555,                0.29392,                0.40684,                 0.2572,                 1.6145,                 3.1366,                 1.3197,             9.9171e-05,             9.9171e-05,             9.9171e-05
                      9,                0.48993,                0.30037,                0.77461,                0.39685,                0.31194,                0.37789,                 0.2314,                  1.622,                 2.9611,                 1.3807,             9.8918e-05,             9.8918e-05,             9.8918e-05
                     10,                0.45521,                0.27868,                0.75561,                0.74582,                0.21148,                0.33606,                0.18186,                 1.6917,                 3.2205,                 1.3692,             9.8632e-05,             9.8632e-05,             9.8632e-05
                     11,                0.42785,                0.26711,                0.75129,                0.64147,                0.33446,                0.51274,                 0.2986,                 1.6019,                 3.1813,                 1.3423,             9.8313e-05,             9.8313e-05,             9.8313e-05
                     12,                 0.4223,                0.26886,                0.75439,                0.53019,                0.31644,                0.45302,                0.25782,                 1.5938,                 3.0893,                 1.3564,             9.7962e-05,             9.7962e-05,             9.7962e-05
                     13,                0.38505,                0.24877,                0.73706,                 0.3702,                 0.2714,                 0.3674,                0.24101,                  1.694,                 3.1585,                 1.4238,             9.7577e-05,             9.7577e-05,             9.7577e-05
                     14,                0.35682,                0.23558,                0.72721,                    0.5,                0.28716,                0.42704,                0.25386,                  1.727,                 3.2342,                 1.4648,             9.7161e-05,             9.7161e-05,             9.7161e-05
