                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.1456,                 11.635,                 1.3657,                0.78479,                0.21734,                0.27561,                0.10145,                 1.8917,                 13.086,                 1.1997,               0.080199,             0.00013959,             0.00013959
                      2,                 1.4697,                 4.6917,                 1.0586,                0.64418,                0.33784,                0.36243,                0.15391,                 1.8164,                 10.208,                 1.1821,               0.060339,             0.00027954,             0.00027954
                      3,                 1.3427,                 3.9805,                0.98763,                 0.6404,                0.37275,                0.40335,                0.18099,                 1.6531,                 11.185,                 1.1203,               0.040478,              0.0004193,              0.0004193
                      4,                 1.2116,                 3.4175,                0.93314,                0.73196,                0.42005,                0.48063,                0.25103,                 1.6046,                 10.603,                 1.0886,               0.020618,             0.00055873,             0.00055873
                      5,                 1.1196,                   2.97,                0.87918,                0.00291,                0.40203,                0.00204,                0.00091,                  1.571,                    inf,                 1.0465,             0.00075669,             0.00069769,             0.00069769
                      6,                 1.0637,                 2.8449,                0.84421,                 0.6868,                0.29633,                0.39239,                0.19662,                 1.6679,                 10.221,                  1.188,             0.00069704,             0.00069704,             0.00069704
                      7,                 1.0039,                 2.5887,                0.81771,                0.45157,                0.31062,                0.28869,                0.11554,                 1.7192,                 10.941,                 1.1519,             0.00069573,             0.00069573,             0.00069573
                      8,                0.93876,                 2.4533,                0.79018,                0.55139,                0.36261,                0.33211,                 0.1487,                  1.578,                 11.488,                 1.1492,              0.0006942,              0.0006942,              0.0006942
                      9,                0.91586,                 2.3232,                0.77994,                0.59096,                0.26682,                0.29715,                0.14508,                 1.8609,                 12.328,                 1.3297,             0.00069243,             0.00069243,             0.00069243
                     10,                0.86257,                 2.2787,                0.74227,                0.57087,                0.29617,                0.32797,                0.21716,                 1.5735,                 13.253,                 1.0842,             0.00069043,             0.00069043,             0.00069043
                     11,                0.85019,                 2.1189,                0.73956,                0.84368,                0.30068,                0.34498,                0.21922,                 1.6064,                 12.404,                 1.1037,             0.00068819,             0.00068819,             0.00068819
                     12,                0.82122,                 1.9994,                0.72834,                0.79399,                0.28378,                0.37747,                0.22265,                 1.5157,                 12.847,                  1.016,             0.00068573,             0.00068573,             0.00068573
                     13,                0.79908,                 1.9172,                0.72045,                0.72923,                0.31757,                  0.445,                0.28195,                 1.6913,                 11.568,                 1.1171,             0.00068304,             0.00068304,             0.00068304
                     14,                0.72247,                 1.7674,                0.67836,                 0.7193,                 0.3018,                0.45201,                0.26545,                 1.7805,                 11.137,                 1.2367,             0.00068013,             0.00068013,             0.00068013
                     15,                0.69609,                 1.7391,                0.67239,                 0.7664,                0.33559,                0.48317,                0.28823,                 1.6379,                 10.853,                 1.1631,             0.00067699,             0.00067699,             0.00067699
                     16,                0.67668,                 1.6704,                0.66416,                0.83195,                0.33333,                0.49856,                0.27481,                 1.7499,                 10.802,                 1.1712,             0.00067362,             0.00067362,             0.00067362
                     17,                0.65549,                 1.6184,                0.65692,                0.78657,                0.31306,                0.44206,                0.25281,                 1.8745,                 12.437,                 1.2538,             0.00067004,             0.00067004,             0.00067004
                     18,                0.59247,                 1.4967,                0.62875,                0.35643,                0.39977,                0.40449,                0.22029,                 1.6864,                 11.654,                  1.234,             0.00066625,             0.00066625,             0.00066625
                     19,                0.58685,                 1.5083,                0.62678,                0.72818,                0.34797,                0.49543,                0.30848,                 1.8898,                 11.585,                 1.2578,             0.00066223,             0.00066223,             0.00066223
                     20,                0.55788,                 1.4617,                0.62229,                0.62235,                0.36374,                0.52924,                0.30796,                 1.6943,                 12.104,                 1.1274,             0.00065801,             0.00065801,             0.00065801
                     21,                0.54186,                 1.4013,                0.60755,                0.49997,                0.29839,                0.38322,                0.22412,                 1.7442,                 13.338,                 1.2248,             0.00065358,             0.00065358,             0.00065358
                     22,                0.53155,                 1.3873,                0.60205,                0.57241,                0.37387,                0.52539,                0.34377,                 1.6938,                 11.943,                 1.1989,             0.00064894,             0.00064894,             0.00064894
                     23,                0.52227,                 1.3722,                0.59956,                0.51424,                0.34572,                0.47126,                0.27146,                 1.8946,                 12.796,                 1.3007,              0.0006441,              0.0006441,              0.0006441
                     24,                0.47084,                 1.2684,                0.58767,                 0.5913,                0.30631,                0.47676,                0.34464,                 1.6814,                 13.278,                 1.2128,             0.00063906,             0.00063906,             0.00063906
                     25,                0.45264,                 1.2435,                0.58657,                0.64955,                 0.3277,                0.53251,                0.35243,                 1.7297,                 12.295,                 1.2322,             0.00063382,             0.00063382,             0.00063382
                     26,                0.43561,                 1.2041,                0.56603,                0.55058,                0.31869,                0.47879,                0.30569,                 1.6884,                 13.048,                 1.1358,              0.0006284,              0.0006284,              0.0006284
                     27,                0.41936,                 1.1687,                0.56467,                0.73292,                0.32449,                0.47766,                0.28981,                 1.7492,                 10.576,                 1.2584,             0.00062278,             0.00062278,             0.00062278
                     28,                0.40082,                 1.1322,                0.55645,                0.72555,                0.25901,                 0.5228,                0.42019,                 1.6185,                 13.083,                 1.1498,             0.00061698,             0.00061698,             0.00061698
                     29,                0.41299,                 1.1344,                0.56259,                0.56338,                0.36036,                0.50378,                0.33868,                 1.3532,                 9.3034,                 1.0144,               0.000611,               0.000611,               0.000611
                     30,                 0.4034,                 1.1333,                0.55976,                0.58907,                0.37613,                0.49165,                0.28043,                 1.6104,                 10.716,                 1.1953,             0.00060484,             0.00060484,             0.00060484
                     31,                0.37636,                 1.0709,                 0.5535,                0.57647,                0.33108,                0.50364,                0.34519,                 1.7815,                  12.73,                 1.2316,             0.00059851,             0.00059851,             0.00059851
                     32,                0.37312,                 1.0533,                0.55063,                0.68445,                0.33221,                0.54626,                0.35781,                 1.4905,                  10.13,                  1.151,             0.00059201,             0.00059201,             0.00059201
                     33,                0.36968,                 1.0321,                0.54949,                0.48718,                0.32095,                0.44734,                0.29666,                 1.8183,                 12.625,                 1.3234,             0.00058535,             0.00058535,             0.00058535
                     34,                0.35913,                 1.0115,                0.54518,                0.61818,                0.30631,                0.50747,                0.34061,                 1.7255,                 12.095,                 1.1792,             0.00057853,             0.00057853,             0.00057853
                     35,                0.33333,                0.96974,                0.53637,                0.63548,                0.36712,                0.53063,                0.31986,                 1.6954,                 11.009,                 1.2107,             0.00057156,             0.00057156,             0.00057156
                     36,                0.33507,                0.95555,                0.54045,                0.82133,                0.34685,                0.60451,                0.37909,                  1.612,                  11.82,                 1.1595,             0.00056444,             0.00056444,             0.00056444
                     37,                0.32109,                0.93357,                0.53158,                0.54305,                0.27703,                0.44805,                0.27387,                 1.8488,                 13.212,                 1.3783,             0.00055717,             0.00055717,             0.00055717
                     38,                0.30365,                 0.9203,                0.53339,                0.71059,                0.34009,                0.54952,                0.34455,                 1.5789,                  10.65,                 1.1977,             0.00054976,             0.00054976,             0.00054976
                     39,                0.30875,                0.91177,                0.53211,                0.55121,                0.33333,                0.48479,                0.31808,                 1.6138,                  11.17,                 1.1925,             0.00054222,             0.00054222,             0.00054222
                     40,                0.32531,                0.93671,                0.53608,                0.60094,                0.28829,                0.44414,                0.26496,                   1.61,                 11.913,                   1.19,             0.00053455,             0.00053455,             0.00053455
                     41,                0.30286,                0.89471,                0.52778,                0.54251,                 0.3018,                0.42454,                0.28238,                 1.8677,                 13.586,                 1.3771,             0.00052675,             0.00052675,             0.00052675
                     42,                0.29299,                0.88377,                0.52554,                0.68371,                0.24099,                0.49137,                0.38418,                 1.7851,                 13.663,                 1.2602,             0.00051884,             0.00051884,             0.00051884
                     43,                0.28555,                0.87575,                 0.5277,                0.43109,                0.16554,                0.25712,                0.15861,                 1.8372,                 15.432,                 1.3398,             0.00051081,             0.00051081,             0.00051081
                     44,                0.27954,                0.84449,                0.52683,                0.54237,                0.25225,                0.42662,                0.29098,                 1.5537,                 12.687,                  1.133,             0.00050267,             0.00050267,             0.00050267
                     45,                0.26833,                0.82973,                0.52547,                0.77113,                0.24662,                0.52953,                0.38409,                 1.5711,                 12.433,                 1.1623,             0.00049443,             0.00049443,             0.00049443
                     46,                0.27406,                 0.8508,                0.52561,                0.81702,                0.21622,                0.52523,                0.32861,                 1.6244,                 12.561,                 1.2232,              0.0004861,              0.0004861,              0.0004861
                     47,                0.24426,                0.77692,                0.51793,                0.84252,                0.24099,                0.54703,                 0.3672,                 1.3035,                 10.573,                0.97571,             0.00047767,             0.00047767,             0.00047767
                     48,                0.24545,                0.76699,                0.51879,                0.79371,                0.25563,                0.53937,                0.35196,                  1.656,                 13.346,                  1.253,             0.00046916,             0.00046916,             0.00046916
                     49,                0.24873,                0.77059,                0.51561,                0.67376,                0.21396,                0.45849,                0.32486,                 1.6189,                 12.612,                 1.2507,             0.00046057,             0.00046057,             0.00046057
                     50,                 0.2244,                0.71807,                0.51795,                0.72727,                0.27027,                0.50862,                0.28578,                 1.8006,                 14.313,                 1.3784,             0.00045191,             0.00045191,             0.00045191
                     51,                0.22552,                0.71239,                0.51385,                0.59167,                0.15991,                0.38456,                0.24978,                 1.7325,                 14.691,                 1.3012,             0.00044318,             0.00044318,             0.00044318
                     52,                0.21471,                0.70845,                0.51516,                0.59368,                0.29617,                0.43183,                0.27815,                 1.8641,                 12.549,                 1.4504,             0.00043439,             0.00043439,             0.00043439
