                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.11115,                0.11743,                0.68095,                0.96178,                0.17005,                0.56818,                0.41779,                0.88572,                 1.9273,                0.94768,             0.00024735,             9.9853e-05,             9.9853e-05
                      2,                0.11197,                0.11198,                 0.6709,                0.73023,                 0.1768,                0.45799,                0.33939,                0.87903,                  1.794,                0.84915,             9.9983e-05,             9.9983e-05,             9.9983e-05
                      3,                0.12536,                0.11273,                0.68145,                0.81081,                0.16892,                0.50363,                0.36403,                 1.3171,                 2.6359,                 1.2498,             9.9932e-05,             9.9932e-05,             9.9932e-05
                      4,                0.12921,                0.11996,                0.68824,                0.87861,                0.17117,                0.53356,                 0.3993,                 1.7792,                 3.3199,                 1.6432,             9.9847e-05,             9.9847e-05,             9.9847e-05
                      5,                0.11774,                0.11023,                0.68762,                0.88881,                0.11703,                0.12745,                0.09294,                 1.6166,                 3.4659,                 1.3965,             9.9729e-05,             9.9729e-05,             9.9729e-05
                      6,                0.11375,                0.10623,                0.68772,                0.84103,                0.18468,                0.52583,                0.37895,                 1.7282,                 3.2251,                 1.5949,             9.9577e-05,             9.9577e-05,             9.9577e-05
                      7,                0.12241,                0.11406,                0.69188,                0.64948,                0.14189,                0.41463,                0.28659,                 1.5168,                 3.0253,                 1.4898,             9.9391e-05,             9.9391e-05,             9.9391e-05
                      8,                0.12122,                0.11649,                0.67211,                 0.8802,                0.15315,                0.31152,                0.24554,                 1.0924,                 2.0925,                 1.1227,             9.9171e-05,             9.9171e-05,             9.9171e-05
                      9,                0.11448,                 0.1115,                0.67668,                0.94737,                0.16216,                0.55702,                0.42265,                 1.0346,                 2.0876,                 1.0148,             9.8918e-05,             9.8918e-05,             9.8918e-05
                     10,                0.11214,                0.10711,                0.67613,                 0.9879,                0.11374,                0.15851,                0.11654,                 1.3599,                 5.1307,                 1.3945,             9.8632e-05,             9.8632e-05,             9.8632e-05
