                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.09705,                0.10316,                0.73045,                0.90909,                0.16892,                0.54585,                0.42128,                 0.9759,                 2.1653,                 1.0123,             0.00039469,             9.9705e-05,             9.9705e-05
                      2,                0.08707,                0.09346,                0.73251,                0.85165,                0.17455,                0.52363,                0.40818,                0.85392,                  1.782,                0.89894,             9.9976e-05,             9.9976e-05,             9.9976e-05
                      3,                0.08869,                0.09499,                0.73121,                0.89744,                0.19707,                0.55106,                0.40742,                 1.0869,                 2.6736,                 1.1653,             9.9902e-05,             9.9902e-05,             9.9902e-05
                      4,                0.09382,                0.09999,                0.73193,                0.23469,                0.14302,                0.06653,                0.05098,                0.85548,                 19.559,                0.83023,              9.978e-05,              9.978e-05,              9.978e-05
                      5,                0.09157,                0.10035,                0.73916,                0.89759,                0.16779,                0.54028,                0.42416,                0.85811,                 2.1177,                0.98432,              9.961e-05,              9.961e-05,              9.961e-05
                      6,                0.08901,                0.09625,                0.73047,                0.86705,                0.16892,                0.52767,                0.41935,                  1.065,                 2.6515,                 1.0739,             9.9391e-05,             9.9391e-05,             9.9391e-05
                      7,                0.08751,                0.09355,                0.74147,                0.83696,                0.17342,                0.51673,                0.40781,                 0.9583,                 2.3744,                 1.0173,             9.9123e-05,             9.9123e-05,             9.9123e-05
                      8,                0.08102,                0.08872,                0.72201,                0.87432,                0.18018,                0.53619,                0.42542,                 1.1162,                 2.7148,                 1.1777,             9.8808e-05,             9.8808e-05,             9.8808e-05
                      9,                0.07982,                0.08891,                0.73204,                0.89773,                0.17793,                0.54432,                 0.4235,                0.89973,                 2.3462,                 0.9295,             9.8445e-05,             9.8445e-05,             9.8445e-05
                     10,                0.07675,                0.08754,                0.72132,                0.86631,                0.18243,                 0.5343,                0.42085,                 1.0711,                 2.6702,                 1.1355,             9.8035e-05,             9.8035e-05,             9.8035e-05
                     11,                  0.078,                0.08686,                0.72962,                0.88068,                0.17455,                0.53681,                0.42632,                0.89508,                 2.2536,                0.93273,             9.7577e-05,             9.7577e-05,             9.7577e-05
                     12,                 0.0766,                0.08728,                0.73059,                0.82162,                0.17117,                0.50861,                0.39862,                 1.0735,                 2.7386,                 1.0409,             9.7074e-05,             9.7074e-05,             9.7074e-05
                     13,                0.07667,                0.08674,                0.72972,                0.91975,                0.16779,                0.54944,                0.42395,                0.82907,                 2.2001,                0.86912,             9.6524e-05,             9.6524e-05,             9.6524e-05
                     14,                0.07567,                0.08737,                0.72177,                0.92727,                 0.1723,                0.55498,                0.42831,                0.96463,                 2.3146,                 0.9441,             9.5929e-05,             9.5929e-05,             9.5929e-05
                     15,                0.07723,                 0.0871,                0.73088,                0.90957,                0.19257,                0.55732,                0.42557,                0.91477,                 2.0756,                0.98416,             9.5289e-05,             9.5289e-05,             9.5289e-05
                     16,                0.07655,                0.08707,                0.73203,                0.95676,                0.15766,                0.38357,                0.29071,                 0.9307,                 2.1249,                 1.0163,             9.4605e-05,             9.4605e-05,             9.4605e-05
                     17,                0.08036,                0.08844,                0.73212,                0.90303,                0.16779,                0.54267,                 0.4229,                0.98876,                 2.3153,                0.99984,             9.3877e-05,             9.3877e-05,             9.3877e-05
                     18,                0.07666,                 0.0869,                0.73257,                   0.92,                0.18131,                0.55642,                0.41886,                0.99486,                 2.4203,                  1.053,             9.3107e-05,             9.3107e-05,             9.3107e-05
                     19,                0.07876,                0.08673,                0.73211,                0.91124,                0.17342,                0.54849,                0.40934,                0.83092,                 2.1998,                0.93659,             9.2294e-05,             9.2294e-05,             9.2294e-05
                     20,                0.07682,                 0.0875,                0.73414,                0.89888,                0.18018,                0.54746,                0.41284,                 1.0537,                 2.4861,                 1.1656,              9.144e-05,              9.144e-05,              9.144e-05
                     21,                0.07413,                0.08652,                0.72876,                0.88268,                0.17793,                0.53901,                 0.4055,                0.92788,                 2.0936,                 1.0464,             9.0546e-05,             9.0546e-05,             9.0546e-05
                     22,                0.07521,                0.08584,                 0.7305,                0.92547,                0.16779,                0.55225,                0.43633,                 0.7707,                 1.9101,                 0.9012,             8.9613e-05,             8.9613e-05,             8.9613e-05
                     23,                0.07441,                0.08463,                0.73531,                0.92216,                0.17342,                0.55359,                0.42607,                 1.0316,                  2.142,                 1.1517,              8.864e-05,              8.864e-05,              8.864e-05
                     24,                0.07384,                 0.0844,                 0.7321,                0.94937,                0.16892,                0.56301,                0.44794,                0.96095,                 2.1021,                 1.0415,              8.763e-05,              8.763e-05,              8.763e-05
                     25,                0.08543,                0.08859,                0.74005,                0.89286,                0.16892,                0.53904,                0.41262,                0.87352,                 1.6655,                0.81868,             8.6584e-05,             8.6584e-05,             8.6584e-05
                     26,                0.07419,                0.08483,                0.72278,                0.89759,                0.16779,                0.53989,                0.41003,                 1.0515,                 2.2438,                 1.1427,             8.5502e-05,             8.5502e-05,             8.5502e-05
                     27,                0.07043,                0.08219,                0.73161,                0.90173,                0.17568,                0.54598,                0.41746,                0.94732,                 2.1587,                 1.0751,             8.4385e-05,             8.4385e-05,             8.4385e-05
                     28,                0.06843,                0.07929,                0.72662,                0.91566,                0.17117,                0.54975,                0.42032,                0.94127,                  2.021,                 1.0525,             8.3235e-05,             8.3235e-05,             8.3235e-05
                     29,                0.06715,                0.07888,                0.73138,                0.84615,                0.17342,                0.52134,                0.39352,                 1.0163,                 2.2391,                 1.1059,             8.2052e-05,             8.2052e-05,             8.2052e-05
                     30,                0.06996,                 0.0801,                0.73413,                0.88889,                0.17117,                0.53841,                0.42157,                 1.0669,                 2.4648,                 1.1713,             8.0839e-05,             8.0839e-05,             8.0839e-05
                     31,                0.06471,                0.07721,                0.72854,                0.91617,                 0.1723,                0.55017,                0.42125,                0.94247,                 2.1288,                0.97611,             7.9595e-05,             7.9595e-05,             7.9595e-05
                     32,                0.06482,                0.07633,                0.73006,                0.92121,                0.17117,                0.55216,                0.42172,                 1.0135,                 2.2265,                 1.1226,             7.8323e-05,             7.8323e-05,             7.8323e-05
                     33,                0.06454,                0.07551,                0.73456,                0.91018,                0.17117,                0.54722,                0.41801,                 1.0074,                 2.2696,                 1.0949,             7.7023e-05,             7.7023e-05,             7.7023e-05
                     34,                0.06435,                 0.0759,                0.73346,                0.91975,                0.16779,                0.54962,                0.42137,                0.72414,                 1.6334,                0.83165,             7.5698e-05,             7.5698e-05,             7.5698e-05
                     35,                0.06178,                0.07355,                0.72734,                0.89595,                0.17455,                0.54255,                0.41673,                0.93876,                 2.1701,                0.99582,             7.4347e-05,             7.4347e-05,             7.4347e-05
                     36,                 0.0621,                0.07459,                0.73018,                0.89535,                0.17342,                0.54221,                 0.4137,                 1.0332,                  2.234,                 1.1112,             7.2973e-05,             7.2973e-05,             7.2973e-05
                     37,                0.06235,                0.07285,                0.72543,                0.90854,                0.16779,                0.54517,                0.42527,                0.91696,                  2.027,                0.99116,             7.1576e-05,             7.1576e-05,             7.1576e-05
